rcept_no,rcept_dt,stock_code,corp_name,report_nm,event_category,body_format,parsed_effective_date,parsed_suspension_start,parsed_suspension_end,parsed_resumption_date,parsed_resumption_time,date_label_used,raw_text_window,parser_confidence,manual_review_required,parse_status,correction_flag,notes,source_period,parser_version,cached_body_at_run,prior_priority_bucket,is_period_change,correction_pass3_confidence
20210330902427,2021-03-30,053450,세코닉스,주권매매거래정지기간변경(상장폐지 사유 발생),suspension_related,html_inline,2021-03-30,2021-03-30,,,,정지기간,료시까지 ※ 조회결과 미확정 공시를 하는 경우 매매거래정지기간이 풍문 사유 해소시까지 연장됩니다. 나.변경후 2021년 03월 30일 17:53:00~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지 4.근,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210330902420,2021-03-30,033110,코너스톤네트웍스,주권매매거래정지기간변경(상장폐지 사유 발생 및 상장적격성 실질심사 대상(사유발생)),suspension_related,html_inline,2020-03-19,2020-03-19,,,,정지기간,"- 회생절차 개시결정일까지 다만, 투자자 보호를 위해 정지기간 연장 가능 나.변경후 2020년 03월 19일 16:22:00~ 1) (2019사업연도 감사의견 상장폐지사유 관련) - 개선기간 종료('21.04.12)후 상장폐지 여부 결정일까",high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210331903144,2021-03-31,053660,현진소재,주권매매거래정지기간변경(상장폐지 사유 발생 및 상장적격성 실질심사 대상(사유발생)),suspension_related,html_inline,2020-04-02,2020-04-02,,,,정지기간,지 사유 발생 상장적격성 실질심사 대상(사유발생) 3.정지기간 가.변경전 2020년 04월 02일 17:48:00~ 개선기간 종료('21.04.12)후 상장폐지 여부 결정일까지 나.변경후 2020년 04월 02일 17:48:00~ 1) (2,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210331903068,2021-03-31,099520,DGI,주권매매거래정지기간변경(회생절차 개시신청),suspension_related,html_inline,2021-03-26,2021-03-26,,,,정지기간,엑스에이아이 보통주 2.변경사유 회생절차 개시신청 3.정지기간 가.변경전 2021년 03월 26일~ ㅇ 감사의견 의견거절 - 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지 나.변경후 2021년 03월 26,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210331902809,2021-03-31,086250,화신테크,주권매매거래정지기간변경(상장폐지 사유 발생),suspension_related,html_inline,2020-04-29,2020-04-29,,,,정지기간,이노와이즈 보통주 2.변경사유 상장폐지 사유 발생 3.정지기간 가.변경전 2020년 04월 29일 14:45:00~ 1. 감사의견 거절 관련 - 개선기간 종료('21.04.12)후 상장폐지여부 결정일까지 2. 상장적격성 실질심사 관련 - 상,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210331902462,2021-03-31,158310,참존글로벌,주권매매거래정지기간변경(상장폐지 사유발생),suspension_related,html_inline,2020-03-18,2020-03-18,,,,정지기간,타모빌리티 보통주 2.변경사유 상장폐지 사유 발생 3.정지기간 가.변경전 2020년 03월 18일 17:44:00~ 1) 감사범위제한에 의한 의견거절 - 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지 2),high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210331900650,2021-03-31,028040,미래SCI,주권매매거래정지기간변경(상장폐지 사유 발생),suspension_related,html_inline,2020-01-29,2020-01-29,,,,정지기간,미래SCI 보통주 2.변경사유 상장폐지 사유 발생 3.정지기간 가.변경전 2020년 01월 29일 16:35:00~ 1) 상장적격성 실질심사 관련 - 상장적격성 실질심사 대상여부에 관한 결정일까지 2) 상장폐지사유 발생 관련(2019사업연도,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210401901028,2021-04-01,257370,피엔티엠에스,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2020-12-15,2020-12-15,,,,정지기간,성티엔에스(주) 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2020년 12월 15일~ 1) 상장적격성 실질심사 대상 결정 - 상장폐지사유 해당여부 결정일까지 2) 상장폐지사유발생 (2020사업연도 감사의견 의견거절) - 상장폐,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210401600350,2021-04-01,224880,에스지에이클라우드서비스,주권매매거래정지기간변경(상장폐지 사유 발생),suspension_related,html_inline,2021-01-27,2021-01-27,,,,정지기간, 주식회사 보통주 2.변경사유 상장폐지 사유 발생 3.정지기간 가.변경전 2021년 01월 27일 16:55:00~ 분산요건미달 사유 해소시 또는 상장폐지사유 해당여부 확인시 까지 나.변경후 2021년 01월 27일 16:55:00~ ㅇ 분,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210401600347,2021-04-01,120780,전우정밀,주권매매거래정지기간변경(상장폐지 사유 발생),suspension_related,html_inline,2021-01-25,2021-01-25,,,,정지기간,)전우정밀 보통주 2.변경사유 상장폐지 사유 발생 3.정지기간 가.변경전 2021년 01월 25일 16:13:00~ 분산요건미달 사유 해소시 또는 상장폐지사유 해당여부 확인시 까지 나.변경후 2021년 01월 25일 16:13:00~ ㅇ 분,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210401600345,2021-04-01,224760,엔에스컴퍼니,주권매매거래정지기간변경(상장폐지 사유 발생),suspension_related,html_inline,2021-02-01,2021-02-01,,,,정지기간,에스컴퍼니 보통주 2.변경사유 상장폐지 사유 발생 3.정지기간 가.변경전 2021년 02월 01일 16:30:00~ 분산요건미달 사유 해소시 또는 상장폐지사유 해당여부 확인시까지 나.변경후 2021년 02월 01일 16:30:00~ ㅇ 분산,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210402900643,2021-04-02,053450,세코닉스,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-30,2021-03-30,,,,정지기간, (주)세코닉스 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 30일 17:53:00~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지 나.변경후 2021년 03월 30일 17:,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210406900729,2021-04-06,045890,금빛,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-23,2021-03-23,,,,정지기간,종목 (주)금빛 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 23일 16:26:00~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지여부 결정일까지 나.변경후 2021년 03월 23일 16:2,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210406900717,2021-04-06,014100,메디앙스,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-23,2021-03-23,,,,정지기간, 메디앙스(주) 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 23일 15:53:00~ 1) (2020사업연도 감사의견 상장폐지사유 관련) - 상장폐지에 대한 이의신청기한 만료일 또는 이의신청에 대한 상장폐지 여,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210406900711,2021-04-06,058420,제이웨이,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-02-04,2021-02-04,,,,정지기간, (주)제이웨이 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 02월 04일~ 1)(상장적격성 실질심사 관련) - 상장폐지사유 해당여부 결정일까지 2)(2020년도 감사의견 의견거절 관련) - 상장폐지에 대한 이의신청기,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210406900259,2021-04-06,066110,한프,주권매매거래정지기간변경(상장폐지 사유 발생),suspension_related,html_inline,2020-04-07,2020-04-07,,,,정지기간,(주)한프 보통주 2.변경사유 상장폐지 사유 발생 3.정지기간 가.변경전 2020년 04월 07일~ 1. 상장적격성 실질심사 관련 - 상장적격성 실질심사 대상여부에 관한 결정일까지 2. 파산신청 관련 - 법원의 파산신청 기각결정 등 파산사유,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210407900838,2021-04-07,115530,씨엔플러스,주권매매거래정지기간변경(사업보고서 미제출),suspension_related,html_inline,2018-08-07,2018-08-07,,,,정지기간,)씨엔플러스 보통주 2.변경사유 사업보고서 미제출 3.정지기간 가.변경전 2018년 08월 07일~ 1) 개선기간 종료('21.02.21) 후 상장폐지사유 해당여부 결정일까지 2) 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210407900834,2021-04-07,046970,우리로,주권매매거래정지기간변경(상장폐지 사유 발생),suspension_related,html_inline,2021-03-22,2021-03-22,,,,정지기간,주)우리로 보통주 2.변경사유 상장폐지 사유 발생 3.정지기간 가.변경전 2021년 03월 22일 07:59:00~상장적격성 실질심사 대상여부에 관한 결정일까지 나.변경후 2021년 03월 22일 07:59:00~ 1) 상장적격성 실질심사 ,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210407900822,2021-04-07,050540,엠피씨플러스,주권매매거래정지기간변경(상장폐지 사유 발생),suspension_related,html_inline,2020-03-23,2020-03-23,,,,정지기간,코퍼레이션 보통주 2.변경사유 상장폐지 사유 발생 3.정지기간 가.변경전 2020년 03월 23일 11:45:00~ 1. 감사범위제한으로 인한 의견거절 - 개선시간 종료('21.4.12)후 상장폐지 여부 결정일까지 2. 상장적격성 실질심사 ,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210407600705,2021-04-07,103660,씨앗,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-19,2021-03-19,,,,정지기간,종목 (주)씨앗 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 19일~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지(범위제한 의견거절) 나.변경후 2021년 03월 19일~ ,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210407900192,2021-04-07,033430,디에스티,주권매매거래정지기간변경(투자자 보호),suspension_related,html_inline,2020-03-30,2020-03-30,,,,정지기간,목 디에스티(주) 보통주 2.변경사유 투자자 보호 3.정지기간 가.변경전 2020년 03월 30일~ 개선기간 종료('21.04.12)후 상장폐지여부 결정일까지 나.변경후 2020년 03월 30일~ 1) 개선기간 부여 - 개선기간 종료('21,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210408900784,2021-04-08,038340,무궁화인포메이션테크놀로지,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-30,2021-03-30,,,,정지기간, (주)유씨아이 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 30일 17:40:00~ 상장폐지에 대한 이의신청기한 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지 나.변경후 2021년 03월 30일 17:,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210408900782,2021-04-08,044490,태웅,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-22,2021-03-22,,,,정지기간,종목 (주)태웅 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 22일 17:05:00~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지여부 결정일까지 나.변경후 2021년 03월 22일 17:0,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210408900773,2021-04-08,182690,테라셈,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-23,2021-03-23,,,,정지기간,목 테라셈(주) 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 23일 15:57:00~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지여부 결정일까지 나.변경후 2021년 03월 23일 15:5,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210408900769,2021-04-08,016670,디모아,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-01-04,2021-01-04,,,,정지기간,주)포비스티앤씨 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 01월 04일 08:40:00~ 상장폐지사유 해당여부 결정일까지 나.변경후 2021년 01월 04일 08:40:00~ 개선기간 종료('22.04.08)후 상,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210408900767,2021-04-08,069110,유한코스메틱,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-23,2021-03-23,,,,정지기간,목 (주)코스온 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 23일 17:29:00~ 1)(2020년도 감사의견 의견거절 관련) - 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210408900705,2021-04-08,141070,맥스로텍,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-23,2021-03-23,,,,정지기간, (주)맥스로텍 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 23일 15:22:00~ ㅇ 감사의견 의견거절 - 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지 나.변경후 202,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210408900096,2021-04-08,115530,씨엔플러스,주권매매거래정지기간변경(사업보고서 제출),suspension_related,html_inline,2018-08-07,2018-08-07,,,,정지기간,주)씨엔플러스 보통주 2.변경사유 사업보고서 제출 3.정지기간 가.변경전 2018년 08월 07일~ 1) 개선기간 종료('21.02.21) 후 상장폐지사유 해당여부 결정일까지 2) 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210409600901,2021-04-09,223220,로지스몬,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-22,2021-03-22,,,,정지기간,주)아이피몬스터 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 22일~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지여부 결정일까지(범위제한 의견거절) 나.변경후 2021년 03월 22일~ 개,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210409900801,2021-04-09,078590,휴림에이텍,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-23,2021-03-23,,,,정지기간,퀘스트파마슈티컬 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 23일 17:18:00~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지여부 결정일까지 나.변경후 2021년 03월 23일 17:1,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210409900454,2021-04-09,115530,씨엔플러스,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2018-08-07,2018-08-07,,,,정지기간,(주)씨엔플러스 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2018년 08월 07일~ 1) 개선기간 종료('21.02.21) 후 상장폐지사유 해당여부 결정일까지 2) 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210409900199,2021-04-09,033340,좋은사람들,주권매매거래정지기간변경(상장적격성 실질심사대상(사유발생)),suspension_related,html_inline,2021-03-22,2021-03-22,,,,정지기간,주 2.변경사유 상장적격성 실질심사대상(사유발생) 3.정지기간 가.변경전 2021년 03월 22일 16:36:00~ ㅇ 감사의견 의견거절 - 개선기간 종료(차기 사업보고서 법정제출기한의 다음날부터 10영업일) 후 상장폐지여부 결정일까지 나.,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210412900767,2021-04-12,126870,앤에스,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-23,2021-03-23,,,,정지기간,목 (주)뉴로스 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 23일 14:20:00~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지여부 결정일까지 나.변경후 2021년 03월 23일 14:2,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210412600419,2021-04-12,225860,엠앤씨생명과학,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-22,2021-03-22,,,,정지기간,)엠앤씨생명과학 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 22일 16:10:00~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지(범위제한 의견거절) 나.변경후 2021년 ,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210412900449,2021-04-12,058530,헬스커넥트,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2020-09-07,2020-09-07,,,,정지기간,주)슈펙스비앤피 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2020년 09월 07일 17:53:00~ 1) (실질심사 관련) 상장폐지사유 해당여부 결정일까지 2) (2020사업연도 감사의견 상장폐지사유 관련) - 상장폐지에 대,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210413900714,2021-04-13,127160,매직마이크로,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-01-18,2021-01-18,,,,정지기간,주)매직마이크로 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 01월 18일 17:49:00~ 1) (파산신청 관련) - 법원의 파산신청 기각결정 등 파산사유해소를 확인한 날까지 2) (상장적격성 실질심사 관련) - 상,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210413900705,2021-04-13,099520,DGI,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-26,2021-03-26,,,,정지기간,"- 회생절차 개시결정일까지 다만, 투자자 보호를 위해 정지기간 연장 가능 나.변경후 2021년 03월 26일~ 1. 감사의견 의견거절 - 개선기간 종료(차기 사업보고서 법정제출기한의 다음날부터 10 영업일) 후 상장폐지여부 결정일까지 2. ",high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210415900649,2021-04-15,033110,코너스톤네트웍스,주권매매거래정지기간변경(회생절차개시결정),suspension_related,html_inline,2020-03-19,2020-03-19,,,,정지기간,너스톤네트웍스 보통주 2.변경사유 회생절차개시결정 3.정지기간 가.변경전 2020년 03월 19일 16:22:00~ 1) (2019사업연도 감사의견 상장폐지사유 관련) - 개선기간 종료('21.04.12)후 상장폐지 여부 결정일까지 2) 회,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210415600092,2021-04-15,206950,볼빅,주권매매거래정지기간변경(상장폐지 사유 발생),suspension_related,html_inline,2021-03-24,2021-03-24,,,,정지기간,(주)볼빅 보통주 2.변경사유 상장폐지 사유 발생 3.정지기간 가.변경전 2021년 03월 24일~ 계속기업으로서의 존속능력에 대한 불확실성으로 인한 감사의견거절 사유에 대한 동일 감사인의 동사유 해소 확인서 (거래소가 인정하는 경우에 한함,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210415600089,2021-04-15,225850,미애부,주권매매거래정지기간변경(상장폐지 사유 발생),suspension_related,html_inline,2021-03-23,2021-03-23,,,,정지기간,주)미애부 보통주 2.변경사유 상장폐지 사유 발생 3.정지기간 가.변경전 2021년 03월 23일 11:00:00~ 계속기업으로서의 존속능력에 대한 불확실성으로 인한 감사의견거절 사유에 대한 동일 감사인의 동사유 해소 확인서 (거래소가 인정,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210419900684,2021-04-19,046970,우리로,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-22,2021-03-22,,,,정지기간,목 (주)우리로 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 22일 07:59:00~ 1) 상장적격성 실질심사 대상여부에 관한 결정일까지 2) 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 ,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210419900685,2021-04-19,033430,디에스티,주권매매거래정지기간변경(상장폐지사유 발생(2020사업연도)),suspension_related,html_inline,2020-03-30,2020-03-30,,,,정지기간,스티(주) 보통주 2.변경사유 상장폐지 사유 발생 3.정지기간 가.변경전 2020년 03월 30일~ 1) 개선기간 부여 - 개선기간 종료('21.04.12)후 상장폐지여부 결정일까지 2) 계속기업 존속능력에 대한 불확실성으로 인한 의견거절 ,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210420600705,2021-04-20,288490,나라소프트,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-31,2021-03-31,,,,정지기간,(주)나라소프트 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 31일~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지(범위제한 의견거절) 나.변경후 2021년 03월 31일~ ,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210420900574,2021-04-20,106520,노블엠앤비,"주권매매거래정지기간변경(주식의 병합, 분할 등 전자등록 변경, 말소)",suspension_related,html_inline,2021-04-13,2021-04-13,,,,정지기간,"사유 주식의 병합, 분할 등 전자등록 변경, 말소 3.정지기간 가.변경전 2021년 04월 13일~ (주식병합) 신주권 변경상장일 전일까지 나.변경후 2021년 04월 13일~ (1) (주식병합) 신주권 변경상장일 전일까지 (2) (자본감소",high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210420900448,2021-04-20,039230,제이앤케이인더스트리,주권매매거래정지기간변경(감자 주권 변경상장),suspension_related,html_inline,2020-03-20,2020-03-20,,,,정지기간,트 (주) 보통주 2.변경사유 감자 주권 변경상장 3.정지기간 가.변경전 2020년 03월 20일 17:05:00~ 1) ('19사업연도 감사의견 상장폐지사유) - 개선기간 종료('21.04.12) 후 상장폐지 여부 결정일까지 2) (상장적,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210421900683,2021-04-21,160600,이큐셀,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),suspension_related,html_inline,2020-03-20,2020-03-20,,,,정지기간,보통주 2.변경사유 상장적격성 실질심사 대상 결정 3.정지기간 가.변경전 2020년 03월 20일 16:41:00~ 상장적격성 실질심사 대상여부에 관한 결정일까지 나.변경후 2020년 03월 20일 16:41:00~ 상장폐지사유 해당여부 결,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210421900656,2021-04-21,065560,녹원씨엔아이,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),suspension_related,html_inline,2021-03-11,2021-03-11,,,,정지기간,보통주 2.변경사유 상장적격성 실질심사 대상 결정 3.정지기간 가.변경전 2021년 03월 11일~상장적격성 실질심사 대상여부에 관한 결정일까지 나.변경후 2021년 03월 11일~상장폐지사유 해당여부 결정일까지 4.근거규정 코스닥시장상장규,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210421600649,2021-04-21,225850,미애부,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-03-23,2021-03-23,,,,정지기간,목 (주)미애부 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 03월 23일 11:00:00~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지(계속기업 존속능력에 대한 불확실성 의견거절,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210421600586,2021-04-21,270020,이십일스토어,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-04-01,2021-04-01,,,,정지기간,사 이십일스토어 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 04월 01일~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지(범위제한 의견거절) 나.변경후 2021년 04월 01일~ ,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210422900665,2021-04-22,208860,다산디엠씨,주권매매거래정지기간변경(개선기간 부여),suspension_related,html_inline,2021-04-07,2021-04-07,,,,정지기간,엔지스테크널러지 보통주 2.변경사유 개선기간 부여 3.정지기간 가.변경전 2021년 04월 07일 17:37:00~ 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지여부 결정일까지 나.변경후 2021년 04월 07일 17:3,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
20210426900628,2021-04-26,208860,다산디엠씨,주권매매거래정지기간변경(회생절차 개시신청),suspension_related,html_inline,2021-04-07,2021-04-07,,,,정지기간,스테크널러지 보통주 2.변경사유 회생절차 개시신청 3.정지기간 가.변경전 2021년 04월 07일 17:37:00~ ㅇ감사의견 의견거절 - 개선기간 종료(차기 사업보고서 법정제출기한의 다음날부터 10 영업일) 후 상장 폐지여부 결정일까지 나,high,False,extracted,False,period_change_disclosure: after-change period selected,post_2018,krx_status_html_inline-1.1.0,True,P2_period_change,True,
