rcept_no,rcept_dt,stock_code,corp_name,event_category,report_nm,source_period,prior_priority_bucket,prior_acquisition_status,prior_parse_status,prior_body_status,correction_flag,correction_pass3_confidence,is_period_change,manual_review_required,remaining_target_reason
20240729900369,2024-07-29,160600,이큐셀,suspension_related,주권매매거래정지              (투자자 보호),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240729900310,2024-07-29,424140,케이비제21호기업인수목적,suspension_related,주권매매거래정지              (SPAC 합병(예비심사청구대상)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240730900620,2024-07-30,276730,한울앤제주,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240802900404,2024-08-02,244460,올리패스,suspension_related,주권매매거래정지              (자본감소),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240805900898,2024-08-05,088800,에이스테크,suspension_related,주권매매거래정지              (불성실공시법인 지정),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240805900876,2024-08-05,110020,전진바이오팜,suspension_related,주권매매거래정지              (불성실공시법인 지정),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240806900647,2024-08-06,042940,상지건설,suspension_related,주권매매거래정지              (자본감소),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240807900615,2024-08-07,082660,코스나인,suspension_related,주권매매거래정지              (풍문 또는 보도 관련),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240807900422,2024-08-07,430230,하나금융24호기업인수목적,suspension_related,주권매매거래정지              (SPAC 소멸합병),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240809900751,2024-08-09,290690,소룩스,suspension_related,주권매매거래정지              (우회상장여부 및 요건충족확인),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240813901081,2024-08-13,060230,제이케이시냅스,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240819900513,2024-08-19,287410,제이시스메디칼,suspension_related,"주권매매거래정지              (주식교환, 이전)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240820900456,2024-08-20,021040,대호특수강,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240823900535,2024-08-23,043090,더테크놀로지,suspension_related,주권매매거래정지              (불성실공시법인 지정),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240826900189,2024-08-26,192410,오늘이엔엠,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240827900538,2024-08-27,069920,엑시온그룹,suspension_related,주권매매거래정지              (영업양수도),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240827900385,2024-08-27,436610,한국제11호기업인수목적,suspension_related,주권매매거래정지              (SPAC 소멸합병),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240827900054,2024-08-27,080000,에스엔유프리시젼,suspension_related,주권매매거래정지              (합병),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240828900472,2024-08-28,024800,유성티엔에스,suspension_related,주권매매거래정지              (중요한 영업정지),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240830900476,2024-08-30,049630,재영솔루텍,suspension_related,주권매매거래정지              (중요한 영업정지),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240902900737,2024-09-02,043100,알파AI,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240905900315,2024-09-05,138580,비즈니스온커뮤니케이션,suspension_related,"주권매매거래정지              (주식교환,이전)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240909900450,2024-09-09,036180,지더블유바이텍,suspension_related,주권매매거래정지              (상장적격성 실질심사 대상 (사유발생)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240909900268,2024-09-09,078940,퀀타피아,suspension_related,주권매매거래정지              (투자자 보호),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240909900180,2024-09-09,038340,무궁화인포메이션테크놀로지,suspension_related,주권매매거래정지              (투자자 보호),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240910900433,2024-09-10,101730,위메이드맥스,suspension_related,"주권매매거래정지              (주식교환, 이전)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240911900193,2024-09-11,187870,디바이스,suspension_related,주권매매거래정지              (단일판매공급계약),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240913900191,2024-09-13,030350,드래곤플라이,suspension_related,주권매매거래정지              (자본감소),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240919900501,2024-09-19,317240,TS트릴리온,suspension_related,주권매매거래정지              (회생절차개시신청),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240919900434,2024-09-19,900290,GRT,suspension_related,주권매매거래정지              (주식배당),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240923900485,2024-09-23,272110,케이엔제이,suspension_related,주권매매거래정지              (중요한 영업정지),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240924900300,2024-09-24,164060,이루다,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240924900245,2024-09-24,042940,상지건설,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240924900179,2024-09-24,111870,케이에이치미래물산,suspension_related,주권매매거래정지              (투자자 보호),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240925900462,2024-09-25,043090,더테크놀로지,suspension_related,주권매매거래정지              (자본감소),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240925900414,2024-09-25,019590,에스유앤피,suspension_related,기타시장안내              (감사의견 관련 형식적 상장폐지 사유 해소 및 매매거래정지 지속 안내),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240927600644,2024-09-27,136660,큐엠씨,suspension_related,주권매매거래정지              (자본감소),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240930900871,2024-09-30,244460,올리패스,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20240930900751,2024-09-30,477530,한국제14호기업인수목적,suspension_related,주권매매거래정지              (SPAC 합병(예비심사청구대상)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241002900580,2024-10-02,214870,한울비앤씨,suspension_related,주권매매거래정지              (투자자 보호),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241002900411,2024-10-02,121800,비덴트,suspension_related,주권매매거래정지              (투자자 보호),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241002900384,2024-10-02,066410,버킷스튜디오,suspension_related,주권매매거래정지              (투자자보호),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241002900167,2024-10-02,437730,삼현,suspension_related,주권매매거래정지              (무상증자),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241004900430,2024-10-04,009620,삼보산업,suspension_related,주권매매거래정지              (자본감소),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241007900176,2024-10-07,279600,미디어젠,suspension_related,주권매매거래정지              (풍문 또는 보도 관련),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241008900659,2024-10-08,032800,판타지오,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241008900606,2024-10-08,192250,케이사인,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241008900283,2024-10-08,033790,피노,suspension_related,주권매매거래정지              (단일판매공급계약),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241011900429,2024-10-11,080720,한국유니온제약,suspension_related,주권매매거래정지              (상장적격성 실질심사 대상 (사유발생)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241014900310,2024-10-14,187660,페니트리움바이오,suspension_related,주권매매거래정지              (무상증자),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241015900576,2024-10-15,373200,엑스플러스,suspension_related,주권매매거래정지              (불성실공시법인 지정),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241015600540,2024-10-15,419700,이브이파킹서비스,suspension_related,주권매매거래정지              ,post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241015900361,2024-10-15,092730,네오팜,suspension_related,주권매매거래정지              (무상증자),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241016900490,2024-10-16,287410,제이시스메디칼,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241018900432,2024-10-18,065170,비엘팜텍,suspension_related,주권매매거래정지              (자본감소),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241018900279,2024-10-18,376190,엘비루셈,suspension_related,주권매매거래정지              (합병),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241018900280,2024-10-18,061970,LB세미콘,suspension_related,주권매매거래정지              (합병),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241018900112,2024-10-18,457390,대신밸런스제15호기업인수목적,suspension_related,주권매매거래정지              (SPAC 합병(예비심사청구대상)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241022900528,2024-10-22,023460,씨앤에이치,suspension_related,주권매매거래정지              (불성실공시법인 지정),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241022900345,2024-10-22,421800,교보12호기업인수목적,suspension_related,주권매매거래정지              (SPAC 소멸합병),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241023900481,2024-10-23,456440,디비금융제11호기업인수목적,suspension_related,주권매매거래정지              (SPAC 합병(예비심사청구대상)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241023900345,2024-10-23,067290,JW신약,suspension_related,주권매매거래정지              (중요한 영업정지),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241023900236,2024-10-23,264450,유비쿼스,suspension_related,주권매매거래정지              (무상증자),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241023900093,2024-10-23,088130,동아엘텍,suspension_related,주권매매거래정지              (무상증자),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241025900577,2024-10-25,036930,주성엔지니어링,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241025900449,2024-10-25,223310,사토시홀딩스,suspension_related,주권매매거래정지              (중요한 영업정지),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241025900426,2024-10-25,418210,신한제10호기업인수목적,suspension_related,주권매매거래정지              (SPAC 합병(예비심사청구대상)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241028900680,2024-10-28,025440,DH오토웨어,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241030900682,2024-10-30,023460,씨앤에이치,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241030900367,2024-10-30,177350,베셀,suspension_related,주권매매거래정지              (자본감소),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241031900514,2024-10-31,476470,케이비제28호기업인수목적,suspension_related,주권매매거래정지              (SPAC 합병(예비심사청구대상)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241101900556,2024-11-01,138580,비즈니스온커뮤니케이션,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241104900202,2024-11-04,226440,시스네오텍,suspension_related,주권매매거래정지              (투자자 보호),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241105900580,2024-11-05,348370,엔켐,suspension_related,주권매매거래정지              (불성실공시법인 지정),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241105900554,2024-11-05,030350,드래곤플라이,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241106900539,2024-11-06,227100,프로브잇,suspension_related,주권매매거래정지              (파산신청(발행 ELW 포함)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241106900439,2024-11-06,900300,오가닉티코스메틱,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241107900398,2024-11-07,458320,케이비제26호기업인수목적,suspension_related,주권매매거래정지              (SPAC 합병(예비심사청구대상)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241108900108,2024-11-08,038390,레드캡투어,suspension_related,주권매매거래정지              (무상증자),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241111900455,2024-11-11,210120,캔버스엔,suspension_related,주권매매거래정지              (무상증자),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241114903254,2024-11-14,439730,아이비케이에스제20호기업인수목적,suspension_related,주권매매거래정지              (SPAC 합병(예비심사청구대상)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241115900567,2024-11-15,009620,삼보산업,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241119900510,2024-11-19,066790,씨씨에스,suspension_related,주권매매거래정지              (불성실공시법인 지정),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241119900506,2024-11-19,430460,한화플러스제3호기업인수목적,suspension_related,주권매매거래정지              (SPAC 소멸합병),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241119900502,2024-11-19,060240,스타코링크,suspension_related,주권매매거래정지              (불성실공시법인 지정),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241119600342,2024-11-19,136660,큐엠씨,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241120900420,2024-11-20,051780,큐로홀딩스,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241121900599,2024-11-21,415580,상상인제3호기업인수목적,suspension_related,주권매매거래정지              (상장폐지 사유발생),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241125900373,2024-11-25,080000,에스엔유프리시젼,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241126900218,2024-11-26,457630,대신밸런스제16호기업인수목적,suspension_related,주권매매거래정지              (SPAC 합병(예비심사청구대상)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241127900479,2024-11-27,418170,하나금융22호기업인수목적,suspension_related,주권매매거래정지              (SPAC 소멸합병),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241127900448,2024-11-27,084180,수성웹툰,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241127900117,2024-11-27,290520,신도기연,suspension_related,주권매매거래정지              (단일판매공급계약),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241129900815,2024-11-29,068940,셀피글로벌,suspension_related,기타시장안내              (형식적 상장폐지 사유 해소 및 매매거래정지 지속 안내),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241129900511,2024-11-29,123840,뉴온,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241203600524,2024-12-03,289860,지슨,suspension_related,주권매매거래정지              ,post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241203900517,2024-12-03,446840,지슨,suspension_related,주권매매거래정지              (SPAC 합병(예비심사청구대상)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241203900370,2024-12-03,406760,하나금융21호기업인수목적,suspension_related,주권매매거래정지              (SPAC 소멸합병),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241204900517,2024-12-04,060560,HC홈센타,suspension_related,주권매매거래정지              (불성실공시법인 지정),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241204900506,2024-12-04,227100,프로브잇,suspension_related,주권매매거래정지              (불성실공시법인 지정),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241204900245,2024-12-04,145170,노브랜드,suspension_related,주권매매거래정지              (무상증자),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241205900168,2024-12-05,334970,프레스티지바이오로직스,suspension_related,주권매매거래정지              (단일판매공급계약),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241209900360,2024-12-09,065170,비엘팜텍,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241210900134,2024-12-10,216080,제테마,suspension_related,주권매매거래정지              (무상증자),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241217900727,2024-12-17,446190,미래에셋비전기업인수목적2호,suspension_related,주권매매거래정지              (SPAC 합병(예비심사청구대상)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241217900588,2024-12-17,177350,베셀,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241218900299,2024-12-18,256940,킵스파마,suspension_related,주권매매거래정지              (우회상장여부 및 요건충족확인),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241219900715,2024-12-19,054180,메디콕스,suspension_related,주권매매거래정지              (불성실공시법인 지정),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241219900558,2024-12-19,060560,HC홈센타,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241223600697,2024-12-23,446600,카이바이오텍,suspension_related,주권매매거래정지              (지정자문인 선임계약 해지),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241224900769,2024-12-24,412930,미래에셋비전기업인수목적1호,suspension_related,주권매매거래정지              (SPAC 소멸합병),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241224900544,2024-12-24,052300,오션인더블유,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241230900744,2024-12-30,210120,캔버스엔,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241230900742,2024-12-30,355390,크라우드웍스,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241231900623,2024-12-31,227100,프로브잇,suspension_related,주권매매거래정지              (파산신청(발행 ELW 포함)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20241231900363,2024-12-31,323230,엠에프엠코리아,suspension_related,주권매매거래정지              (투자자 보호),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20250102900494,2025-01-02,036630,세종텔레콤,suspension_related,주권매매거래정지              (자본감소),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20250103900167,2025-01-03,033790,피노,suspension_related,주권매매거래정지              (단일판매공급계약),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20250106900609,2025-01-06,227100,프로브잇,suspension_related,주권매매거래정지              (상장적격성 실질심사 대상 (사유발생)),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20250107900096,2025-01-07,381620,제닉스로보틱스,suspension_related,주권매매거래정지              (무상증자),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20250113900178,2025-01-13,017510,세명전기,suspension_related,주권매매거래정지              (단일판매공급계약),post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20250114900501,2025-01-14,043090,더테크놀로지,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
