signal_date,execution_date,kospi_combined_net_5,market_gate_on,kospi_5d_return,price_gate_on,double_gate_on
2019-08-26,2019-08-27,-2307.0,False,0.026674729261517482,True,False
2019-08-27,2019-08-28,-2593.0,False,0.033415278725270836,True,False
2019-08-28,2019-08-29,-809.0,False,0.033236560568546514,True,False
2019-08-29,2019-08-30,267.0,True,0.023479032298517444,True,True
2019-08-30,2019-09-02,3450.0,True,0.0334250244773715,True,True
2019-09-02,2019-09-03,4006.0,True,0.06793313440157789,True,True
2019-09-03,2019-09-04,3322.0,True,0.05930404934251898,True,True
2019-09-04,2019-09-05,4098.0,True,0.08237949438869174,True,True
2019-09-05,2019-09-06,7590.0,True,0.11226687261288437,True,True
2019-09-06,2019-09-09,3951.0,True,0.09383803607889796,True,True
2019-09-09,2019-09-10,5483.0,True,0.08889527266452624,True,True
2019-09-10,2019-09-11,7906.0,True,0.09462319724420576,True,True
2019-09-11,2019-09-16,9886.0,True,0.07277787167931038,True,True
2019-09-16,2019-09-17,7456.0,True,0.07286265623873622,True,True
2019-09-17,2019-09-18,7336.0,True,0.07974682314861492,True,True
2019-09-18,2019-09-19,7393.0,True,0.10586864706476651,True,True
2019-09-19,2019-09-20,6733.0,True,0.10172482473949152,True,True
2019-09-20,2019-09-23,5689.0,True,0.12101857766476964,True,True
2019-09-23,2019-09-24,5440.0,True,0.10419121351916694,True,True
2019-09-24,2019-09-25,6900.0,True,0.11202465128881722,True,True
2019-09-25,2019-09-26,2855.0,True,0.06340419204978276,True,True
2019-09-26,2019-09-27,961.0,True,0.05296270164464545,True,True
2019-09-27,2019-09-30,-3306.0,False,0.013771476542458805,True,False
2019-09-30,2019-10-01,-2643.0,False,0.02196604427133364,True,False
2019-10-01,2019-10-02,-2751.0,False,0.015493875079243713,True,False
2019-10-02,2019-10-04,-5330.0,False,0.016858481071134968,True,False
2019-10-04,2019-10-07,-5890.0,False,0.011241717603261314,True,False
2019-10-07,2019-10-08,-3666.0,False,0.008353627949825082,True,False
2019-10-08,2019-10-10,-1891.0,False,0.015121903348029875,True,False
2019-10-10,2019-10-11,-5749.0,False,0.006156178451932837,True,False
2019-10-11,2019-10-14,762.0,True,0.02181975184491347,True,True
2019-10-14,2019-10-15,4460.0,True,0.057072003800721305,True,True
2019-10-15,2019-10-16,3781.0,True,0.11195274411404355,True,True
2019-10-16,2019-10-17,2696.0,True,0.1075025839054764,True,True
2019-10-17,2019-10-18,4937.0,True,0.09730910435917761,True,True
2019-10-18,2019-10-21,1084.0,True,0.09717941458390356,True,True
2019-10-21,2019-10-22,-2053.0,False,0.10301775991405582,True,False
2019-10-22,2019-10-23,3655.0,True,0.09472896096904715,True,True
2019-10-23,2019-10-24,1838.0,True,0.07710953598479064,True,True
2019-10-24,2019-10-25,3126.0,True,0.09389130196241502,True,True
2019-10-25,2019-10-28,6427.0,True,0.09184027984310617,True,True
2019-10-28,2019-10-29,7922.0,True,0.049629735231483174,True,True
2019-10-29,2019-10-30,2415.0,True,0.03222039654377351,True,True
2019-10-30,2019-10-31,571.0,True,0.04945869016163873,True,True
2019-10-31,2019-11-01,345.0,True,0.07201316835977956,True,True
2019-11-01,2019-11-04,-453.0,False,0.10284057359234144,True,False
2019-11-04,2019-11-05,4086.0,True,0.16881838055477671,True,True
2019-11-05,2019-11-06,6263.0,True,0.1578089163305103,True,True
2019-11-06,2019-11-07,8669.0,True,0.15326608463001778,True,True
2019-11-07,2019-11-08,6694.0,True,0.12251793261127797,True,True
2019-11-08,2019-11-11,6077.0,True,0.10956014195972541,True,True
2019-11-11,2019-11-12,-1013.0,False,0.0968202330463741,True,False
2019-11-12,2019-11-13,-3487.0,False,0.13975504331318578,True,False
2019-11-13,2019-11-14,-6417.0,False,0.1269941686311573,True,False
2019-11-14,2019-11-15,-5215.0,False,0.17428073593183568,True,False
2019-11-15,2019-11-18,1685.0,True,0.18644325882318236,True,True
2019-11-18,2019-11-19,2432.0,True,0.14174803249675128,True,True
2019-11-19,2019-11-20,1654.0,True,0.08492476049708464,True,True
2019-11-20,2019-11-21,21.0,True,0.07244214386624681,True,True
2019-11-21,2019-11-22,-3252.0,False,0.02167493160747913,True,False
2019-11-22,2019-11-25,-10690.0,False,-0.013741209334673266,False,False
2019-11-25,2019-11-26,-8690.0,False,-0.00644454970178121,False,False
2019-11-26,2019-11-27,-8303.0,False,0.01150562092906271,True,False
2019-11-27,2019-11-28,-4475.0,False,0.030385807525410424,True,False
2019-11-28,2019-11-29,-1836.0,False,0.05109954002769723,True,False
2019-11-29,2019-12-02,-5888.0,False,0.04603336482323783,True,False
2019-12-02,2019-12-03,-7735.0,False,0.038585612204680375,True,False
2019-12-03,2019-12-04,-8331.0,False,0.02069098092697841,True,False
2019-12-04,2019-12-05,-11290.0,False,0.00020605980045207417,True,False
2019-12-05,2019-12-06,-11779.0,False,-0.012100139479766403,False,False
2019-12-06,2019-12-09,-4744.0,False,0.017224252510110505,True,False
2019-12-09,2019-12-10,-3447.0,False,0.024699359559478884,True,False
2019-12-10,2019-12-11,-935.0,False,0.0663851601620511,True,False
2019-12-11,2019-12-12,3911.0,True,0.08458205474476621,True,True
2019-12-12,2019-12-13,13873.0,True,0.11118707597486721,True,True
2019-12-13,2019-12-16,21809.0,True,0.11587442995363229,True,True
2019-12-16,2019-12-17,23236.0,True,0.10347400535070439,True,True
2019-12-17,2019-12-18,27541.0,True,0.09508602840313896,True,True
2019-12-18,2019-12-19,26630.0,True,0.09858998367428318,True,True
2019-12-19,2019-12-20,19011.0,True,0.08748619560927673,True,True
2019-12-20,2019-12-23,12023.0,True,0.06858936277085848,True,True
2019-12-23,2019-12-24,13215.0,True,0.09251732948847002,True,True
2019-12-24,2019-12-26,8841.0,True,0.042551962662757514,True,True
2019-12-26,2019-12-27,12603.0,True,0.03866656821459613,True,True
2019-12-27,2019-12-30,9066.0,True,0.03493228361703715,True,True
2019-12-30,2020-01-02,4726.0,True,0.036039585318328626,True,True
2020-01-02,2020-01-03,-3812.0,False,0.02446568549975847,True,False
2020-01-03,2020-01-06,-7334.0,False,0.0630836987772252,True,False
2020-01-06,2020-01-07,-13791.0,False,0.06784148260945133,True,False
2020-01-07,2020-01-08,-10155.0,False,0.0761487047378464,True,False
2020-01-08,2020-01-09,-8484.0,False,0.07444787318029666,True,False
2020-01-09,2020-01-10,-4942.0,False,0.08263968955075174,True,False
2020-01-10,2020-01-13,-2164.0,False,0.08708223134405912,True,False
2020-01-13,2020-01-14,483.0,True,0.1126589926668502,True,True
2020-01-14,2020-01-15,-2676.0,False,0.10749351173192112,True,False
2020-01-15,2020-01-16,-6285.0,False,0.1306664840070244,True,False
2020-01-16,2020-01-17,-6731.0,False,0.13174988370812102,True,False
2020-01-17,2020-01-20,-8920.0,False,0.10691208253030715,True,False
2020-01-20,2020-01-21,-9003.0,False,0.07532418524009166,True,False
2020-01-21,2020-01-22,-11258.0,False,0.04125099749993022,True,False
2020-01-22,2020-01-23,-5824.0,False,0.05306678244512408,True,False
2020-01-23,2020-01-28,-9629.0,False,0.03163666453886682,True,False
2020-01-28,2020-01-29,-14753.0,False,0.022888322808498396,True,False
2020-01-29,2020-01-30,-19078.0,False,0.03336926903060422,True,False
2020-01-30,2020-01-31,-22401.0,False,0.037417940472426636,True,False
2020-01-31,2020-02-03,-27096.0,False,-0.003165311547530414,False,False
2020-02-03,2020-02-04,-22295.0,False,0.009177033169112558,True,False
2020-02-04,2020-02-05,-17283.0,False,0.04684382613788607,True,False
2020-02-05,2020-02-06,-17811.0,False,0.05008760117159472,True,False
2020-02-06,2020-02-07,-3829.0,False,0.11309583640349974,True,False
2020-02-07,2020-02-10,-5705.0,False,0.11096296775313674,True,False
2020-02-10,2020-02-11,-9021.0,False,0.09590253245290126,True,False
2020-02-11,2020-02-12,-4628.0,False,0.08693291837139272,True,False
2020-02-12,2020-02-13,-798.0,False,0.08833493938732295,True,False
2020-02-13,2020-02-14,-8033.0,False,0.04167434537243753,True,False
2020-02-14,2020-02-17,-3738.0,False,0.08062837108958587,True,False
2020-02-17,2020-02-18,-1196.0,False,0.10217156171427133,True,False
2020-02-18,2020-02-19,-11795.0,False,0.07974106843144702,True,False
2020-02-19,2020-02-20,-13451.0,False,0.0974292860666175,True,False
2020-02-20,2020-02-21,-15217.0,False,0.10771486628562288,True,False
2020-02-21,2020-02-24,-18276.0,False,0.081251703697228,True,False
2020-02-24,2020-02-25,-22073.0,False,0.030797501593384125,True,False
2020-02-25,2020-02-26,-20285.0,False,0.04026550456801514,True,False
2020-02-26,2020-02-27,-26480.0,False,0.005571462031421559,True,False
2020-02-27,2020-02-28,-28235.0,False,-0.014927988098315303,False,False
2020-02-28,2020-03-02,-27770.0,False,-0.05181623177939554,False,False
2020-03-02,2020-03-03,-26954.0,False,0.03780943299943096,True,False
2020-03-03,2020-03-04,-27988.0,False,0.06130006448534342,True,False
2020-03-04,2020-03-05,-19635.0,False,0.08861451711296531,True,False
2020-03-05,2020-03-06,-19120.0,False,0.15281408618007575,True,False
2020-03-06,2020-03-09,-24650.0,False,0.16530549811359108,True,False
2020-03-09,2020-03-10,-33111.0,False,0.0504406672425346,True,False
2020-03-10,2020-03-11,-29278.0,False,0.02737975435609674,True,False
2020-03-11,2020-03-12,-40822.0,False,-0.03196244973440565,False,False
2020-03-12,2020-03-13,-43487.0,False,-0.11483263137627175,False,False
2020-03-13,2020-03-16,-41024.0,False,-0.1306910889611882,False,False
2020-03-16,2020-03-17,-37714.0,False,-0.11806294910370896,False,False
2020-03-17,2020-03-18,-40478.0,False,-0.14441817674018642,False,False
2020-03-18,2020-03-19,-39013.0,False,-0.1519412630466458,False,False
2020-03-19,2020-03-20,-36140.0,False,-0.20061481648414825,False,False
2020-03-20,2020-03-23,-33067.0,False,-0.09027625436650544,False,False
2020-03-23,2020-03-24,-32828.0,False,-0.08060238383867013,False,False
2020-03-24,2020-03-25,-22094.0,False,0.00866003620866973,True,False
2020-03-25,2020-03-26,-16053.0,False,0.12624958333922898,True,False
2020-03-26,2020-03-27,-20259.0,False,0.2705720640451157,True,False
2020-03-27,2020-03-30,-19980.0,False,0.21898878774637365,True,False
2020-03-30,2020-03-31,-11976.0,False,0.3088494387944758,True,False
2020-03-31,2020-04-01,-19805.0,False,0.32269463291608114,True,False
2020-04-01,2020-04-02,-27576.0,False,0.2079655029876104,True,False
2020-04-02,2020-04-03,-22724.0,False,0.19768362764320657,True,False
2020-04-03,2020-04-06,-24009.0,False,0.191259674924112,True,False
2020-04-06,2020-04-07,-13585.0,False,0.19908494318500036,True,False
2020-04-07,2020-04-08,-11603.0,False,0.1377272446450255,True,False
2020-04-08,2020-04-09,-3801.0,False,0.15660331537670014,True,False
2020-04-09,2020-04-10,-4268.0,False,0.17915937925585124,True,False
2020-04-10,2020-04-13,-3154.0,False,0.17350382365167172,True,False
2020-04-13,2020-04-14,-19071.0,False,0.0956252158605515,True,False
2020-04-14,2020-04-16,-13052.0,False,0.11571619883350115,True,False
2020-04-16,2020-04-17,-13187.0,False,0.14072793179743837,True,False
2020-04-17,2020-04-20,-4500.0,False,0.1701392685156311,True,False
2020-04-20,2020-04-21,-11663.0,False,0.16136056055976478,True,False
2020-04-21,2020-04-22,-11334.0,False,0.17193771963958282,True,False
2020-04-22,2020-04-23,-19178.0,False,0.13557672956503874,True,False
2020-04-23,2020-04-24,-14926.0,False,0.1356172313224815,True,False
2020-04-24,2020-04-27,-27063.0,False,0.08428529954062647,True,False
2020-04-27,2020-04-28,-11808.0,False,0.09268930337798098,True,False
2020-04-28,2020-04-29,-5637.0,False,0.1196657856033414,True,False
2020-04-29,2020-05-04,2699.0,True,0.1147569294593982,True,True
2020-05-04,2020-05-06,-14762.0,False,0.10591338410708784,True,False
2020-05-06,2020-05-07,-8311.0,False,0.11689895514050974,True,False
2020-05-07,2020-05-08,-16343.0,False,0.09001044191288154,True,False
2020-05-08,2020-05-11,-13141.0,False,0.08086001502642381,True,False
2020-05-11,2020-05-12,-23389.0,False,0.07774471518726855,True,False
2020-05-12,2020-05-13,-11963.0,False,0.0853538405607106,True,False
2020-05-13,2020-05-14,-14135.0,False,0.08835407700625808,True,False
2020-05-14,2020-05-15,-19487.0,False,0.08670325388499966,True,False
2020-05-15,2020-05-18,-23956.0,False,0.09409377029496202,True,False
2020-05-18,2020-05-19,-19104.0,False,0.11167689255510815,True,False
2020-05-19,2020-05-20,-868.0,False,0.12450710469880133,True,False
2020-05-20,2020-05-21,3195.0,True,0.11949897662226583,True,True
2020-05-21,2020-05-22,7961.0,True,0.11728912548914838,True,True
2020-05-22,2020-05-25,1004.0,True,0.10637304188872454,True,True
2020-05-25,2020-05-26,469.0,True,0.11585303455989338,True,True
2020-05-26,2020-05-27,-8108.0,False,0.14366723765918876,True,False
2020-05-27,2020-05-28,-12801.0,False,0.14216823652076926,True,False
2020-05-28,2020-05-29,-6820.0,False,0.13670696193536203,True,False
2020-05-29,2020-06-01,242.0,True,0.13585686566056432,True,True
2020-06-01,2020-06-02,5642.0,True,0.13590626543835316,True,True
2020-06-02,2020-06-03,1929.0,True,0.10820475756534909,True,True
2020-06-03,2020-06-04,18279.0,True,0.13120856431691275,True,True
2020-06-04,2020-06-05,18889.0,True,0.1496739310755073,True,True
2020-06-05,2020-06-08,24414.0,True,0.19316300604230885,True,True
2020-06-08,2020-06-09,16472.0,True,0.18877862215992147,True,True
2020-06-09,2020-06-10,12393.0,True,0.22931911492821588,True,True
2020-06-10,2020-06-11,626.0,True,0.19606417786901043,True,True
2020-06-11,2020-06-12,-15868.0,False,0.18506261553447656,True,False
2020-06-12,2020-06-15,-24690.0,False,0.11609980222061411,True,False
2020-06-15,2020-06-16,-33486.0,False,0.05550037061362212,True,False
2020-06-16,2020-06-17,-23374.0,False,0.06786769987267771,True,False
2020-06-17,2020-06-18,-26722.0,False,0.07515278205817122,True,False
2020-06-18,2020-06-19,-16126.0,False,0.08427489179109826,True,False
2020-06-19,2020-06-22,-12334.0,False,0.10321820135362425,True,False
2020-06-22,2020-06-23,-4389.0,False,0.15709269034285755,True,False
2020-06-23,2020-06-24,-13632.0,False,0.1131295963358443,True,False
2020-06-24,2020-06-25,-12351.0,False,0.10790188043600368,True,False
2020-06-25,2020-06-26,-23153.0,False,0.08285323593272143,True,False
2020-06-26,2020-06-29,-22502.0,False,0.08433115578167438,True,False
2020-06-29,2020-06-30,-23896.0,False,0.0750683292599823,True,False
2020-06-30,2020-07-01,-18871.0,False,0.06777337380133752,True,False
2020-07-01,2020-07-02,-18614.0,False,0.0883200443582437,True,False
2020-07-02,2020-07-03,-3366.0,False,0.1356658195767808,True,False
2020-07-03,2020-07-06,-1105.0,False,0.14489657707455206,True,False
2020-07-06,2020-07-07,8357.0,True,0.2146675424451463,True,True
2020-07-07,2020-07-08,-1759.0,False,0.20403396996181433,True,False
2020-07-08,2020-07-09,-7797.0,False,0.1748409078857367,True,False
2020-07-09,2020-07-10,-12603.0,False,0.15292902995610413,True,False
2020-07-10,2020-07-13,-24373.0,False,0.16571646908174942,True,False
2020-07-13,2020-07-14,-24926.0,False,0.15396253426225526,True,False
2020-07-14,2020-07-15,-20361.0,False,0.14281854442139208,True,False
2020-07-15,2020-07-16,-8103.0,False,0.18013544758441058,True,False
2020-07-16,2020-07-17,-8446.0,False,0.1533659979852655,True,False
2020-07-17,2020-07-20,3641.0,True,0.16615096462637657,True,True
2020-07-20,2020-07-21,-3452.0,False,0.16526884535179875,True,False
2020-07-21,2020-07-22,6353.0,True,0.2254832087938412,True,True
2020-07-22,2020-07-23,-2158.0,False,0.23501023858377756,True,False
2020-07-23,2020-07-24,-6877.0,False,0.27305092182100577,True,False
2020-07-24,2020-07-27,-11246.0,False,0.2681077116660553,True,False
2020-07-27,2020-07-28,-4143.0,False,0.1909390631865242,True,False
2020-07-28,2020-07-29,833.0,True,0.154232840045452,True,True
2020-07-29,2020-07-30,2866.0,True,0.128047523236537,True,True
2020-07-30,2020-07-31,10628.0,True,0.11922904989674765,True,True
2020-07-31,2020-08-03,9055.0,True,0.08167336378793122,True,True
2020-08-03,2020-08-04,-532.0,False,0.12972471320693124,True,False
2020-08-04,2020-08-05,-13529.0,False,0.1475258206162795,True,False
2020-08-05,2020-08-06,-17259.0,False,0.18763502458016768,True,False
2020-08-06,2020-08-07,-16262.0,False,0.1956038651905707,True,False
2020-08-07,2020-08-10,-20453.0,False,0.2193559058160759,True,False
2020-08-10,2020-08-11,-17583.0,False,0.227958404627155,True,False
2020-08-11,2020-08-12,-13581.0,False,0.20471179590337774,True,False
2020-08-12,2020-08-13,-13039.0,False,0.14346952390451784,True,False
2020-08-13,2020-08-14,-15525.0,False,0.13381358841941093,True,False
2020-08-14,2020-08-18,-12810.0,False,0.10047166691248832,True,False
2020-08-18,2020-08-19,-3659.0,False,0.03220266003714922,True,False
2020-08-19,2020-08-20,-10242.0,False,0.039724341519144835,True,False
2020-08-20,2020-08-21,-17685.0,False,0.029618667459260006,True,False
2020-08-21,2020-08-24,-14431.0,False,0.015468207400813228,True,False
2020-08-24,2020-08-25,-6514.0,False,0.07765863635447645,True,False
2020-08-25,2020-08-26,-11681.0,False,0.16279571838074158,True,False
2020-08-26,2020-08-27,-9227.0,False,0.1576496272207204,True,False
2020-08-27,2020-08-28,-3191.0,False,0.136759357879636,True,False
2020-08-28,2020-08-31,-5867.0,False,0.1778555365829626,True,False
2020-08-31,2020-09-01,-24327.0,False,0.1610310253145888,True,False
2020-09-01,2020-09-02,-27315.0,False,0.137082250674472,True,False
2020-09-02,2020-09-03,-28425.0,False,0.16171403879334156,True,False
2020-09-03,2020-09-04,-22872.0,False,0.23156796677295577,True,False
2020-09-04,2020-09-07,-34360.0,False,0.21905031059968394,True,False
2020-09-07,2020-09-08,-23420.0,False,0.22758656580284042,True,False
2020-09-08,2020-09-09,-21316.0,False,0.18564494998372827,True,False
2020-09-09,2020-09-10,-23410.0,False,0.11889390438286784,True,False
2020-09-10,2020-09-11,-24880.0,False,0.11194587917983512,True,False
2020-09-11,2020-09-14,-16990.0,False,0.09024138716856389,True,False
2020-09-14,2020-09-15,-8989.0,False,0.06912330253677212,True,False
2020-09-15,2020-09-16,-7942.0,False,0.08033545167957845,True,False
2020-09-16,2020-09-17,-3807.0,False,0.09849104803488262,True,False
2020-09-17,2020-09-18,-7519.0,False,0.0521496433289228,True,False
2020-09-18,2020-09-21,-1602.0,False,0.10833238688776414,True,False
2020-09-21,2020-09-22,-4460.0,False,0.10868113030495463,True,False
2020-09-22,2020-09-23,-12824.0,False,0.08120414731020076,True,False
2020-09-23,2020-09-24,-14888.0,False,0.07107279486989015,True,False
2020-09-24,2020-09-25,-13761.0,False,0.04585243084936996,True,False
2020-09-25,2020-09-28,-15227.0,False,-0.02675775762665933,False,False
2020-09-28,2020-09-29,-13960.0,False,-0.0369090685830632,False,False
2020-09-29,2020-10-05,-5385.0,False,-0.012547729336204516,False,False
2020-10-05,2020-10-06,3573.0,True,0.021680552178778623,True,True
2020-10-06,2020-10-07,8957.0,True,0.07344401110862853,True,True
2020-10-07,2020-10-08,12456.0,True,0.1051872955383597,True,True
2020-10-08,2020-10-12,12994.0,True,0.12686283418812705,True,True
2020-10-12,2020-10-13,14521.0,True,0.13037841788892202,True,True
2020-10-13,2020-10-14,9279.0,True,0.09981864957647102,True,True
2020-10-14,2020-10-15,3256.0,True,0.10320292040829382,True,True
2020-10-15,2020-10-16,-1401.0,False,0.07463216516387128,True,False
2020-10-16,2020-10-19,-6611.0,False,0.010610625585866451,True,False
2020-10-19,2020-10-20,-5505.0,False,0.021973910813704034,True,False
2020-10-20,2020-10-21,-2819.0,False,0.023213697915643428,True,False
2020-10-21,2020-10-22,2493.0,True,0.025734882979908447,True,True
2020-10-22,2020-10-23,3161.0,True,0.033689664348193205,True,True
2020-10-23,2020-10-26,9630.0,True,0.09125742382240287,True,True
2020-10-26,2020-10-27,7548.0,True,0.08104603361844132,True,True
2020-10-27,2020-10-28,3070.0,True,0.07462000442336203,True,True
2020-10-28,2020-10-29,205.0,True,0.09301109180608358,True,True
2020-10-29,2020-10-30,-9274.0,False,0.09917541518336748,True,False
2020-10-30,2020-11-02,-26256.0,False,0.059618438179712685,True,False
2020-11-02,2020-11-03,-26541.0,False,0.06890275826856351,True,False
2020-11-03,2020-11-04,-18232.0,False,0.12437807099761078,True,False
2020-11-04,2020-11-05,-15300.0,False,0.10741754703833695,True,False
2020-11-05,2020-11-06,11111.0,True,0.14027451465771223,True,True
2020-11-06,2020-11-09,33280.0,True,0.1897072659418182,True,True
2020-11-09,2020-11-10,39202.0,True,0.22946304253439576,True,True
2020-11-10,2020-11-11,30651.0,True,0.20080562718912742,True,True
2020-11-11,2020-11-12,41792.0,True,0.19151813914198645,True,True
2020-11-12,2020-11-13,21812.0,True,0.1701809665951104,True,True
2020-11-13,2020-11-16,20117.0,True,0.1475762118106374,True,True
2020-11-16,2020-11-17,15015.0,True,0.14015471726623785,True,True
2020-11-17,2020-11-18,15174.0,True,0.1135128695192631,True,True
2020-11-18,2020-11-19,4226.0,True,0.10824607071530723,True,True
2020-11-19,2020-11-20,5977.0,True,0.117274635748007,True,True
2020-11-20,2020-11-23,-1460.0,False,0.14182744743576037,True,False
2020-11-23,2020-11-24,6033.0,True,0.13245635890189367,True,True
2020-11-24,2020-11-25,7883.0,True,0.15110235075191847,True,True
2020-11-25,2020-11-26,2015.0,True,0.1595538268143999,True,True
2020-11-26,2020-11-27,1303.0,True,0.14811049931042652,True,True
2020-11-27,2020-11-30,532.0,True,0.14607421608713156,True,True
2020-11-30,2020-12-01,-31090.0,False,0.10704685397103608,True,False
2020-12-01,2020-12-02,-27995.0,False,0.12726909258696661,True,False
2020-12-02,2020-12-03,-20899.0,False,0.1633440662158956,True,False
2020-12-03,2020-12-04,-19975.0,False,0.1547350251653128,True,False
2020-12-04,2020-12-07,-14457.0,False,0.1550146006339541,True,False
2020-12-07,2020-12-08,-2015.0,False,0.16988027683688278,True,False
2020-12-08,2020-12-09,-16660.0,False,0.11338122538479656,True,False
2020-12-09,2020-12-10,-14645.0,False,0.09620675828243819,True,False
2020-12-10,2020-12-11,-22121.0,False,0.1055010229823452,True,False
2020-12-11,2020-12-14,-25080.0,False,0.08508597851706368,True,False
2020-12-14,2020-12-15,-25895.0,False,0.08325678304684425,True,False
2020-12-15,2020-12-16,-20771.0,False,0.10954040109346908,True,False
2020-12-16,2020-12-17,-22403.0,False,0.09848513126689018,True,False
2020-12-17,2020-12-18,-15874.0,False,0.13096131452512938,True,False
2020-12-18,2020-12-21,-19872.0,False,0.1879585671234092,True,False
