date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_gold_sleeve_net_value,gold_sleeve_factor
2014-02-24,0.9041729170452403,0.0,0.9041729170452403,0.9041729170452403,0,1.0,0.9041729170452403,0.9041729170452403
2014-02-25,0.9052447872251637,0.0,0.9052447872251637,0.9052447872251637,0,1.0,0.9052447872251637,0.9052447872251637
2014-02-26,0.906317928075399,0.0,0.906317928075399,0.906317928075399,0,1.0,0.906317928075399,0.906317928075399
2014-02-27,0.9073923411022884,0.0,0.9073923411022884,0.9073923411022884,0,1.0,0.9073923411022884,0.9073923411022884
2014-02-28,0.9084680278139594,0.0,0.9084680278139594,0.9084680278139594,0,1.0,0.9084680278139594,0.9084680278139594
2014-03-03,0.9095449897203277,0.0,0.9095449897203277,0.9095449897203277,0,1.0,0.9095449897203277,0.9095449897203277
2014-03-04,0.9106232283330987,0.0,0.9106232283330987,0.9106232283330987,0,1.0,0.9106232283330987,0.9106232283330987
2014-03-05,0.91170274516577,0.0,0.91170274516577,0.91170274516577,0,1.0,0.91170274516577,0.91170274516577
2014-03-06,0.9127835417336333,0.0,0.9127835417336333,0.9127835417336333,0,1.0,0.9127835417336333,0.9127835417336333
2014-03-07,0.9138656195537769,0.0,0.9138656195537769,0.9138656195537769,0,1.0,0.9138656195537769,0.9138656195537769
2014-03-10,0.9149489801450872,0.0,0.9149489801450872,0.9149489801450872,0,1.0,0.9149489801450872,0.9149489801450872
2014-03-11,0.9160336250282515,0.0,0.9160336250282515,0.9160336250282515,0,1.0,0.9160336250282515,0.9160336250282515
2014-03-12,0.9171195557257596,0.0,0.9171195557257596,0.9171195557257596,0,1.0,0.9171195557257596,0.9171195557257596
2014-03-13,0.9182067737619064,0.0,0.9182067737619064,0.9182067737619064,0,1.0,0.9182067737619064,0.9182067737619064
2014-03-14,0.9192952806627935,0.0,0.9192952806627935,0.9192952806627935,0,1.0,0.9192952806627935,0.9192952806627935
2014-03-17,0.9203850779563321,0.0,0.9203850779563321,0.9203850779563321,0,1.0,0.9203850779563321,0.9203850779563321
2014-03-18,0.9214761671722441,0.0,0.9214761671722441,0.9214761671722441,0,1.0,0.9214761671722441,0.9214761671722441
2014-03-19,0.9225685498420655,0.0,0.9225685498420655,0.9225685498420655,0,1.0,0.9225685498420655,0.9225685498420655
2014-03-20,0.9236622274991473,0.0,0.9236622274991473,0.9236622274991473,0,1.0,0.9236622274991473,0.9236622274991473
2014-03-21,0.9247572016786586,0.0,0.9247572016786586,0.9247572016786586,0,1.0,0.9247572016786586,0.9247572016786586
2014-03-24,0.9258534739175882,0.0,0.9258534739175882,0.9258534739175882,0,1.0,0.9258534739175882,0.9258534739175882
2014-03-25,0.9269510457547472,0.0,0.9269510457547472,0.9269510457547472,0,1.0,0.9269510457547472,0.9269510457547472
2014-03-26,0.9280499187307706,0.0,0.9280499187307706,0.9280499187307706,0,1.0,0.9280499187307706,0.9280499187307706
2014-03-27,0.92915009438812,0.0,0.92915009438812,0.92915009438812,0,1.0,0.92915009438812,0.92915009438812
2014-03-28,0.9302515742710856,0.0,0.9302515742710856,0.9302515742710856,0,1.0,0.9302515742710856,0.9302515742710856
2014-03-31,0.9313543599257881,0.0,0.9313543599257881,0.9313543599257881,0,1.0,0.9313543599257881,0.9313543599257881
2014-04-01,0.9316226303804592,0.0,0.9316226303804592,0.9316226303804592,0,1.0,0.9316226303804592,0.9316226303804592
2014-04-02,0.9318909781086581,0.0,0.9318909781086581,0.9318909781086581,0,1.0,0.9318909781086581,0.9318909781086581
2014-04-03,0.9321594031326426,0.0,0.9321594031326426,0.9321594031326426,0,1.0,0.9321594031326426,0.9321594031326426
2014-04-04,0.9324279054746774,0.0,0.9324279054746774,0.9324279054746774,0,1.0,0.9324279054746774,0.9324279054746774
2014-04-07,0.9326964851570334,0.0,0.9326964851570334,0.9326964851570334,0,1.0,0.9326964851570334,0.9326964851570334
2014-04-08,0.932965142201988,0.0,0.932965142201988,0.932965142201988,0,1.0,0.932965142201988,0.932965142201988
2014-04-09,0.933233876631825,0.0,0.933233876631825,0.933233876631825,0,1.0,0.933233876631825,0.933233876631825
2014-04-10,0.9335026884688347,0.0,0.9335026884688347,0.9335026884688347,0,1.0,0.9335026884688347,0.9335026884688347
2014-04-11,0.9337715777353135,0.0,0.9337715777353135,0.9337715777353135,0,1.0,0.9337715777353135,0.9337715777353135
2014-04-14,0.9340405444535645,0.0,0.9340405444535645,0.9340405444535645,0,1.0,0.9340405444535645,0.9340405444535645
2014-04-15,0.9343095886458974,0.0,0.9343095886458974,0.9343095886458974,0,1.0,0.9343095886458974,0.9343095886458974
2014-04-16,0.9345787103346278,0.0,0.9345787103346278,0.9345787103346278,0,1.0,0.9345787103346278,0.9345787103346278
2014-04-17,0.9348479095420782,0.0,0.9348479095420782,0.9348479095420782,0,1.0,0.9348479095420782,0.9348479095420782
2014-04-18,0.9351171862905773,0.0,0.9351171862905773,0.9351171862905773,0,1.0,0.9351171862905773,0.9351171862905773
2014-04-21,0.9353865406024603,0.0,0.9353865406024603,0.9353865406024603,0,1.0,0.9353865406024603,0.9353865406024603
2014-04-22,0.9356559725000687,0.0,0.9356559725000687,0.9356559725000687,0,1.0,0.9356559725000687,0.9356559725000687
2014-04-23,0.9359254820057508,0.0,0.9359254820057508,0.9359254820057508,0,1.0,0.9359254820057508,0.9359254820057508
2014-04-24,0.9361950691418608,0.0,0.9361950691418608,0.9361950691418608,0,1.0,0.9361950691418608,0.9361950691418608
2014-04-25,0.9364647339307599,0.0,0.9364647339307599,0.9364647339307599,0,1.0,0.9364647339307599,0.9364647339307599
2014-04-28,0.9367344763948153,0.0,0.9367344763948153,0.9367344763948153,0,1.0,0.9367344763948153,0.9367344763948153
2014-04-29,0.9370042965564009,0.0,0.9370042965564009,0.9370042965564009,0,1.0,0.9370042965564009,0.9370042965564009
2014-04-30,0.937274194437897,0.0,0.937274194437897,0.937274194437897,0,1.0,0.937274194437897,0.937274194437897
2014-05-02,0.9375441700616901,0.0,0.9375441700616901,0.9375441700616901,0,1.0,0.9375441700616901,0.9375441700616901
2014-05-07,0.9378142234501735,0.0,0.9378142234501735,0.9378142234501735,0,1.0,0.9378142234501735,0.9378142234501735
2014-05-08,0.9380843546257468,0.0,0.9380843546257468,0.9380843546257468,0,1.0,0.9380843546257468,0.9380843546257468
2014-05-09,0.938354563610816,0.0,0.938354563610816,0.938354563610816,0,1.0,0.938354563610816,0.938354563610816
2014-05-12,0.9386248504277938,0.0,0.9386248504277938,0.9386248504277938,0,1.0,0.9386248504277938,0.9386248504277938
2014-05-13,0.9388952150990989,0.0,0.9388952150990989,0.9388952150990989,0,1.0,0.9388952150990989,0.9388952150990989
2014-05-14,0.9391656576471569,0.0,0.9391656576471569,0.9391656576471569,0,1.0,0.9391656576471569,0.9391656576471569
2014-05-15,0.9394361780943996,0.0,0.9394361780943996,0.9394361780943996,0,1.0,0.9394361780943996,0.9394361780943996
2014-05-16,0.9397067764632654,0.0,0.9397067764632654,0.9397067764632654,0,1.0,0.9397067764632654,0.9397067764632654
2014-05-19,0.939977452776199,0.0,0.939977452776199,0.939977452776199,0,1.0,0.939977452776199,0.939977452776199
2014-05-20,0.9402482070556518,0.0,0.9402482070556518,0.9402482070556518,0,1.0,0.9402482070556518,0.9402482070556518
2014-05-21,0.9405190393240815,0.0,0.9405190393240815,0.9405190393240815,0,1.0,0.9405190393240815,0.9405190393240815
2014-05-22,0.9407899496039523,0.0,0.9407899496039523,0.9407899496039523,0,1.0,0.9407899496039523,0.9407899496039523
2014-05-23,0.9410609379177349,0.0,0.9410609379177349,0.9410609379177349,0,1.0,0.9410609379177349,0.9410609379177349
2014-05-26,0.9413320042879064,0.0,0.9413320042879064,0.9413320042879064,0,1.0,0.9413320042879064,0.9413320042879064
2014-05-27,0.9416031487369505,0.0,0.9416031487369505,0.9416031487369505,0,1.0,0.9416031487369505,0.9416031487369505
2014-05-28,0.9418743712873572,0.0,0.9418743712873572,0.9418743712873572,0,1.0,0.9418743712873572,0.9418743712873572
2014-05-29,0.9421456719616231,0.0,0.9421456719616231,0.9421456719616231,0,1.0,0.9421456719616231,0.9421456719616231
2014-05-30,0.9424170507822514,0.0,0.9424170507822514,0.9424170507822514,0,1.0,0.9424170507822514,0.9424170507822514
2014-06-02,0.9426885077717514,0.0,0.9426885077717514,0.9426885077717514,0,1.0,0.9426885077717514,0.9426885077717514
2014-06-03,0.9429600429526394,0.0,0.9429600429526394,0.9429600429526394,0,1.0,0.9429600429526394,0.9429600429526394
2014-06-05,0.9432316563474377,0.0,0.9432316563474377,0.9432316563474377,0,1.0,0.9432316563474377,0.9432316563474377
2014-06-09,0.9435033479786754,0.0,0.9435033479786754,0.9435033479786754,0,1.0,0.9435033479786754,0.9435033479786754
2014-06-10,0.943775117868888,0.0,0.943775117868888,0.943775117868888,0,1.0,0.943775117868888,0.943775117868888
2014-06-11,0.9440469660406174,0.0,0.9440469660406174,0.9440469660406174,0,1.0,0.9440469660406174,0.9440469660406174
2014-06-12,0.9443188925164122,0.0,0.9443188925164122,0.9443188925164122,0,1.0,0.9443188925164122,0.9443188925164122
2014-06-13,0.9445908973188272,0.0,0.9445908973188272,0.9445908973188272,0,1.0,0.9445908973188272,0.9445908973188272
2014-06-16,0.9448629804704239,0.0,0.9448629804704239,0.9448629804704239,0,1.0,0.9448629804704239,0.9448629804704239
2014-06-17,0.9451351419937704,0.0,0.9451351419937704,0.9451351419937704,0,1.0,0.9451351419937704,0.9451351419937704
2014-06-18,0.945407381911441,0.0,0.945407381911441,0.945407381911441,0,1.0,0.945407381911441,0.945407381911441
2014-06-19,0.9456797002460168,0.0,0.9456797002460168,0.9456797002460168,0,1.0,0.9456797002460168,0.9456797002460168
2014-06-20,0.9459520970200852,0.0,0.9459520970200852,0.9459520970200852,0,1.0,0.9459520970200852,0.9459520970200852
2014-06-23,0.9462245722562401,0.0,0.9462245722562401,0.9462245722562401,0,1.0,0.9462245722562401,0.9462245722562401
2014-06-24,0.9464971259770821,0.0,0.9464971259770821,0.9464971259770821,0,1.0,0.9464971259770821,0.9464971259770821
2014-06-25,0.9467697582052182,0.0,0.9467697582052182,0.9467697582052182,0,1.0,0.9467697582052182,0.9467697582052182
2014-06-26,0.9470424689632619,0.0,0.9470424689632619,0.9470424689632619,0,1.0,0.9470424689632619,0.9470424689632619
2014-06-27,0.9473152582738332,0.0,0.9473152582738332,0.9473152582738332,0,1.0,0.9473152582738332,0.9473152582738332
2014-06-30,0.9475881261595586,0.0,0.9475881261595586,0.9475881261595586,0,1.0,0.9475881261595586,0.9475881261595586
2014-07-01,0.9464072274471275,0.0,0.9464072274471275,0.9464072274471275,0,1.0,0.9464072274471275,0.9464072274471275
2014-07-02,0.9452278003886044,0.0,0.9452278003886044,0.9452278003886044,0,1.0,0.9452278003886044,0.9452278003886044
2014-07-03,0.9440498431499919,0.0,0.9440498431499919,0.9440498431499919,0,1.0,0.9440498431499919,0.9440498431499919
2014-07-04,0.9428733538995779,0.0,0.9428733538995779,0.9428733538995779,0,1.0,0.9428733538995779,0.9428733538995779
2014-07-07,0.9416983308079335,0.0,0.9416983308079335,0.9416983308079335,0,1.0,0.9416983308079335,0.9416983308079335
2014-07-08,0.9405247720479092,0.0,0.9405247720479092,0.9405247720479092,0,1.0,0.9405247720479092,0.9405247720479092
2014-07-09,0.9393526757946328,0.0,0.9393526757946328,0.9393526757946328,0,1.0,0.9393526757946328,0.9393526757946328
2014-07-10,0.938182040225506,0.0,0.938182040225506,0.938182040225506,0,1.0,0.938182040225506,0.938182040225506
2014-07-11,0.9370128635202022,0.0,0.9370128635202022,0.9370128635202022,0,1.0,0.9370128635202022,0.9370128635202022
2014-07-14,0.9358451438606631,0.0,0.9358451438606631,0.9358451438606631,0,1.0,0.9358451438606631,0.9358451438606631
2014-07-15,0.9346788794310961,0.0,0.9346788794310961,0.9346788794310961,0,1.0,0.9346788794310961,0.9346788794310961
2014-07-16,0.9335140684179716,0.0,0.9335140684179716,0.9335140684179716,0,1.0,0.9335140684179716,0.9335140684179716
2014-07-17,0.9323507090100198,0.0,0.9323507090100198,0.9323507090100198,0,1.0,0.9323507090100198,0.9323507090100198
2014-07-18,0.9311887993982285,0.0,0.9311887993982285,0.9311887993982285,0,1.0,0.9311887993982285,0.9311887993982285
2014-07-21,0.9300283377758396,0.0,0.9300283377758396,0.9300283377758396,0,1.0,0.9300283377758396,0.9300283377758396
2014-07-22,0.9288693223383467,0.0,0.9288693223383467,0.9288693223383467,0,1.0,0.9288693223383467,0.9288693223383467
2014-07-23,0.9277117512834923,0.0,0.9277117512834923,0.9277117512834923,0,1.0,0.9277117512834923,0.9277117512834923
2014-07-24,0.9265556228112647,0.0,0.9265556228112647,0.9265556228112647,0,1.0,0.9265556228112647,0.9265556228112647
2014-07-25,0.9254009351238957,0.0,0.9254009351238957,0.9254009351238957,0,1.0,0.9254009351238957,0.9254009351238957
2014-07-28,0.9242476864258571,0.0,0.9242476864258571,0.9242476864258571,0,1.0,0.9242476864258571,0.9242476864258571
2014-07-29,0.9230958749238587,0.0,0.9230958749238587,0.9230958749238587,0,1.0,0.9230958749238587,0.9230958749238587
2014-07-30,0.921945498826845,0.0,0.921945498826845,0.921945498826845,0,1.0,0.921945498826845,0.921945498826845
2014-07-31,0.9207965563459923,0.0,0.9207965563459923,0.9207965563459923,0,1.0,0.9207965563459923,0.9207965563459923
2014-08-01,0.9196490456947066,0.0,0.9196490456947066,0.9196490456947066,0,1.0,0.9196490456947066,0.9196490456947066
2014-08-04,0.9185029650886202,0.0,0.9185029650886202,0.9185029650886202,0,1.0,0.9185029650886202,0.9185029650886202
2014-08-05,0.9173583127455888,0.0,0.9173583127455888,0.9173583127455888,0,1.0,0.9173583127455888,0.9173583127455888
2014-08-06,0.9162150868856894,0.0,0.9162150868856894,0.9162150868856894,0,1.0,0.9162150868856894,0.9162150868856894
2014-08-07,0.9150732857312172,0.0,0.9150732857312172,0.9150732857312172,0,1.0,0.9150732857312172,0.9150732857312172
2014-08-08,0.9139329075066824,0.0,0.9139329075066824,0.9139329075066824,0,1.0,0.9139329075066824,0.9139329075066824
2014-08-11,0.9127939504388083,0.0,0.9127939504388083,0.9127939504388083,0,1.0,0.9127939504388083,0.9127939504388083
2014-08-12,0.9116564127565279,0.0,0.9116564127565279,0.9116564127565279,0,1.0,0.9116564127565279,0.9116564127565279
2014-08-13,0.9105202926909811,0.0,0.9105202926909811,0.9105202926909811,0,1.0,0.9105202926909811,0.9105202926909811
2014-08-14,0.9093855884755127,0.0,0.9093855884755127,0.9093855884755127,0,1.0,0.9093855884755127,0.9093855884755127
2014-08-18,0.9082522983456686,0.0,0.9082522983456686,0.9082522983456686,0,1.0,0.9082522983456686,0.9082522983456686
2014-08-19,0.9071204205391938,0.0,0.9071204205391938,0.9071204205391938,0,1.0,0.9071204205391938,0.9071204205391938
2014-08-20,0.9059899532960297,0.0,0.9059899532960297,0.9059899532960297,0,1.0,0.9059899532960297,0.9059899532960297
2014-08-21,0.9048608948583108,0.0,0.9048608948583108,0.9048608948583108,0,1.0,0.9048608948583108,0.9048608948583108
2014-08-22,0.9037332434703622,0.0,0.9037332434703622,0.9037332434703622,0,1.0,0.9037332434703622,0.9037332434703622
2014-08-25,0.9026069973786973,0.0,0.9026069973786973,0.9026069973786973,0,1.0,0.9026069973786973,0.9026069973786973
2014-08-26,0.9014821548320144,0.0,0.9014821548320144,0.9014821548320144,0,1.0,0.9014821548320144,0.9014821548320144
2014-08-27,0.9003587140811946,0.0,0.9003587140811946,0.9003587140811946,0,1.0,0.9003587140811946,0.9003587140811946
2014-08-28,0.8992366733792985,0.0,0.8992366733792985,0.8992366733792985,0,1.0,0.8992366733792985,0.8992366733792985
2014-08-29,0.8981160309815638,0.0,0.8981160309815638,0.8981160309815638,0,1.0,0.8981160309815638,0.8981160309815638
2014-09-01,0.8969967851454027,0.0,0.8969967851454027,0.8969967851454027,0,1.0,0.8969967851454027,0.8969967851454027
2014-09-02,0.8958789341303989,0.0,0.8958789341303989,0.8958789341303989,0,1.0,0.8958789341303989,0.8958789341303989
2014-09-03,0.8947624761983052,0.0,0.8947624761983052,0.8947624761983052,0,1.0,0.8947624761983052,0.8947624761983052
2014-09-04,0.8936474096130403,0.0,0.8936474096130403,0.8936474096130403,0,1.0,0.8936474096130403,0.8936474096130403
2014-09-05,0.8925337326406869,0.0,0.8925337326406869,0.8925337326406869,0,1.0,0.8925337326406869,0.8925337326406869
2014-09-11,0.8914214435494883,0.0,0.8914214435494883,0.8914214435494883,0,1.0,0.8914214435494883,0.8914214435494883
2014-09-12,0.8903105406098457,0.0,0.8903105406098457,0.8903105406098457,0,1.0,0.8903105406098457,0.8903105406098457
2014-09-15,0.8892010220943162,0.0,0.8892010220943162,0.8892010220943162,0,1.0,0.8892010220943162,0.8892010220943162
2014-09-16,0.8880928862776093,0.0,0.8880928862776093,0.8880928862776093,0,1.0,0.8880928862776093,0.8880928862776093
2014-09-17,0.8869861314365848,0.0,0.8869861314365848,0.8869861314365848,0,1.0,0.8869861314365848,0.8869861314365848
2014-09-18,0.8858807558502498,0.0,0.8858807558502498,0.8858807558502498,0,1.0,0.8858807558502498,0.8858807558502498
2014-09-19,0.8847767577997563,0.0,0.8847767577997563,0.8847767577997563,0,1.0,0.8847767577997563,0.8847767577997563
2014-09-22,0.883674135568398,0.0,0.883674135568398,0.883674135568398,0,1.0,0.883674135568398,0.883674135568398
2014-09-23,0.8825728874416083,0.0,0.8825728874416083,0.8825728874416083,0,1.0,0.8825728874416083,0.8825728874416083
2014-09-24,0.8814730117069572,0.0,0.8814730117069572,0.8814730117069572,0,1.0,0.8814730117069572,0.8814730117069572
2014-09-25,0.8803745066541488,0.0,0.8803745066541488,0.8803745066541488,0,1.0,0.8803745066541488,0.8803745066541488
2014-09-26,0.8792773705750186,0.0,0.8792773705750186,0.8792773705750186,0,1.0,0.8792773705750186,0.8792773705750186
2014-09-29,0.8781816017635309,0.0,0.8781816017635309,0.8781816017635309,0,1.0,0.8781816017635309,0.8781816017635309
2014-09-30,0.8770871985157758,0.0,0.8770871985157758,0.8770871985157758,0,1.0,0.8770871985157758,0.8770871985157758
2014-10-01,0.8767005135343775,0.0,0.8767005135343775,0.8767005135343775,0,1.0,0.8767005135343775,0.8767005135343775
2014-10-02,0.8763139990323513,0.0,0.8763139990323513,0.8763139990323513,0,1.0,0.8763139990323513,0.8763139990323513
2014-10-06,0.8759276549345373,0.0,0.8759276549345373,0.8759276549345373,0,1.0,0.8759276549345373,0.8759276549345373
2014-10-07,0.8755414811658085,0.0,0.8755414811658085,0.8755414811658085,0,1.0,0.8755414811658085,0.8755414811658085
2014-10-08,0.8751554776510715,0.0,0.8751554776510715,0.8751554776510715,0,1.0,0.8751554776510715,0.8751554776510715
2014-10-10,0.8747696443152655,0.0,0.8747696443152655,0.8747696443152655,0,1.0,0.8747696443152655,0.8747696443152655
2014-10-13,0.8743839810833631,0.0,0.8743839810833631,0.8743839810833631,0,1.0,0.8743839810833631,0.8743839810833631
2014-10-14,0.87399848788037,0.0,0.87399848788037,0.87399848788037,0,1.0,0.87399848788037,0.87399848788037
2014-10-15,0.8736131646313248,0.0,0.8736131646313248,0.8736131646313248,0,1.0,0.8736131646313248,0.8736131646313248
2014-10-16,0.8732280112612991,0.0,0.8732280112612991,0.8732280112612991,0,1.0,0.8732280112612991,0.8732280112612991
2014-10-17,0.8728430276953978,0.0,0.8728430276953978,0.8728430276953978,0,1.0,0.8728430276953978,0.8728430276953978
2014-10-20,0.8724582138587587,0.0,0.8724582138587587,0.8724582138587587,0,1.0,0.8724582138587587,0.8724582138587587
2014-10-21,0.8720735696765524,0.0,0.8720735696765524,0.8720735696765524,0,1.0,0.8720735696765524,0.8720735696765524
2014-10-22,0.8716890950739827,0.0,0.8716890950739827,0.8716890950739827,0,1.0,0.8716890950739827,0.8716890950739827
2014-10-23,0.8713047899762865,0.0,0.8713047899762865,0.8713047899762865,0,1.0,0.8713047899762865,0.8713047899762865
2014-10-24,0.8709206543087333,0.0,0.8709206543087333,0.8709206543087333,0,1.0,0.8709206543087333,0.8709206543087333
