entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2018-02-27,2018-02-26,2018-03-07,081660,99600.0,99500.0,1.7486041987775035e-06,0.17416097819823934,0.00011320463582885556,0.0004610632121126582,signal_reversal
2018-02-26,2018-02-23,2018-03-07,047810,51700.0,48550.0,3.391259034662795e-06,0.1753280920920665,0.00011396325985984323,0.00043631090925212853,signal_reversal
2018-03-02,2018-02-28,2018-03-08,267250,431000.0,431500.0,3.89277717036588e-07,0.16777869604276943,0.00010905615242780014,0.00044512933748841243,signal_reversal
2018-03-06,2018-03-05,2018-03-08,145720,85000.0,82400.0,1.9696248104900604e-06,0.16741810889165515,0.00010882177077957585,0.0004300872736186096,signal_reversal
2018-03-05,2018-03-02,2018-03-12,036460,49050.0,47400.0,3.3596889870397447e-06,0.16479274481429948,0.00010711528412929466,0.0004220105336620623,signal_reversal
2018-03-08,2018-03-07,2018-03-13,008700,3410.0,3660.0,4.802709567552441e-05,0.16377239625353823,0.00010645205756479985,0.00046581480095691125,signal_reversal
2018-03-07,2018-03-06,2018-03-14,020150,34500.0,35050.0,4.763965805165224e-06,0.16435682027820023,0.00010683193318083016,0.00044248905389825897,signal_reversal
2018-03-14,2018-03-13,2018-03-16,011780,94100.0,95800.0,1.824534232481647e-06,0.17168867127652299,0.00011159763632973994,0.00046319450560011575,signal_reversal
2018-03-12,2018-03-09,2018-03-19,161890,83300.0,81700.0,2.055510607562116e-06,0.17122403360992428,0.00011129562184645078,0.000445028324090236,signal_reversal
2018-03-16,2018-03-15,2018-03-20,051600,44750.0,46350.0,3.916126105082861e-06,0.17524664320245803,0.00011391031808159772,0.0004810079791720651,signal_reversal
2018-03-07,2018-03-06,2018-03-22,035720,133000.0,137000.0,1.2357655660015055e-06,0.16435682027820023,0.00010683193318083016,0.0004486446887368466,signal_reversal
2018-03-13,2018-03-12,2018-03-22,051910,404500.0,413500.0,4.2610432788276134e-07,0.17235920062857696,0.00011203348040857501,0.0004669144698857329,signal_reversal
2018-03-08,2018-03-07,2018-03-23,006400,179000.0,202000.0,9.149295880085935e-07,0.16377239625353823,0.00010645205756479985,0.0004897618084610001,signal_reversal
2018-03-19,2018-03-16,2018-03-26,000120,132500.0,129500.0,1.3061297004372264e-06,0.1730621853079325,0.00011249042045015611,0.00044823105994754514,signal_reversal
2018-03-22,2018-03-21,2018-03-26,010620,111000.0,105500.0,1.5819986112737545e-06,0.17560184585138675,0.00011414119980340138,0.00044228726174685995,signal_reversal
2018-03-23,2018-03-22,2018-03-27,001820,46500.0,46400.0,3.6982589977646993e-06,0.1719690433960585,0.00011177987820743802,0.00045473792636514744,signal_reversal
2018-03-26,2018-03-23,2018-03-28,000100,210000.0,213500.0,8.229204663257876e-07,0.1728132979284154,0.00011232864365347001,0.0004655878268354725,signal_reversal
2018-03-26,2018-03-23,2018-03-29,128940,493000.0,507000.0,3.5053407287711035e-07,0.1728132979284154,0.00011232864365347001,0.0004709600536140417,signal_reversal
2018-03-27,2018-03-26,2018-03-29,012330,236000.0,248000.0,7.533843861704806e-07,0.1777987151362334,0.00011556916483855171,0.0004951242185912398,signal_reversal
2018-03-22,2018-03-21,2018-03-30,207940,463000.0,490000.0,3.7926964546735796e-07,0.17560184585138675,0.00011414119980340138,0.0004924816346393643,signal_reversal
2018-03-28,2018-03-27,2018-04-02,271560,124500.0,130000.0,1.4203270995584445e-06,0.17683072389502635,0.00011493997053176713,0.0004893026857978841,signal_reversal
2018-03-29,2018-03-28,2018-04-02,000270,33250.0,31050.0,5.350562094702573e-06,0.17790618964886057,0.00011563902327175937,0.0004402576255573645,signal_reversal
2018-03-30,2018-03-29,2018-04-03,000100,221500.0,221000.0,7.915460843084093e-07,0.17532745767431265,0.00011396284748830323,0.0004635689642752199,signal_reversal
2018-04-02,2018-03-30,2018-04-04,192820,148000.0,153500.0,1.1770909580190787e-06,0.17420946178682364,0.00011323615016143538,0.00047881117444821075,signal_reversal
