date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_usdkrw_sleeve_net_value,usdkrw_sleeve_factor
2015-11-18,1.0438369559303302,0.0,1.0438369559303302,1.0438369559303302,0,1.0,1.0438369559303302,1.0438369559303302
2015-11-19,1.0437374975252303,0.0,1.0437374975252303,1.0437374975252303,0,1.0,1.0437374975252303,1.0437374975252303
2015-11-20,1.0436380485966814,0.0,1.0436380485966814,1.0436380485966814,0,1.0,1.0436380485966814,1.0436380485966814
2015-11-23,1.0435386091437808,0.0,1.0435386091437808,1.0435386091437808,0,1.0,1.0435386091437808,1.0435386091437808
2015-11-24,1.0434391791656257,0.0,1.0434391791656257,1.0434391791656257,0,1.0,1.0434391791656257,1.0434391791656257
2015-11-25,1.0433397586613131,0.0,1.0433397586613131,1.0433397586613131,0,1.0,1.0433397586613131,1.0433397586613131
2015-11-26,1.0432403476299406,0.0,1.0432403476299406,1.0432403476299406,0,1.0,1.0432403476299406,1.0432403476299406
2015-11-27,1.0431409460706051,0.0,1.0431409460706051,1.0431409460706051,0,1.0,1.0431409460706051,1.0431409460706051
2015-11-30,1.0430415539824047,0.0,1.0430415539824047,1.0430415539824047,0,1.0,1.0430415539824047,1.0430415539824047
2015-12-01,1.0429421713644367,0.0,1.0429421713644367,1.0429421713644367,0,1.0,1.0429421713644367,1.0429421713644367
2015-12-02,1.0428427982157986,0.0,1.0428427982157986,1.0428427982157986,0,1.0,1.0428427982157986,1.0428427982157986
2015-12-03,1.0427434345355884,0.0,1.0427434345355884,1.0427434345355884,0,1.0,1.0427434345355884,1.0427434345355884
2015-12-04,1.0426440803229038,0.0,1.0426440803229038,1.0426440803229038,0,1.0,1.0426440803229038,1.0426440803229038
2015-12-07,1.042544735576843,0.0,1.042544735576843,1.042544735576843,0,1.0,1.042544735576843,1.042544735576843
2015-12-08,1.0424454002965036,0.0,1.0424454002965036,1.0424454002965036,0,1.0,1.0424454002965036,1.0424454002965036
2015-12-09,1.0423460744809838,0.0,1.0423460744809838,1.0423460744809838,0,1.0,1.0423460744809838,1.0423460744809838
2015-12-10,1.042246758129382,0.0,1.042246758129382,1.042246758129382,0,1.0,1.042246758129382,1.042246758129382
2015-12-11,1.0421474512407962,0.0,1.0421474512407962,1.0421474512407962,0,1.0,1.0421474512407962,1.0421474512407962
2015-12-14,1.042048153814325,0.0,1.042048153814325,1.042048153814325,0,1.0,1.042048153814325,1.042048153814325
2015-12-15,1.0419488658490665,0.0,1.0419488658490665,1.0419488658490665,0,1.0,1.0419488658490665,1.0419488658490665
2015-12-16,1.0418495873441196,0.0,1.0418495873441196,1.0418495873441196,0,1.0,1.0418495873441196,1.0418495873441196
2015-12-17,1.0417503182985826,0.0,1.0417503182985826,1.0417503182985826,0,1.0,1.0417503182985826,1.0417503182985826
2015-12-18,1.0416510587115544,0.0,1.0416510587115544,1.0416510587115544,0,1.0,1.0416510587115544,1.0416510587115544
2015-12-21,1.0415518085821336,0.0,1.0415518085821336,1.0415518085821336,0,1.0,1.0415518085821336,1.0415518085821336
2015-12-22,1.0414525679094193,0.0,1.0414525679094193,1.0414525679094193,0,1.0,1.0414525679094193,1.0414525679094193
2015-12-23,1.0413533366925103,0.0,1.0413533366925103,1.0413533366925103,0,1.0,1.0413533366925103,1.0413533366925103
2015-12-24,1.0412541149305057,0.0,1.0412541149305057,1.0412541149305057,0,1.0,1.0412541149305057,1.0412541149305057
2015-12-28,1.0411549026225044,0.0,1.0411549026225044,1.0411549026225044,0,1.0,1.0411549026225044,1.0411549026225044
2015-12-29,1.041055699767606,0.0,1.041055699767606,1.041055699767606,0,1.0,1.041055699767606,1.041055699767606
2015-12-30,1.0409565063649093,0.0,1.0409565063649093,1.0409565063649093,0,1.0,1.0409565063649093,1.0409565063649093
2017-01-02,1.040078060205915,0.0,1.040078060205915,1.040078060205915,0,1.0,1.040078060205915,1.040078060205915
2017-01-03,1.0392003553532574,0.0,1.0392003553532574,1.0392003553532574,0,1.0,1.0392003553532574,1.0392003553532574
2017-01-04,1.03832339118136,0.0,1.03832339118136,1.03832339118136,0,1.0,1.03832339118136,1.03832339118136
2017-01-05,1.0374471670651746,0.0,1.0374471670651746,1.0374471670651746,0,1.0,1.0374471670651746,1.0374471670651746
2017-01-06,1.03657168238018,0.0,1.03657168238018,1.03657168238018,0,1.0,1.03657168238018,1.03657168238018
2017-01-09,1.0356969365023827,0.0,1.0356969365023827,1.0356969365023827,0,1.0,1.0356969365023827,1.0356969365023827
2017-01-10,1.034822928808315,0.0,1.034822928808315,1.034822928808315,0,1.0,1.034822928808315,1.034822928808315
2017-01-11,1.033949658675036,0.0,1.033949658675036,1.033949658675036,0,1.0,1.033949658675036,1.033949658675036
2017-01-12,1.0330771254801303,0.0,1.0330771254801303,1.0330771254801303,0,1.0,1.0330771254801303,1.0330771254801303
2017-01-13,1.0322053286017074,0.0,1.0322053286017074,1.0322053286017074,0,1.0,1.0322053286017074,1.0322053286017074
2017-01-16,1.031334267418402,0.0,1.031334267418402,1.031334267418402,0,1.0,1.031334267418402,1.031334267418402
2017-01-17,1.0304639413093732,0.0,1.0304639413093732,1.0304639413093732,0,1.0,1.0304639413093732,1.0304639413093732
2017-01-18,1.0295943496543036,0.0,1.0295943496543036,1.0295943496543036,0,1.0,1.0295943496543036,1.0295943496543036
2017-01-19,1.0287254918333997,0.0,1.0287254918333997,1.0287254918333997,0,1.0,1.0287254918333997,1.0287254918333997
2017-01-20,1.0278573672273907,0.0,1.0278573672273907,1.0278573672273907,0,1.0,1.0278573672273907,1.0278573672273907
2017-01-23,1.0269899752175287,0.0,1.0269899752175287,1.0269899752175287,0,1.0,1.0269899752175287,1.0269899752175287
2017-01-24,1.0261233151855875,0.0,1.0261233151855875,1.0261233151855875,0,1.0,1.0261233151855875,1.0261233151855875
2017-01-25,1.0252573865138632,0.0,1.0252573865138632,1.0252573865138632,0,1.0,1.0252573865138632,1.0252573865138632
2017-01-26,1.024392188585173,0.0,1.024392188585173,1.024392188585173,0,1.0,1.024392188585173,1.024392188585173
2017-01-31,1.0235277207828546,0.0,1.0235277207828546,1.0235277207828546,0,1.0,1.0235277207828546,1.0235277207828546
2017-02-01,1.0226639824907662,0.0,1.0226639824907662,1.0226639824907662,0,1.0,1.0226639824907662,1.0226639824907662
2017-02-02,1.0218009730932862,0.0,1.0218009730932862,1.0218009730932862,0,1.0,1.0218009730932862,1.0218009730932862
2017-02-03,1.0209386919753125,0.0,1.0209386919753125,1.0209386919753125,0,1.0,1.0209386919753125,1.0209386919753125
2017-02-06,1.0200771385222618,0.0,1.0200771385222618,1.0200771385222618,0,1.0,1.0200771385222618,1.0200771385222618
2017-02-07,1.0192163121200695,0.0,1.0192163121200695,1.0192163121200695,0,1.0,1.0192163121200695,1.0192163121200695
2017-02-08,1.0183562121551895,0.0,1.0183562121551895,1.0183562121551895,0,1.0,1.0183562121551895,1.0183562121551895
2017-02-09,1.017496838014593,0.0,1.017496838014593,1.017496838014593,0,1.0,1.017496838014593,1.017496838014593
2017-02-10,1.016638189085769,0.0,1.016638189085769,1.016638189085769,0,1.0,1.016638189085769,1.016638189085769
2017-02-13,1.015780264756723,0.0,1.015780264756723,1.015780264756723,0,1.0,1.015780264756723,1.015780264756723
2017-02-14,1.014923064415977,0.0,1.014923064415977,1.014923064415977,0,1.0,1.014923064415977,1.014923064415977
2017-02-15,1.0140665874525694,0.0,1.0140665874525694,1.0140665874525694,0,1.0,1.0140665874525694,1.0140665874525694
2017-02-16,1.0132108332560537,0.0,1.0132108332560537,1.0132108332560537,0,1.0,1.0132108332560537,1.0132108332560537
2017-02-17,1.0123558012164988,0.0,1.0123558012164988,1.0123558012164988,0,1.0,1.0123558012164988,1.0123558012164988
2017-02-20,1.0115014907244884,0.0,1.0115014907244884,1.0115014907244884,0,1.0,1.0115014907244884,1.0115014907244884
2017-02-21,1.01064790117112,0.0,1.01064790117112,1.01064790117112,0,1.0,1.01064790117112,1.01064790117112
2017-02-22,1.0097950319480056,0.0,1.0097950319480056,1.0097950319480056,0,1.0,1.0097950319480056,1.0097950319480056
2017-02-23,1.0089428824472702,0.0,1.0089428824472702,1.0089428824472702,0,1.0,1.0089428824472702,1.0089428824472702
2017-02-24,1.0080914520615518,0.0,1.0080914520615518,1.0080914520615518,0,1.0,1.0080914520615518,1.0080914520615518
2017-02-27,1.0072407401840011,0.0,1.0072407401840011,1.0072407401840011,0,1.0,1.0072407401840011,1.0072407401840011
2017-02-28,1.0063907462082806,0.0,1.0063907462082806,1.0063907462082806,0,1.0,1.0063907462082806,1.0063907462082806
2017-03-02,1.005541469528565,0.0,1.005541469528565,1.005541469528565,0,1.0,1.005541469528565,1.005541469528565
2017-03-03,1.0046929095395396,0.0,1.0046929095395396,1.0046929095395396,0,1.0,1.0046929095395396,1.0046929095395396
2017-03-06,1.003845065636401,0.0,1.003845065636401,1.003845065636401,0,1.0,1.003845065636401,1.003845065636401
2017-03-07,1.0029979372148563,0.0,1.0029979372148563,1.0029979372148563,0,1.0,1.0029979372148563,1.0029979372148563
2017-03-08,1.002151523671122,0.0,1.002151523671122,1.002151523671122,0,1.0,1.002151523671122,1.002151523671122
2017-03-09,1.0013058244019246,0.0,1.0013058244019246,1.0013058244019246,0,1.0,1.0013058244019246,1.0013058244019246
2017-03-10,1.0004608388044993,0.0,1.0004608388044993,1.0004608388044993,0,1.0,1.0004608388044993,1.0004608388044993
2017-03-13,0.9996165662765903,0.0,0.9996165662765903,0.9996165662765903,0,1.0,0.9996165662765903,0.9996165662765903
2017-03-14,0.9987730062164499,0.0,0.9987730062164499,0.9987730062164499,0,1.0,0.9987730062164499,0.9987730062164499
2017-03-15,0.9979301580228382,0.0,0.9979301580228382,0.9979301580228382,0,1.0,0.9979301580228382,0.9979301580228382
2017-03-16,0.9970880210950227,0.0,0.9970880210950227,0.9970880210950227,0,1.0,0.9970880210950227,0.9970880210950227
2017-03-17,0.9962465948327779,0.0,0.9962465948327779,0.9962465948327779,0,1.0,0.9962465948327779,0.9962465948327779
2017-03-20,0.9954058786363846,0.0,0.9954058786363846,0.9954058786363846,0,1.0,0.9954058786363846,0.9954058786363846
2017-03-21,0.9945658719066299,0.0,0.9945658719066299,0.9945658719066299,0,1.0,0.9945658719066299,0.9945658719066299
2017-03-22,0.9937265740448066,0.0,0.9937265740448066,0.9937265740448066,0,1.0,0.9937265740448066,0.9937265740448066
2017-03-23,0.9928879844527125,0.0,0.9928879844527125,0.9928879844527125,0,1.0,0.9928879844527125,0.9928879844527125
2017-03-24,0.9920501025326506,0.0,0.9920501025326506,0.9920501025326506,0,1.0,0.9920501025326506,0.9920501025326506
2017-03-27,0.9912129276874279,0.0,0.9912129276874279,0.9912129276874279,0,1.0,0.9912129276874279,0.9912129276874279
2017-03-28,0.9903764593203555,0.0,0.9903764593203555,0.9903764593203555,0,1.0,0.9903764593203555,0.9903764593203555
2017-03-29,0.989540696835248,0.0,0.989540696835248,0.989540696835248,0,1.0,0.989540696835248,0.989540696835248
2017-03-30,0.9887056396364233,0.0,0.9887056396364233,0.9887056396364233,0,1.0,0.9887056396364233,0.9887056396364233
2017-03-31,0.9878712871287019,0.0,0.9878712871287019,0.9878712871287019,0,1.0,0.9878712871287019,0.9878712871287019
2017-04-03,0.0,0.9950335193116803,0.9950335193116803,0.9950335193116803,5,1.0072501673814165,0.9950335193116803,0.9878712871287019
2017-04-04,0.0,0.9797760796370003,0.9797760796370003,0.9797760796370003,5,0.991805402589207,0.9797760796370003,0.9878712871287019
2017-04-05,0.0,0.9748913841022798,0.9748913841022798,0.9748913841022798,5,0.986860734596155,0.9748913841022798,0.9878712871287019
2017-04-06,0.0,0.9648437007068219,0.9648437007068219,0.9648437007068219,5,0.9766896895153104,0.9648437007068219,0.9878712871287019
2017-04-07,0.0,0.9555384828612223,0.9555384828612223,0.9555384828612223,5,0.9672702256976651,0.9555384828612223,0.9878712871287019
2017-04-10,0.0,0.951529209873111,0.951529209873111,0.951529209873111,5,0.9632117283606643,0.951529209873111,0.9878712871287019
2017-04-11,0.0,0.9353263595236418,0.9353263595236418,0.9353263595236418,5,0.9468099454962554,0.9353263595236418,0.9878712871287019
2017-04-12,0.0,0.9341407440642318,0.9341407440642318,0.9341407440642318,5,0.9456097734952489,0.9341407440642318,0.9878712871287019
2017-04-13,0.0,0.9522214087650637,0.9522214087650637,0.9522214087650637,5,0.9639124258107993,0.9522214087650637,0.9878712871287019
2017-04-14,0.0,0.9438857303067197,0.9438857303067197,0.9438857303067197,5,0.955474405021095,0.9438857303067197,0.9878712871287019
2017-04-17,0.0,0.94184534662369,0.94184534662369,0.94184534662369,5,0.9534089702730518,0.94184534662369,0.9878712871287019
2017-04-18,0.0,0.9417372537240218,0.9417372537240218,0.9417372537240218,5,0.9532995502493337,0.9417372537240218,0.9878712871287019
2017-04-19,0.0,0.9284329620223156,0.9284329620223156,0.9284329620223156,5,0.9398319134478068,0.9284329620223156,0.9878712871287019
2017-04-20,0.0,0.9409265460731457,0.9409265460731457,0.9409265460731457,5,0.9524788890342147,0.9409265460731457,0.9878712871287019
2017-04-21,0.0,0.9490442672222427,0.9490442672222427,0.9490442672222427,5,0.9606962765166382,0.9490442672222427,0.9878712871287019
2017-04-24,0.0,0.9528329454575672,0.9528329454575672,0.9528329454575672,5,0.9645314707212765,0.9528329454575672,0.9878712871287019
2017-04-25,0.0,0.9653728092123353,0.9653728092123353,0.9653728092123353,5,0.9772252942164565,0.9653728092123353,0.9878712871287019
2017-04-26,0.0,0.9783248096609581,0.9783248096609581,0.9783248096609581,5,0.9903363144651253,0.9783248096609581,0.9878712871287019
2017-04-27,0.0,0.9781745816623885,0.9781745816623885,0.9781745816623885,5,0.9901842420235764,0.9781745816623885,0.9878712871287019
2017-04-28,0.0,0.9804718047120334,0.9804718047120334,0.9804718047120334,5,0.9925096695155748,0.9804718047120334,0.9878712871287019
2017-05-02,0.0,0.9937875299889448,0.9937875299889448,0.9937875299889448,5,1.0059888802694517,0.9937875299889448,0.9878712871287019
2017-05-04,0.0,1.003754224215319,1.003754224215319,1.003754224215319,5,1.0160779418265933,1.003754224215319,0.9878712871287019
2017-05-08,0.0,1.0331432286822035,1.0331432286822035,1.0331432286822035,5,1.0458277734593207,1.0331432286822035,0.9878712871287019
2017-05-10,0.0,1.0033924387048265,1.0033924387048265,1.0033924387048265,5,1.0157117144493972,1.0033924387048265,0.9878712871287019
2017-05-11,0.0,1.0165407799816277,1.0165407799816277,1.0165407799816277,5,1.0290214861252371,1.0165407799816277,0.987871287128702
2017-05-12,0.0,1.0073319888032015,1.0073319888032015,1.0073319888032015,5,1.0196996328651915,1.0073319888032015,0.9878712871287019
2017-05-15,0.0,1.0062885037062392,1.0062885037062392,1.0062885037062392,5,1.0186433362498752,1.0062885037062392,0.9878712871287018
2017-05-16,0.0,1.0055994810193927,1.0055994810193927,1.0055994810193927,5,1.0179458540011004,1.0055994810193927,0.9878712871287019
2017-05-17,0.0,1.0061025135063368,1.0061025135063368,1.0061025135063368,5,1.0184550625321087,1.0061025135063368,0.9878712871287019
2017-05-18,0.0,1.0112799021476644,1.0112799021476644,1.0112799021476644,5,1.0236960172078702,1.0112799021476644,0.9878712871287018
2017-05-19,0.0,1.0088341184785028,1.0088341184785028,1.0088341184785028,5,1.02122020512483,1.0088341184785028,0.9878712871287019
2017-05-22,0.0,1.020047803784947,1.020047803784947,1.020047803784947,5,1.0325715678504714,1.020047803784947,0.9878712871287019
2017-05-23,0.0,1.0151700523800398,1.0151700523800398,1.0151700523800398,5,1.0276339292446521,1.0151700523800398,0.9878712871287018
2017-05-24,0.0,1.0143299646382096,1.0143299646382096,1.0143299646382096,5,1.02678352722085,1.0143299646382096,0.9878712871287018
2017-05-25,0.0,1.0194102800040983,1.0194102800040983,1.0194102800040983,5,1.0319262167919325,1.0194102800040983,0.9878712871287019
2017-05-26,0.0,1.0245393018029114,1.0245393018029114,1.0245393018029114,5,1.0371182107952412,1.0245393018029114,0.987871287128702
2017-05-29,0.0,1.0223145001450828,1.0223145001450828,1.0223145001450828,5,1.034866093857725,1.0223145001450828,0.987871287128702
2017-05-30,0.0,1.0179298326231254,1.0179298326231254,1.0179298326231254,5,1.030427593033694,1.0179298326231254,0.9878712871287019
2017-05-31,0.0,1.0156854531265622,1.0156854531265622,1.0156854531265622,5,1.0281556578880875,1.0156854531265622,0.9878712871287019
2017-06-01,0.0,1.0212097730864858,1.0212097730864858,1.0212097730864858,5,1.0337478033749556,1.0212097730864858,0.987871287128702
2017-06-02,0.0,1.0296300416003645,1.0296300416003645,1.0296300416003645,5,1.0422714527851464,1.0296300416003645,0.9878712871287018
2017-06-05,0.0,1.0246158683385171,1.0246158683385171,1.0246158683385171,5,1.0371957173860324,1.0246158683385171,0.9878712871287019
2017-06-07,0.0,1.0199611448178578,1.0199611448178578,1.0199611448178578,5,1.0324838449171114,1.0199611448178578,0.9878712871287019
2017-06-08,0.0,1.027090956020059,1.027090956020059,1.027090956020059,5,1.0397011932651177,1.027090956020059,0.9878712871287018
2017-06-09,0.0,1.0541339698603605,1.0541339698603605,1.0541339698603605,5,1.0670762310789035,1.0541339698603605,0.9878712871287019
2017-06-12,0.0,1.037248732713221,1.037248732713221,1.037248732713221,5,1.0499836833278524,1.037248732713221,0.987871287128702
2017-06-13,0.0,1.0434475387406172,1.0434475387406172,1.0434475387406172,5,1.0562585959689654,1.0434475387406172,0.9878712871287018
2017-06-14,0.0,1.0447410197290015,1.0447410197290015,1.0447410197290015,5,1.0575679578314239,1.0447410197290015,0.9878712871287019
2017-06-15,0.0,1.0456877121937516,1.0456877121937516,1.0456877121937516,5,1.0585262734309204,1.0456877121937516,0.9878712871287019
2017-06-16,0.0,1.0498031123977063,1.0498031123977063,1.0498031123977063,5,1.0626922009738864,1.0498031123977063,0.9878712871287019
2017-06-19,0.0,1.0570263086662028,1.0570263086662028,1.0570263086662028,5,1.0700040809349805,1.0570263086662028,0.9878712871287019
2017-06-20,0.0,1.0622500759712328,1.0622500759712328,1.0622500759712328,5,1.0752919836942691,1.0622500759712328,0.9878712871287019
2017-06-21,0.0,1.0601835615230686,1.0601835615230686,1.0601835615230686,5,1.0732000973573652,1.0601835615230686,0.9878712871287019
2017-06-22,0.0,1.0659921695359211,1.0659921695359211,1.0659921695359211,5,1.0790800212791705,1.0659921695359211,0.9878712871287019
2017-06-23,0.0,1.0701934486972755,1.0701934486972755,1.0701934486972755,5,1.0833328821691408,1.0701934486972755,0.9878712871287019
2017-06-26,0.0,1.0824523218697721,1.0824523218697721,1.0824523218697721,5,1.0957422651851487,1.0824523218697721,0.9878712871287018
2017-06-27,0.0,1.0778316293441927,1.0778316293441927,1.0778316293441927,5,1.0910648415310917,1.0778316293441927,0.9878712871287019
2017-06-28,0.0,1.0615495946328823,1.0615495946328823,1.0615495946328823,5,1.0745829021089683,1.0615495946328823,0.9878712871287019
2017-06-29,0.0,1.0673818819016863,1.0673818819016863,1.0673818819016863,5,1.0804867960117415,1.0673818819016863,0.987871287128702
2017-06-30,0.0,1.0556350453905416,1.0556350453905416,1.0556350453905416,5,1.0685957362510237,1.0556350453905416,0.987871287128702
2017-07-03,2.7418936208409347e-17,1.0472725696937684,1.0472725696937684,1.0472725696937684,5,1.0601305892164548,1.0472725696937684,0.987871287128702
2017-07-04,2.7418936208409347e-17,1.0364091523474654,1.0364091523474654,1.0364091523474654,5,1.049133794909498,1.0364091523474654,0.9878712871287019
2017-07-05,2.7418936208409347e-17,1.0434818797993475,1.0434818797993475,1.0434818797993475,5,1.0562933586543248,1.0434818797993475,0.987871287128702
2017-07-06,2.7418936208409347e-17,1.0420717131732098,1.0420717131732098,1.0420717131732098,5,1.0548658785316498,1.0420717131732098,0.9878712871287019
