audit_type,experiment,ticker,quarter,event_count,event_types,sample_rcept_no
same_ticker_same_quarter,R003,001040,2025Q3,2,dividend,20250811800557 | 20250811800565
same_ticker_same_quarter,R003,001040,2025Q4,2,dividend,20251110800513 | 20251110800531
same_ticker_same_quarter,R003,001060,2026Q1,2,dividend,20260205801177 | 20260205801179
same_ticker_same_quarter,R003,001120,2025Q1,2,dividend,20250207800323 | 20250207800327
same_ticker_same_quarter,R003,001120,2026Q1,2,dividend,20260130800679 | 20260130800683
same_ticker_same_quarter,R003,001200,2024Q1,2,dividend,20240307801038 | 20240307801148
same_ticker_same_quarter,R003,001200,2025Q1,2,dividend,20250305801132 | 20250305801208
same_ticker_same_quarter,R003,001200,2026Q1,2,dividend,20260305801540 | 20260305801715
same_ticker_same_quarter,R003,001230,2024Q3,2,dividend,20240808800230 | 20240808800246
same_ticker_same_quarter,R003,001250,2025Q1,2,dividend,20250207800441 | 20250207800465
same_ticker_same_quarter,R003,001250,2026Q1,2,dividend,20260205800329 | 20260205800350
same_ticker_same_quarter,R003,001270,2025Q1,2,dividend,20250310800618 | 20250310800924
same_ticker_same_quarter,R003,001270,2026Q1,2,dividend,20260311802112 | 20260311802148
same_ticker_same_quarter,R003,001390,2026Q1,2,dividend,20260213801468 | 20260213801484
same_ticker_same_quarter,R003,001450,2024Q1,2,dividend,20240208801119 | 20240208801128
same_ticker_same_quarter,R003,001500,2025Q1,2,dividend,20250227800876 | 20250227800885
same_ticker_same_quarter,R003,001500,2026Q1,2,dividend,20260226801403 | 20260226801407
same_ticker_same_quarter,R003,001510,2025Q1,2,dividend,20250305800738 | 20250305800748
same_ticker_same_quarter,R003,001680,2025Q1,2,dividend,20250305800897 | 20250305800908
same_ticker_same_quarter,R003,001680,2026Q1,2,dividend,20260225801545 | 20260225801559
same_ticker_same_quarter,R003,001740,2024Q1,2,dividend,20240213801024 | 20240214801110
same_ticker_same_quarter,R003,001740,2024Q3,2,dividend,20240812800419 | 20240812800433
same_ticker_same_quarter,R003,001740,2025Q1,2,dividend,20250211800980 | 20250211801025
same_ticker_same_quarter,R003,001740,2025Q3,2,dividend,20250813800324 | 20250813800330
same_ticker_same_quarter,R003,001740,2026Q1,2,dividend,20260209800845 | 20260209800858
same_ticker_same_quarter,R003,001750,2026Q1,2,dividend,20260311801638 | 20260311801655
same_ticker_same_quarter,R003,001800,2019Q1,2,dividend,20190214800484 | 20190214800518
same_ticker_same_quarter,R003,002020,2021Q4,2,dividend,20211104800156 | 20211216801071
same_ticker_same_quarter,R003,002020,2025Q3,2,dividend,20250807800170 | 20250807800175
same_ticker_same_quarter,R003,002100,2026Q1,2,dividend,20260225801107 | 20260225801133
same_ticker_same_quarter,R003,002380,2024Q1,2,dividend,20240214801225 | 20240214801322
same_ticker_same_quarter,R003,002380,2025Q1,2,dividend,20250211800494 | 20250211800501
same_ticker_same_quarter,R003,002380,2025Q3,2,dividend,20250703800464 | 20250703800472
same_ticker_same_quarter,R003,002380,2026Q1,2,dividend,20260211800914 | 20260211801023
same_ticker_same_quarter,R003,002390,2025Q1,2,dividend,20250205801110 | 20250205801111
same_ticker_same_quarter,R003,002390,2026Q1,2,dividend,20260210801413 | 20260210801414
same_ticker_same_quarter,R003,002720,2025Q1,2,dividend,20250224800241 | 20250224800244
same_ticker_same_quarter,R003,002720,2026Q1,2,dividend,20260225801177 | 20260225801187
same_ticker_same_quarter,R003,002790,2018Q1,2,dividend,20180227800351 | 20180227800406
same_ticker_same_quarter,R003,002790,2019Q1,2,dividend,20190220800162 | 20190220800164
same_ticker_same_quarter,R003,002790,2020Q1,2,dividend,20200304800627 | 20200304800647
same_ticker_same_quarter,R003,002790,2021Q1,2,dividend,20210224800638 | 20210224800712
same_ticker_same_quarter,R003,002790,2022Q1,2,dividend,20220223800445 | 20220223800479
same_ticker_same_quarter,R003,002790,2023Q1,2,dividend,20230214800982 | 20230214801013
same_ticker_same_quarter,R003,002790,2024Q1,2,dividend,20240208800667 | 20240208800709
same_ticker_same_quarter,R003,002900,2023Q3,2,dividend,20230705800138 | 20230705800139
same_ticker_same_quarter,R003,002900,2024Q1,2,dividend,20240215800504 | 20240215800514
same_ticker_same_quarter,R003,002900,2024Q3,2,dividend,20240716800238 | 20240716800240
same_ticker_same_quarter,R003,002900,2025Q1,2,dividend,20250213800411 | 20250213800434
same_ticker_same_quarter,R003,002900,2025Q3,2,dividend,20250716800328 | 20250716800334
same_ticker_same_quarter,R003,002900,2026Q1,2,dividend,20260210800361 | 20260210800365
same_ticker_same_quarter,R003,003070,2024Q4,2,dividend,20241112800596 | 20241213801227
same_ticker_same_quarter,R003,003090,2018Q1,2,dividend,20180228801477 | 20180228801657
same_ticker_same_quarter,R003,003090,2019Q1,2,dividend,20190306800985 | 20190306801059
same_ticker_same_quarter,R003,003090,2022Q1,2,dividend,20220308801266 | 20220308801302
same_ticker_same_quarter,R003,003090,2024Q1,2,dividend,20240226800972 | 20240226801018
same_ticker_same_quarter,R003,003090,2025Q1,2,dividend,20250225800461 | 20250225800474
same_ticker_same_quarter,R003,003090,2026Q1,2,dividend,20260225801935 | 20260225802001
same_ticker_same_quarter,R003,003230,2024Q3,2,dividend,20240812800367 | 20240812800372
same_ticker_same_quarter,R003,003230,2025Q1,2,dividend,20250211800872 | 20250211800877
same_ticker_same_quarter,R003,003230,2025Q3,2,dividend,20250812800357 | 20250812800367
same_ticker_same_quarter,R003,003230,2026Q1,2,dividend,20260210800879 | 20260210800886
same_ticker_same_quarter,R003,003240,2026Q1,2,dividend,20260312801706 | 20260312802086
same_ticker_same_quarter,R003,003460,2026Q1,2,dividend,20260224800773 | 20260224800799
same_ticker_same_quarter,R003,003470,2025Q1,2,dividend,20250306800995 | 20250306801066
same_ticker_same_quarter,R003,003470,2026Q1,2,dividend,20260305801695 | 20260305801790
same_ticker_same_quarter,R003,003480,2021Q1,2,dividend,20210210800322 | 20210309800364
same_ticker_same_quarter,R003,003490,2026Q1,2,dividend,20260204800798 | 20260204800810
same_ticker_same_quarter,R003,003540,2024Q1,2,dividend,20240304800667 | 20240304800668
same_ticker_same_quarter,R003,003540,2025Q1,2,dividend,20250306800812 | 20250306800820
same_ticker_same_quarter,R003,003540,2026Q1,2,dividend,20260309800898 | 20260309800901
same_ticker_same_quarter,R003,003570,2025Q1,2,dividend,20250124800116 | 20250314800072
same_ticker_same_quarter,R003,003670,2024Q1,2,dividend,20240130800429 | 20240130800435
same_ticker_same_quarter,R003,003670,2026Q1,2,dividend,20260130800925 | 20260130800944
same_ticker_same_quarter,R003,004020,2024Q1,2,dividend,20240130800306 | 20240130800385
same_ticker_same_quarter,R003,004020,2025Q1,2,dividend,20250122800211 | 20250122800213
same_ticker_same_quarter,R003,004020,2026Q1,2,dividend,20260130800474 | 20260130800485
same_ticker_same_quarter,R003,004140,2025Q1,2,dividend,20250227800629 | 20250227800681
same_ticker_same_quarter,R003,004140,2026Q1,2,dividend,20260226801040 | 20260226801202
same_ticker_same_quarter,R003,004170,2025Q1,2,dividend,20250205800343 | 20250205800353
same_ticker_same_quarter,R003,004170,2026Q1,2,dividend,20260209800646 | 20260209800653
same_ticker_same_quarter,R003,004310,2024Q1,2,dividend,20240213800510 | 20240213800527
same_ticker_same_quarter,R003,004310,2025Q1,2,dividend,20250212800497 | 20250212800538
same_ticker_same_quarter,R003,004310,2026Q1,2,dividend,20260209801112 | 20260209801198
same_ticker_same_quarter,R003,004370,2026Q1,2,dividend,20260130800797 | 20260130800865
same_ticker_same_quarter,R003,004430,2025Q1,2,dividend,20250224800559 | 20250224800564
same_ticker_same_quarter,R003,004430,2026Q1,2,dividend,20260223800528 | 20260223800537
same_ticker_same_quarter,R003,004560,2025Q1,2,dividend,20250220800493 | 20250220800555
same_ticker_same_quarter,R003,004560,2026Q1,2,dividend,20260223800913 | 20260223801028
same_ticker_same_quarter,R003,004710,2025Q1,2,dividend,20250204800426 | 20250204800432
same_ticker_same_quarter,R003,004710,2026Q1,2,dividend,20260204800960 | 20260204800976
same_ticker_same_quarter,R003,004990,2024Q3,2,dividend,20240711800109 | 20240711800112
same_ticker_same_quarter,R003,004990,2025Q2,2,dividend,20250605800180 | 20250605800184
same_ticker_same_quarter,R003,004990,2025Q3,2,dividend,20250715800380 | 20250715800383
same_ticker_same_quarter,R003,005010,2024Q1,2,dividend,20240219800632 | 20240219800635
same_ticker_same_quarter,R003,005010,2025Q1,2,dividend,20250224800512 | 20250224800516
same_ticker_same_quarter,R003,005180,2025Q1,2,dividend,20250305800156 | 20250305800158
same_ticker_same_quarter,R003,005180,2026Q1,2,dividend,20260304800751 | 20260304800756
same_ticker_same_quarter,R003,005300,2025Q1,2,dividend,20250210800567 | 20250210800574
same_ticker_same_quarter,R003,005300,2026Q1,2,dividend,20260204800842 | 20260204800854
same_ticker_same_quarter,R003,005380,2023Q3,2,dividend,20230726800241 | 20230915800345
same_ticker_same_quarter,R003,005380,2024Q1,2,dividend,20240125800252 | 20240125800258
same_ticker_same_quarter,R003,005380,2025Q2,2,dividend,20250424800337 | 20250424800340
same_ticker_same_quarter,R003,005380,2025Q3,2,dividend,20250724800212 | 20250724800215
same_ticker_same_quarter,R003,005380,2025Q4,2,dividend,20251030800351 | 20251030800353
same_ticker_same_quarter,R003,005380,2026Q1,2,dividend,20260129800380 | 20260129800384
same_ticker_same_quarter,R003,005380,2026Q2,2,dividend,20260423800355 | 20260423800359
same_ticker_same_quarter,R003,005490,2018Q1,2,dividend,20180124800629 | 20180313800680
same_ticker_same_quarter,R003,005490,2018Q2,2,dividend,20180511800452 | 20180612800360
same_ticker_same_quarter,R003,005490,2018Q3,2,dividend,20180727800148 | 20180913800087
same_ticker_same_quarter,R003,005490,2019Q1,2,dividend,20190130800423 | 20190313800106
same_ticker_same_quarter,R003,005490,2019Q2,2,dividend,20190510800199 | 20190613800321
same_ticker_same_quarter,R003,005490,2019Q3,2,dividend,20190729800145 | 20190911800103
same_ticker_same_quarter,R003,005490,2020Q1,2,dividend,20200131800401 | 20200313801122
same_ticker_same_quarter,R003,005490,2020Q2,2,dividend,20200508800182 | 20200616800490
same_ticker_same_quarter,R003,005490,2020Q3,2,dividend,20200807800559 | 20200915800202
same_ticker_same_quarter,R003,005490,2021Q1,2,dividend,20210128800247 | 20210316800060
same_ticker_same_quarter,R003,005490,2021Q2,2,dividend,20210514800403 | 20210615800122
same_ticker_same_quarter,R003,005490,2021Q3,2,dividend,20210813801064 | 20210914800173
same_ticker_same_quarter,R003,005490,2022Q1,2,dividend,20220128800721 | 20220315800836
same_ticker_same_quarter,R003,005490,2022Q2,2,dividend,20220513800544 | 20220615800090
same_ticker_same_quarter,R003,005490,2022Q3,2,dividend,20220812800380 | 20220915800145
same_ticker_same_quarter,R003,005490,2023Q1,2,dividend,20230127800428 | 20230315800348
same_ticker_same_quarter,R003,005490,2023Q2,2,dividend,20230512800467 | 20230614800325
same_ticker_same_quarter,R003,005490,2023Q3,2,dividend,20230808800134 | 20230911800249
same_ticker_same_quarter,R003,005490,2024Q3,2,dividend,20240809800447 | 20240820800341
same_ticker_same_quarter,R003,005490,2025Q4,2,dividend,20251111800270 | 20251111800308
same_ticker_same_quarter,R003,005610,2026Q1,2,dividend,20260223800990 | 20260223801024
same_ticker_same_quarter,R003,005810,2021Q1,2,dividend,20210208800792 | 20210208800883
same_ticker_same_quarter,R003,005810,2023Q1,2,dividend,20230208801017 | 20230208801070
same_ticker_same_quarter,R003,005810,2024Q1,2,dividend,20240201800519 | 20240201800602
same_ticker_same_quarter,R003,005830,2024Q1,2,dividend,20240207800734 | 20240229800596
same_ticker_same_quarter,R003,005830,2025Q1,2,dividend,20250206800745 | 20250228800688
same_ticker_same_quarter,R003,005830,2026Q1,2,dividend,20260204800322 | 20260204800323
same_ticker_same_quarter,R003,005850,2026Q1,2,dividend,20260219800955 | 20260219800963
same_ticker_same_quarter,R003,005930,2018Q1,2,dividend,20180131800040 | 20180312800578
same_ticker_same_quarter,R003,005930,2018Q2,2,dividend,20180426800038 | 20180604800448
same_ticker_same_quarter,R003,005930,2018Q3,2,dividend,20180731800036 | 20180911800323
same_ticker_same_quarter,R003,005930,2019Q1,2,dividend,20190131800034 | 20190308800663
same_ticker_same_quarter,R003,005930,2019Q2,2,dividend,20190430800049 | 20190607800264
same_ticker_same_quarter,R003,005940,2024Q1,2,dividend,20240312800004 | 20240312800005
same_ticker_same_quarter,R003,005940,2025Q1,2,dividend,20250306801059 | 20250306801076
same_ticker_same_quarter,R003,005940,2026Q1,2,dividend,20260311801984 | 20260311802079
same_ticker_same_quarter,R003,006200,2023Q1,2,dividend,20230310800320 | 20230310800680
same_ticker_same_quarter,R003,006200,2024Q1,2,dividend,20240305800167 | 20240305800239
same_ticker_same_quarter,R003,006220,2024Q1,2,dividend,20240206800770 | 20240206800820
same_ticker_same_quarter,R003,006220,2025Q1,2,dividend,20250205801057 | 20250205801065
same_ticker_same_quarter,R003,006220,2026Q1,2,dividend,20260204800388 | 20260204800421
same_ticker_same_quarter,R003,006280,2026Q1,2,dividend,20260211801828 | 20260211801829
same_ticker_same_quarter,R003,006360,2025Q1,2,dividend,20250205800728 | 20250205800735
same_ticker_same_quarter,R003,006360,2026Q1,2,dividend,20260206801286 | 20260206801360
same_ticker_same_quarter,R003,006800,2024Q1,2,dividend,20240222800365 | 20240222800368
same_ticker_same_quarter,R003,006800,2025Q1,2,dividend,20250220800669 | 20250220800680
same_ticker_same_quarter,R003,006800,2026Q1,2,dividend,20260224801139 | 20260224801166
same_ticker_same_quarter,R003,006880,2022Q1,2,dividend,20220221801014 | 20220221801095
same_ticker_same_quarter,R003,006880,2023Q3,2,dividend,20230901800364 | 20230901800394
same_ticker_same_quarter,R003,006880,2024Q2,2,dividend,20240411800466 | 20240411800524
same_ticker_same_quarter,R003,006880,2025Q1,2,dividend,20250224800714 | 20250224800721
same_ticker_same_quarter,R003,006880,2026Q1,2,dividend,20260223801245 | 20260224801153
same_ticker_same_quarter,R003,007310,2025Q1,2,dividend,20250228800263 | 20250228800267
same_ticker_same_quarter,R003,007310,2026Q1,2,dividend,20260220800447 | 20260220800449
same_ticker_same_quarter,R003,007340,2024Q1,2,dividend,20240214800832 | 20240214800839
same_ticker_same_quarter,R003,007340,2025Q1,2,dividend,20250213800407 | 20250213800433
same_ticker_same_quarter,R003,007340,2025Q3,2,dividend,20250715800283 | 20250715800329
same_ticker_same_quarter,R003,007540,2018Q1,2,dividend,20180221800749 | 20180221800781
same_ticker_same_quarter,R003,007540,2019Q1,2,dividend,20190225801057 | 20190225801083
same_ticker_same_quarter,R003,007540,2020Q1,2,dividend,20200213800309 | 20200213800385
same_ticker_same_quarter,R003,007540,2022Q1,2,dividend,20220216800771 | 20220216800799
same_ticker_same_quarter,R003,007540,2023Q1,2,dividend,20230217800663 | 20230217800674
same_ticker_same_quarter,R003,007540,2024Q1,2,dividend,20240213800938 | 20240213800962
same_ticker_same_quarter,R003,007540,2025Q1,2,dividend,20250219800743 | 20250219800759
same_ticker_same_quarter,R003,007540,2025Q4,2,dividend,20251215800859 | 20251215800876
same_ticker_same_quarter,R003,007540,2026Q1,2,dividend,20260209801352 | 20260209801399
same_ticker_same_quarter,R003,007660,2025Q1,2,dividend,20250212800700 | 20250212800709
same_ticker_same_quarter,R003,007660,2026Q1,2,dividend,20260226800925 | 20260226800951
same_ticker_same_quarter,R003,007700,2022Q1,2,dividend,20220302800284 | 20220302800629
same_ticker_same_quarter,R003,007700,2023Q1,2,dividend,20230227800829 | 20230228800874
same_ticker_same_quarter,R003,007700,2024Q1,2,dividend,20240228800961 | 20240228801023
same_ticker_same_quarter,R003,007860,2020Q1,2,dividend,20200311801441 | 20200312802212
same_ticker_same_quarter,R003,007860,2021Q1,2,dividend,20210311801896 | 20210311801945
same_ticker_same_quarter,R003,007860,2022Q1,2,dividend,20220310801700 | 20220310801738
same_ticker_same_quarter,R003,007860,2023Q1,2,dividend,20230314801752 | 20230314801910
same_ticker_same_quarter,R003,007860,2024Q1,2,dividend,20240313802377 | 20240313802559
same_ticker_same_quarter,R003,007860,2025Q1,2,dividend,20250307801170 | 20250311801459
same_ticker_same_quarter,R003,007860,2026Q1,2,dividend,20260310801771 | 20260311802173
same_ticker_same_quarter,R003,007980,2026Q1,2,dividend,20260224801192 | 20260224801207
same_ticker_same_quarter,R003,008060,2020Q4,2,dividend,20201228800253 | 20201228800258
same_ticker_same_quarter,R003,008930,2023Q4,2,dividend,20231214801091 | 20231214801111
same_ticker_same_quarter,R003,008930,2024Q3,2,dividend,20240730800447 | 20240730800450
same_ticker_same_quarter,R003,008930,2024Q4,2,dividend,20241216801572 | 20241216801655
same_ticker_same_quarter,R003,009180,2024Q1,2,dividend,20240206800332 | 20240206800352
same_ticker_same_quarter,R003,009200,2025Q1,2,dividend,20250221800700 | 20250221800705
same_ticker_same_quarter,R003,009200,2026Q1,2,dividend,20260220801221 | 20260220801222
same_ticker_same_quarter,R003,009240,2022Q1,2,dividend,20220224801196 | 20220316801627
same_ticker_same_quarter,R003,009290,2025Q1,2,dividend,20250217800973 | 20250217801119
same_ticker_same_quarter,R003,009290,2026Q1,2,dividend,20260223801218 | 20260223801321
same_ticker_same_quarter,R003,009580,2025Q1,2,dividend,20250221800603 | 20250221800653
same_ticker_same_quarter,R003,009580,2026Q1,2,dividend,20260220801172 | 20260220801175
