year,flow_bucket,ticker,date,panel_foreign,panel_institution,panel_trading_value,year_month,krx_foreign,krx_institution,foreign_diff_pct,institution_diff_pct,foreign_sign_match,institution_sign_match,foreign_within_5pct,institution_within_5pct
2021,<1억,024070,2021-02-18,96013410.0,15780.0,3133008495.0,2021-02,98185305,6855,-0.022120367197514944,1.301969365426696,True,True,True,False
2020,100억-1000억,024110,2020-01-02,-4681342050.0,-6588050700.0,23301603700.0,2020-01,-4721576550,-6631384750,0.008521412196525757,0.006534690963301443,True,True,True,True
2020,1억-10억,024720,2020-09-18,101148100.0,-284114800.0,2408288450.0,2020-09,98542800,-279871350,0.026438258299946824,-0.015162145035567235,True,True,True,True
2023,<1억,024720,2023-03-17,2719380.0,-57731100.0,257534430.0,2023-03,2737240,-57830010,-0.006524820622232614,0.001710357649946801,True,True,True,True
2026,<1억,024720,2026-04-15,51260300.0,-16478490.0,360511925.0,2026-04,52715290,-16489450,-0.02760091047587901,0.0006646674085551671,True,True,True,True
2024,<1억,024890,2024-02-23,-13783768.0,1882.0,40918377.0,2024-02,-13754084,1882,-0.0021581953403803553,0.0,True,True,True,True
2024,<1억,024890,2024-03-19,-2360526.0,-41699.0,84033286.0,2024-03,-2359292,-41702,-0.0005230382674124271,7.193899573161958e-05,True,True,True,True
2021,<1억,024900,2021-02-03,-45815055.0,-440960.0,7244531075.0,2021-02,-52681740,-441960,0.130342790500086,0.0022626482034573264,True,True,False,True
2022,1억-10억,025530,2022-11-09,289413060.0,-7860.0,871279550.0,2022-11,290612520,-26265,-0.0041273514300072135,0.7007424328954883,True,True,True,False
2023,<1억,025530,2023-03-16,1429430.0,-80125.0,100889675.0,2023-03,1414990,-80125,0.010205019116742875,0.0,True,True,True,True
2018,<1억,025540,2018-10-19,-20002500.0,4114800.0,348555600.0,2018-10,-20108250,4417000,0.005259035470515833,-0.06841747792619425,True,True,True,False
2018,1억-10억,025560,2018-10-08,148291906.0,237916.0,588673714.0,2018-10,147378302,238527,0.0061990400730767,-0.0025615548763871596,True,True,True,True
2019,<1억,025560,2019-02-07,64120320.0,-193680.0,396759169.0,2019-02,63631906,-192017,0.0076756148087093285,-0.008660691501273325,True,True,True,True
2018,100억-1000억,025620,2018-03-27,10765076750.0,8886634100.0,64642861500.0,2018-03,10443660250,8650004200,0.03077623096749054,0.02735604452076451,True,True,True,True
2019,1억-10억,025750,2019-04-22,101145670.0,11678620.0,780592790.0,2019-04,102236700,11784375,-0.010671608140716592,-0.008974171307345532,True,True,True,True
2022,<1억,025750,2022-02-18,-8307750.0,-6083340.0,1325245650.0,2022-02,-10432725,-6032785,0.2036836013601432,-0.008380043379633122,True,True,False,True
2025,1억-10억,025820,2025-09-18,-118424800.0,-410640.0,807413525.0,2025-09,-121544441,-410239,0.025666669527074464,-0.0009774789817642887,True,True,True,True
2018,1억-10억,025860,2018-08-24,-119629900.0,80625350.0,2356801350.0,2018-08,-119635300,80968750,4.513717941109355e-05,-0.004241142416055577,True,True,True,True
2024,1억-10억,026890,2024-09-26,186335000.0,110008200.0,603027840.0,2024-09,185117110,108820900,0.006579024488876258,0.010910587947719602,True,True,True,True
2023,10억-100억,026940,2023-02-21,-1339735680.0,10170480.0,18134710335.0,2023-02,-1421446705,10425920,0.057484409870998295,-0.02450047573739296,True,True,False,True
2024,1억-10억,026960,2024-01-26,142213260.0,-131781090.0,687979160.0,2024-01,142909260,-131850140,-0.004870223245155702,0.0005237006195063578,True,True,True,True
2018,10억-100억,027410,2018-03-13,-545218900.0,1107097000.0,18456841800.0,2018-03,-539812950,1125958500,-0.010014487425690695,-0.016751505495095957,True,True,True,True
2022,1억-10억,027740,2022-04-05,221784750.0,-39882975.0,2161750070.0,2022-04,218904355,-39559100,0.013158235248449031,-0.008187117502673216,True,True,True,True
2021,<1억,028100,2021-07-29,760350.0,-164400.0,1081314200.0,2021-07,167500,-166000,3.5394029850746267,0.00963855421686747,True,True,False,True
2019,100억-1000억,028260,2019-10-29,-3632877000.0,13233475000.0,36327853300.0,2019-10,-3629134000,13212036200,-0.0010313755292584953,0.0016226719088159932,True,True,True,True
2024,10억-100억,028260,2024-01-19,1234202200.0,1852362600.0,30018356900.0,2024-01,1223718600,1840343800,0.008567002250353962,0.006530736267864733,True,True,True,True
2024,>1000억,028260,2024-01-31,80564262000.0,28150482000.0,224854488000.0,2024-01,78817761800,27757068400,0.022158713469074935,0.014173456444701487,True,True,True,True
2024,10억-100억,028260,2024-12-03,6072759000.0,-410481000.0,39303771900.0,2024-12,6072757700,-406370100,2.1407078369024997e-07,-0.010116147816977675,True,True,True,True
2026,10억-100억,028260,2026-03-03,731319000.0,851779000.0,236407539000.0,2026-03,696071000,892301500,0.05063851245059771,-0.04541346170548856,True,True,False,True
2019,1억-10억,028670,2019-01-10,-288685130.0,504623700.0,3885376165.0,2019-01,-287497620,506841630,-0.0041305037586050275,-0.004375982296481842,True,True,True,True
2022,10억-100억,028670,2022-01-28,1437490050.0,214377555.0,11372786510.0,2022-01,1427119165,214546850,0.007267007026704739,-0.0007890817320319548,True,True,True,True
2025,10억-100억,028670,2025-01-13,520232580.0,-1496102400.0,5303487465.0,2025-01,535632840,-1501419530,-0.02875152315156778,0.003541401915825619,True,True,True,True
2018,10억-100억,030000,2018-06-25,2541792800.0,-1460540000.0,5904010900.0,2018-06,2510131050,-1434685200,0.012613584458070426,-0.018021235599279897,True,True,True,True
2019,10억-100억,030200,2019-09-10,-663156000.0,2950875250.0,11940345900.0,2019-09,-658616400,2948098650,-0.0068926312797555605,0.0009418273706682102,True,True,True,True
2021,100억-1000억,030200,2021-05-26,-10288467900.0,23284325700.0,72187937950.0,2021-05,-10195506100,23223293750,-0.009117919119287271,0.0026280488313592467,True,True,True,True
2023,10억-100억,030200,2023-07-05,1505947300.0,-7294904100.0,19115086800.0,2023-07,1512449350,-7300190900,-0.004299019996934112,0.0007242002397498948,True,True,True,True
2023,100억-1000억,030200,2023-09-20,14355520200.0,-1676913000.0,28993101800.0,2023-09,14277094750,-1662107850,0.005493095855513602,-0.008907454471140365,True,True,True,True
2026,10억-100억,030200,2026-03-12,-139974000.0,3953896500.0,25887826699.0,2026-03,-317108650,3978932750,0.558592930214928,-0.006292202349989453,True,True,False,True
2021,<1억,030790,2021-08-02,-61008360.0,-652540.0,765460890.0,2021-08,-62838210,-666350,0.029120021082713846,0.020724844301042995,True,True,True,True
2026,10억-100억,031210,2026-02-10,2466446400.0,-1378399200.0,5815775250.0,2026-02,2461011700,-1373303600,0.002208319448460972,-0.0037104686829627477,True,True,True,True
2023,1억-10억,031430,2023-05-02,288351360.0,-150178080.0,1568424280.0,2023-05,288201850,-149592150,0.0005187683562752981,-0.003916849914918663,True,True,True,True
2023,10억-100억,031430,2023-06-01,111627950.0,-1064774130.0,2346039750.0,2023-06,111144950,-1063751720,0.004345676524214551,-0.0009611359312302687,True,True,True,True
2019,1억-10억,031820,2019-08-26,240093450.0,-1395.0,1469450310.0,2019-08,242871640,-1395,-0.011438923045934881,0.0,True,True,True,True
2023,1억-10억,031820,2023-01-20,234942240.0,-55890.0,652809073.0,2023-01,233831146,-55890,0.0047516937713678225,0.0,True,True,True,True
2020,1억-10억,032350,2020-03-16,-409731280.0,6959120.0,3226655640.0,2020-03,-408295560,7405560,-0.0035163742657402398,-0.060284434938073554,True,True,True,False
2022,10억-100억,032350,2022-07-04,-731613750.0,489211250.0,4315919100.0,2022-07,-722555200,487290750,-0.012536827636144615,0.0039411788547186665,True,True,True,True
2025,100억-1000억,032350,2025-10-30,8896711100.0,-12033477300.0,24637787480.0,2025-10,8948582620,-12067353270,-0.005796618548737275,0.0028072410943845686,True,True,True,True
2023,<1억,032560,2023-05-12,66728340.0,808980.0,967084170.0,2023-05,67396830,810340,-0.009918715761557331,-0.001678307870770294,True,True,True,True
2023,1억-10억,032560,2023-06-21,180989830.0,-24535910.0,1557231900.0,2023-06,181717960,-24688290,-0.004006923696479973,0.006172156921358263,True,True,True,True
2019,100억-1000억,032640,2019-11-11,-5221964800.0,5091765000.0,33833493750.0,2019-11,-5258005450,5153034750,0.006854433747306214,-0.01189003237364157,True,True,True,True
2024,100억-1000억,032640,2024-11-21,8785143040.0,3638391680.0,31904086130.0,2024-11,8723868150,3632906540,0.007023821193354464,0.0015098489156288616,True,True,True,True
2025,10억-100억,032640,2025-04-22,3553327470.0,1451278430.0,10450316700.0,2025-04,3519284350,1443874690,0.009673307585958493,0.005127688747006155,True,True,True,True
2026,10억-100억,032640,2026-04-14,799881420.0,2238605800.0,28012561885.0,2026-04,855778620,2323017640,-0.06531735976297234,-0.036337149811742284,True,True,False,True
2018,100억-1000억,032830,2018-06-07,6687975000.0,-4595745000.0,25550973000.0,2018-06,6694118000,-4588744500,-0.0009176713048679452,-0.0015255806898815134,True,True,True,True
2019,10억-100억,032830,2019-07-30,-1250975400.0,-1754124000.0,13778355500.0,2019-07,-1241310800,-1744029500,-0.007785801911978854,-0.005788032828573141,True,True,True,True
2024,100억-1000억,032830,2024-07-03,11788141300.0,4615415800.0,49305287700.0,2024-07,11790093100,4684697000,-0.00016554576655548208,-0.014788832660895678,True,True,True,True
2022,1억-10억,033180,2022-03-21,76038040.0,33934840.0,1501226630.0,2022-03,72509595,33456375,0.04866176676341938,0.014301160840049168,True,True,True,True
2021,1억-10억,033240,2021-05-04,732355800.0,77391050.0,5322930550.0,2021-05,698935600,75098900,0.04781585027290068,0.03052175198305168,True,True,True,True
2022,1억-10억,033270,2022-07-29,-206020800.0,73359000.0,1158538750.0,2022-07,-207622200,74232550,0.007713048026656109,-0.011767748784057667,True,True,True,True
2023,<1억,033530,2023-05-26,45587150.0,-3896200.0,3295892420.0,2023-05,44257260,-3947030,0.03004908121289027,0.01287803741040732,True,True,True,True
2018,10억-100억,033780,2018-07-06,2943995000.0,2411117500.0,33964381000.0,2018-07,2940050500,2420085500,0.001341643621427591,-0.003705654201060252,True,True,True,True
2018,100억-1000억,033780,2018-12-26,-9086082000.0,11607848500.0,47391451000.0,2018-12,-9056062500,11663691500,-0.00331485123915609,-0.004787763805309837,True,True,True,True
2018,100억-1000억,033780,2018-12-11,-10577462500.0,9982342500.0,23330820500.0,2018-12,-10628646500,10046513500,0.004815664910861416,-0.006387390013460888,True,True,True,True
2023,100억-1000억,033780,2023-04-19,8130039200.0,-2038888600.0,34365223600.0,2023-04,8117816600,-2032240700,0.0015056511624073892,-0.0032712168396194408,True,True,True,True
2020,1억-10억,033920,2020-06-11,-208635200.0,790400.0,500344520.0,2020-06,-207730040,782410,-0.0043573861536829244,0.010212037167214121,True,True,True,True
2018,1억-10억,034020,2018-09-03,531311250.0,-406153500.0,5164317450.0,2018-09,533408050,-403680450,-0.003930949298571703,-0.006126256547722338,True,True,True,True
2021,100억-1000억,034020,2021-08-04,27794984450.0,-1352020850.0,169153268600.0,2021-08,27218117000,-1252222300,0.02119424536238124,-0.07969715121668093,True,True,True,False
2022,100억-1000억,034020,2022-06-07,-6959741350.0,-4374859900.0,70559264750.0,2022-06,-6975733000,-4396039000,0.002292468762780915,0.004817768905143926,True,True,True,True
2022,100억-1000억,034020,2022-07-26,-8664786750.0,-3474580250.0,94723365450.0,2022-07,-8795454700,-3507386950,0.014856304131723855,0.009353601546587268,True,True,True,True
2023,100억-1000억,034020,2023-07-11,25604068100.0,23686250250.0,231595536230.0,2023-07,25392270120,23453108340,0.008341041545284254,0.009940768047464705,True,True,True,True
2023,10억-100억,034020,2023-11-16,1546665600.0,-803803000.0,23607900500.0,2023-11,1546590880,-804390330,4.831271215048158e-05,0.0007301554706655909,True,True,True,True
2024,>1000억,034020,2024-05-27,122903619900.0,38770749900.0,1432605208290.0,2024-05,116783329790,36935102420,0.052407223882085886,0.04969926600246855,True,True,False,True
2025,100억-1000억,034020,2025-05-23,23101572000.0,-25021089600.0,661871496375.0,2025-05,23315044875,-25224765050,-0.009156013901946222,0.008074424066835858,True,True,True,True
2025,>1000억,034020,2025-09-25,-108624768000.0,15212864000.0,494586719450.0,2025-09,-110095422750,15265909850,0.01335800084386342,-0.0034747912519606555,True,True,True,True
2025,>1000억,034020,2025-10-28,54753408000.0,59243788800.0,812042249450.0,2025-10,53884481850,58422880350,0.016125721546675686,0.014051146487165623,True,True,True,True
2026,>1000억,034020,2026-02-05,-200949712800.0,-99627021600.0,701737881000.0,2026-02,-202237444900,-101198507550,0.0063674266683736176,0.015528746303136562,True,True,True,True
2026,>1000억,034020,2026-02-23,-67985754000.0,-40488696000.0,571893734400.0,2026-02,-68361007500,-41055912400,0.005489291538016024,0.013815705627820854,True,True,True,True
2026,>1000억,034020,2026-04-16,318670328800.0,64584655200.0,895853482750.0,2026-04,315835053950,64435726900,0.008977074629749154,0.0023112690298524433,True,True,True,True
2019,<1억,034120,2019-07-22,-6112000.0,-68015100.0,531794050.0,2019-07,-6096000,-67568400,-0.0026246719160104987,-0.006611078551512245,True,True,True,True
2025,1억-10억,034120,2025-08-28,0.0,-227534500.0,1362015200.0,2025-08,0,-222720350,0.0,-0.021615222856824712,True,True,True,True
2026,1억-10억,034120,2026-04-09,0.0,-351488900.0,1199885865.0,2026-04,0,-349446625,0.0,-0.00584431170282443,True,True,True,True
2019,100억-1000억,034220,2019-05-09,-6879840100.0,-6607018050.0,51136419100.0,2019-05,-6990701100,-6668916300,0.01585835217586402,0.009281605468642633,True,True,True,True
2021,10억-100억,034220,2021-11-26,8902762350.0,-1056365250.0,55873323900.0,2021-11,8973581300,-1075634200,-0.007891938305612722,0.017914036203014,True,True,True,True
2019,<1억,034300,2019-09-05,-6854400.0,-277200.0,94840800.0,2019-09,-6948550,-278500,0.013549589482697829,0.00466786355475763,True,True,True,True
2023,100억-1000억,034310,2023-07-04,-56475420.0,-10585444720.0,21718949030.0,2023-07,-56489320,-10693472610,0.00024606421178374955,0.010102227212793132,True,True,True,True
2023,10억-100억,034730,2023-01-02,768305000.0,-4808335000.0,17126160500.0,2023-01,765064000,-4844167500,0.004236246902219945,0.007397039842243275,True,True,True,True
2025,100억-1000억,034730,2025-06-25,10627807500.0,1390770000.0,83548098400.0,2025-06,10700842850,1414125250,-0.006825196017152985,-0.016515686994486523,True,True,True,True
2021,1억-10억,035150,2021-09-13,-86188320.0,-94188390.0,1769627730.0,2021-09,-88400160,-94288430,0.02502076919317793,0.0010609997430225532,True,True,True,True
2021,1억-10억,035250,2021-09-15,200135400.0,-531767400.0,23622109400.0,2021-09,216003250,-526645100,-0.07346116320009075,-0.00972628436113808,True,True,False,True
2019,100억-1000억,035420,2019-06-04,-13111875000.0,-3316014000.0,59336711000.0,2019-06,-13180875500,-3306480500,0.005234895056857187,-0.0028832772490265707,True,True,True,True
2019,100억-1000억,035420,2019-07-30,10745107000.0,3452389500.0,50693514500.0,2019-07,10767443500,3504117500,-0.0020744478482752197,-0.014762062059848164,True,True,True,True
2020,>1000억,035420,2020-05-29,-163658352000.0,37700868000.0,714990175761.0,2020-05,-166568255500,37976305000,0.017469736302785498,-0.007252864648100967,True,True,True,True
2020,100억-1000억,035420,2020-10-23,-12133848000.0,-15274747500.0,130367453000.0,2020-10,-12147442000,-15432916000,0.0011190833428140674,0.010248776057616073,True,True,True,True
2021,100억-1000억,035420,2021-01-20,-1357972000.0,-18042948000.0,271512687500.0,2021-01,-1433185000,-17877064500,0.052479617076650956,-0.009279124097806997,True,True,False,True
2021,100억-1000억,035420,2021-04-07,-35435135500.0,-40725471000.0,222240991000.0,2021-04,-35294117000,-40688760000,-0.003995524239917944,-0.0009022393407909211,True,True,True,True
2022,100억-1000억,035420,2022-02-07,26499099000.0,-49020897000.0,160095155500.0,2022-02,26391290000,-48662378000,0.004085021990209649,-0.007367478013507684,True,True,True,True
2022,>1000억,035420,2022-04-22,-54940500000.0,-105381000000.0,350368946500.0,2022-04,-55025934500,-105454122500,0.001552622427520972,0.0006934057983366179,True,True,True,True
2022,100억-1000억,035420,2022-09-22,18360947500.0,-30844079000.0,143247816500.0,2022-09,18339310500,-30776997500,0.0011798153480197633,-0.0021795985784513255,True,True,True,True
2024,100억-1000억,035420,2024-04-04,20386344600.0,-9714028500.0,133039198900.0,2024-04,20443838600,-9722202200,-0.002812289860280936,0.0008407251599848438,True,True,True,True
2024,100억-1000억,035420,2024-06-20,-2503820000.0,-12533646400.0,97372372750.0,2024-06,-2512312500,-12536629300,0.0033803517675448417,0.00023793476927645935,True,True,True,True
2026,100억-1000억,035420,2026-03-26,2893108500.0,-10472211000.0,88610190000.0,2026-03,2989834000,-10548384500,-0.03235146165305498,0.00722134275632444,True,True,True,True
2020,>1000억,035720,2020-05-26,-3128760000.0,-102929670000.0,880035713500.0,2020-05,-3593694500,-102916411000,0.1293750762620473,-0.00012883270871153873,True,True,False,True
2020,>1000억,035720,2020-07-02,66224865500.0,43016570500.0,385058552500.0,2020-07,64930257500,41766271500,0.019938439332386752,0.02993561443472396,True,True,True,True
2020,100억-1000억,035720,2020-09-23,10665655500.0,21549514500.0,336470495000.0,2020-09,10646103000,21229819000,0.0018365875287887033,0.015058795367025974,True,True,True,True
2020,100억-1000억,035720,2020-11-19,10832323500.0,-2865520000.0,158248311000.0,2020-11,10984512500,-2835300000,-0.013854870664492393,-0.010658484111028816,True,True,True,True
