ticker,rcept_dt,official_status_category,report_nm,rcept_no,w001_tradable_state,reconciliation_class
078590,2023-09-20,resumption_related,주권매매거래정지해제(상장유지 결정),20230920900560,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
065560,2023-09-20,suspension_related,"주권매매거래정지기간변경(주식의 병합, 분할 등 전자등록 변경, 말소)",20230920900504,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
163430,2023-09-20,suspension_related,주권매매거래정지기간변경(회생절차 개시결정),20230920600293,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
044060,2023-09-19,delisting,기타시장안내(상장폐지 관련 이의신청서 제출),20230919900466,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
290380,2023-09-19,delisting,기타시장안내(상장폐지 관련 이의신청서 제출),20230919900437,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
046070,2023-09-18,resumption_related,주권매매거래정지해제(회생절차개시결정),20230918900420,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
115180,2023-09-18,suspension_related,주권매매거래정지(무상증자),20230918900300,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
056730,2023-09-15,resumption_related,주권매매거래정지해제(우회상장 미해당),20230915900668,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
056730,2023-09-15,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),20230915900632,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
177350,2023-09-15,suspension_related,주권매매거래정지(무상증자),20230915900564,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
004960,2023-09-15,resumption_related,매매거래정지및정지해제(중요내용공시),20230915800555,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
068290,2023-09-15,resumption_related,매매거래정지및정지해제(중요내용공시),20230915800500,panel_absence,official_status_but_panel_absent
436610,2023-09-15,resumption_related,주권매매거래정지해제(합병결정 철회),20230915900478,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
219750,2023-09-15,other,투자판단관련주요경영사항(법률상 관리인 변경),20230915900430,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
092040,2023-09-15,suspension_related,주권매매거래정지(무상증자),20230915900240,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
210980,2023-09-15,resumption_related,매매거래정지및정지해제(중요내용공시),20230915800154,true_suspension,official_resumption_but_repo_other
419270,2023-09-15,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230915900052,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
395400,2023-09-14,other,부동산투자회사자산관리위탁계약변경,20230914800370,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
121890,2023-09-14,delisting,기타시장안내(개선기간 종료에 따른 상장폐지여부 결정 안내),20230914900149,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
313760,2023-09-13,resumption_related,주권매매거래정지해제(파산신청 사유 해소),20230913900530,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
002880,2023-09-13,resumption_related,매매거래정지및정지해제(중요내용공시),20230913800506,panel_absence,official_status_but_panel_absent
437780,2023-09-13,resumption_related,주권매매거래정지해제(합병결정 철회),20230913900462,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
037710,2023-09-13,resumption_related,매매거래정지및정지해제(중요내용공시),20230913800448,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
378340,2023-09-13,suspension_related,주권매매거래정지(무상증자),20230913900337,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
318020,2023-09-12,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20230912900497,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
006380,2023-09-12,other,채권은행등의관리절차개시신청,20230912800431,panel_absence,requires_manual_review
006380,2023-09-12,resumption_related,매매거래정지및정지해제(중요내용공시),20230912800436,panel_absence,official_status_but_panel_absent
238500,2023-09-12,suspension_related,주권매매거래정지(자본감소),20230912600401,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
032860,2023-09-11,suspension_related,주권매매거래정지기간변경(개선기간 부여),20230911900601,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
058530,2023-09-11,suspension_related,주권매매거래정지기간변경(개선기간 부여),20230911900602,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
353060,2023-09-11,suspension_related,주권매매거래정지(상장폐지 사유발생),20230911900588,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
313760,2023-09-08,suspension_related,주권매매거래정지기간변경(파산신청),20230908900768,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
066970,2023-09-08,delisting,상장폐지승인을위한의안상정결정,20230908900376,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
069110,2023-09-07,suspension_related,"주권매매거래정지기간변경(주식의 병합, 분할 등 전자등록 변경, 말소)",20230907900532,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
313760,2023-09-07,suspension_related,주권매매거래정지(풍문 또는 보도 관련),20230907900429,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
005750,2023-09-06,resumption_related,생산재개(자율공시),20230906800425,panel_absence,official_status_but_panel_absent
089530,2023-09-05,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),20230905900697,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
114120,2023-09-05,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),20230905900691,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
036630,2023-09-05,resumption_related,주권매매거래정지해제(감자 주권 변경상장),20230905900667,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
046070,2023-09-05,suspension_related,주권매매거래정지(회생절차개시신청),20230905900593,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
158430,2023-09-05,resumption_related,주권매매거래정지해제(액면분할 주권 변경상장),20230905900558,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
242350,2023-09-05,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),20230905600534,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
353060,2023-09-04,delisting,기타시장안내(주권 상장폐지 우려 예고),20230904900814,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
052670,2023-09-01,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20230901900753,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
159910,2023-09-01,suspension_related,주권매매거래정지(자본감소),20230901900654,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
019590,2023-09-01,other,소송등의제기ㆍ신청(경영권분쟁소송)(직무집행정지 및 직무대행자선임가처분),20230901900636,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
163430,2023-08-31,suspension_related,주권매매거래정지기간변경(회생절차 개시신청),20230831600599,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
442310,2023-08-31,resumption_related,주권매매거래정지해제(합병결정 철회),20230831900516,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
388800,2023-08-31,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230831900414,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
047820,2023-08-30,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20230830900547,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
338100,2023-08-30,other,부동산투자회사자산관리위탁계약변경,20230830800336,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
044060,2023-08-29,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),20230829900641,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
290380,2023-08-29,suspension_related,주권매매거래정지기간변경(상장폐지사유 발생),20230829900638,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
148140,2023-08-29,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),20230829900614,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
115390,2023-08-29,resumption_related,매매거래정지및정지해제(중요내용공시),20230829800595,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
366330,2023-08-29,suspension_related,주권매매거래정지(SPAC 소멸합병),20230829900354,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
214370,2023-08-24,resumption_related,주권매매거래정지해제(액면분할 주권 변경상장),20230824900440,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
046140,2023-08-24,suspension_related,"주권매매거래정지(주식교환, 이전)",20230824900455,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
450410,2023-08-24,resumption_related,주권매매거래정지해제(상장예비심사결과 통지(승인)),20230824900431,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
391060,2023-08-24,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230824900192,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
127120,2023-08-23,other,소송등의판결ㆍ결정(직무집행정지 등 가처분),20230823900402,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
036180,2023-08-23,other,소송등의판결ㆍ결정(임시주주총회결의 효력정지 가처분-항고),20230823900423,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
328130,2023-08-23,suspension_related,주권매매거래정지(무상증자),20230823900404,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
022100,2023-08-23,delisting,상장폐지승인을위한의안상정결정,20230823900217,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
006580,2023-08-22,delisting,기타시장안내(개선기간 종료에 따른 상장폐지 여부 결정 안내),20230822900484,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
214310,2023-08-22,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),20230822900483,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
158430,2023-08-22,suspension_related,"주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)",20230822900447,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
004870,2023-08-22,delisting,투자유의안내(티웨이홀딩스 24WR의 신주인수권 행사기간 만료 및 상장폐지 예고),20230822800362,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
114450,2023-08-22,suspension_related,주권매매거래정지,20230822900099,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
079370,2023-08-21,delisting,[기재정정]해외증권시장주권등상장폐지결정(종속회사의주요경영사항),20230821900564,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
068400,2023-08-18,resumption_related,매매거래정지및정지해제(중요내용공시),20230818800517,panel_absence,official_status_but_panel_absent
367360,2023-08-17,resumption_related,주권매매거래정지해제(상장예비심사결과 통지(승인)),20230817900473,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
068270,2023-08-17,resumption_related,매매거래정지및정지해제(중요내용공시),20230817800229,delisting_transition,official_resumption_but_repo_other
091990,2023-08-17,suspension_related,주권매매거래정지(합병),20230817900243,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
419050,2023-08-17,suspension_related,주권매매거래정지(무상증자),20230817900053,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
400560,2023-08-16,suspension_related,주권매매거래정지(SPAC 소멸합병),20230816900512,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
012030,2023-08-16,resumption_related,매매거래정지및정지해제(우회상장심사),20230816800452,panel_absence,official_status_but_panel_absent
036630,2023-08-16,suspension_related,"주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)",20230816900447,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
299910,2023-08-14,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 관련),20230814902845,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
058220,2023-08-14,managed,기타시장안내(관리종목 지정사유 추가 관련 시장조치사항 안내),20230814902837,PANEL_ABSENT_OR_OUT_OF_SCOPE,proxy_only
058530,2023-08-14,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),20230814902652,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
141020,2023-08-14,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),20230814902665,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
032860,2023-08-14,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),20230814902598,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
001210,2023-08-14,delisting,투자유의안내(금호전기 31WR의 신주인수권 행사기간 만료 및 상장폐지 예고),20230814802301,panel_absence,official_status_but_panel_absent
367480,2023-08-14,suspension_related,주권매매거래정지(SPAC 소멸합병),20230814901090,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
085370,2023-08-11,suspension_related,"주권매매거래정지(주식교환, 이전)",20230811901705,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
048260,2023-08-11,delisting,기타경영사항(자율공시)(상장폐지 후 투자자보호대책(장외매수)),20230811901418,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
111870,2023-08-11,suspension_related,주권매매거래정지기간변경(감자 주권 변경상장),20230811901220,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
299670,2023-08-11,suspension_related,주권매매거래정지기간변경,20230811600750,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
353060,2023-08-10,resumption_related,주권매매거래정지해제(합병결정 철회),20230810900777,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
210120,2023-08-10,delisting,상장폐지결정(코스닥시장 이전상장),20230810600293,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
227420,2023-08-09,suspension_related,주권매매거래정지기간변경,20230809600370,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
160600,2023-08-07,suspension_related,주권매매거래정지기간변경(개선기간 부여),20230807900558,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
148140,2023-08-07,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),20230807900556,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
214370,2023-08-07,suspension_related,"주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)",20230807900521,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
323990,2023-08-07,suspension_related,주권매매거래정지(무상증자),20230807900470,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
347770,2023-08-04,suspension_related,주권매매거래정지(무상증자),20230804900055,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
025560,2023-08-03,resumption_related,매매거래정지및정지해제(중요내용공시),20230803800247,true_suspension,official_resumption_but_repo_other
409570,2023-08-02,suspension_related,주권매매거래정지(SPAC 소멸합병),20230802900561,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
048260,2023-08-02,delisting,기타주요경영사항(상장폐지결정 및 정리매매 안내),20230802900118,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
048260,2023-08-01,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),20230801900582,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
048260,2023-08-01,resumption_related,기타시장안내(상장폐지결정 및 주권매매거래정지의 해제),20230801900584,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
298870,2023-08-01,suspension_related,"주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)",20230801900501,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
438220,2023-08-01,resumption_related,주권매매거래정지해제(합병결정 철회),20230801900328,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
030190,2023-08-01,delisting,상장폐지결정,20230801900171,panel_absence,official_status_but_panel_absent
318020,2023-07-31,suspension_related,기타시장안내(형식적 상장폐지 사유 해소 및 매매거래정지 지속 안내),20230731900774,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
318020,2023-07-31,suspension_related,주권매매거래정지기간변경(상장폐지 사유 해소),20230731900773,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
214310,2023-07-31,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),20230731900769,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
034730,2023-07-31,delisting,주요사항보고서(해외증권시장주권등상장폐지)(자회사의 주요경영사항),20230731800561,delisting_transition,matched_status
067390,2023-07-31,other,채권은행등의관리절차개시(종속회사의주요경영사항),20230731900386,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
099520,2023-07-28,suspension_related,주권매매거래정지기간변경(상장폐지 사유 일부해소 및 개선기간 부여),20230728900558,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
099520,2023-07-28,suspension_related,기타시장안내(형식적 상장폐지 사유 일부해소 및 매매거래정지 지속 안내),20230728900554,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
103660,2023-07-28,resumption_related,주권매매거래정지해제,20230728600532,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
348840,2023-07-28,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),20230728600526,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
115440,2023-07-27,suspension_related,주권매매거래정지(단일판매공급계약),20230727900705,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
323350,2023-07-27,resumption_related,주권매매거래정지해제(액면분할 주권 변경상장),20230727600693,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
229500,2023-07-27,suspension_related,주권매매거래정지,20230727600535,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
435870,2023-07-27,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230727900575,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
127120,2023-07-27,other,소송등의판결ㆍ결정(직무집행정지가처분),20230727900398,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
012600,2023-07-26,delisting,기타시장안내(상장폐지 이의신청서 접수),20230726800617,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
405920,2023-07-25,suspension_related,주권매매거래정지(무상증자),20230725900130,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
048260,2023-07-24,suspension_related,주권매매거래정지기간변경(액면병합 주권 변경상장),20230724900580,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
141020,2023-07-24,suspension_related,주권매매거래정지기간변경(상장폐지사유 발생),20230724900576,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
032860,2023-07-24,suspension_related,주권매매거래정지기간변경(상장폐지사유 발생),20230724900579,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
058530,2023-07-24,suspension_related,주권매매거래정지기간변경(상장폐지사유 발생),20230724900556,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
418170,2023-07-24,resumption_related,주권매매거래정지해제(합병결정 철회),20230724900365,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
084650,2023-07-24,suspension_related,주권매매거래정지(무상증자),20230724900277,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
438580,2023-07-21,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230721900341,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
242350,2023-07-21,delisting,기타시장안내(지정자문인 선임계약 해지에 따른 상장폐지절차 안내),20230721600163,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
242350,2023-07-21,suspension_related,주권매매거래정지(지정자문인 계약해지),20230721600164,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
299670,2023-07-21,suspension_related,주권매매거래정지(상장적격성 실질심사 사유 발생),20230721600120,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
440200,2023-07-20,resumption_related,주권매매거래정지해제(상장예비심사결과 통지(승인)),20230720900599,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
322180,2023-07-20,suspension_related,주권매매거래정지(무상증자),20230720900617,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
127120,2023-07-20,other,소송등의판결ㆍ결정(직무집행정지 가처분),20230720900373,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
052670,2023-07-20,suspension_related,주권매매거래정지(상장적격성 실질심사 대상 (사유발생)),20230720900168,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
111870,2023-07-19,suspension_related,"주권매매거래정지기간변경(주식의 병합, 분할 등 전자등록 변경, 말소)",20230719900346,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
121800,2023-07-18,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상(사유발생)),20230718900560,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
038530,2023-07-18,resumption_related,주권매매거래정지해제(감자 주권 변경상장),20230718900271,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
047820,2023-07-18,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상(사유발생)),20230718900202,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
001340,2023-07-17,resumption_related,[기재정정]매매거래정지및정지해제(풍문등조회공시),20230717800694,panel_absence,official_status_but_panel_absent
001340,2023-07-17,resumption_related,매매거래정지및정지해제(풍문등조회공시),20230717800369,panel_absence,official_status_but_panel_absent
348840,2023-07-17,suspension_related,주권매매거래정지(자진상장폐지 신청),20230717600144,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
348840,2023-07-17,delisting,기타주요경영사항(자율공시)(코넥스시장 상장폐지 신청서 제출),20230717600138,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
160600,2023-07-14,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),20230714900540,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
357120,2023-07-14,other,부동산투자회사자산관리위탁계약변경,20230714800249,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
052670,2023-07-14,other,소송등의판결ㆍ결정(이사회결의효력정지 및 직무집행정지 가처분),20230714900172,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
067390,2023-07-14,suspension_related,주권매매거래정지(은행관리등),20230714900045,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
067390,2023-07-14,other,채권은행등의관리절차개시신청,20230714900044,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
096040,2023-07-13,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20230713900520,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
024810,2023-07-13,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20230713900445,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
405350,2023-07-13,resumption_related,주권매매거래정지해제(상장예비심사결과 통지(승인)),20230713900479,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
068940,2023-07-13,other,소송등의제기ㆍ신청(경영권분쟁소송)(주주총회결의효력정지가처분-항고),20230713900405,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
068940,2023-07-13,other,소송등의제기ㆍ신청(경영권분쟁소송)(직무집행정지 가처분-항고),20230713900401,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
017960,2023-07-12,resumption_related,매매거래정지및정지해제(중요내용공시),20230712800469,true_suspension,official_resumption_but_repo_other
078650,2023-07-11,delisting,기타경영사항(자율공시)(상장폐지결정 등 효력정지 가처분 신청 기각결정에 따른 항고),20230711900487,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
078650,2023-07-10,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),20230710900724,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
078650,2023-07-10,resumption_related,기타시장안내(상장폐지결정등 효력정지 가처분 신청 기각결정에 따른 정리매매절차 재개),20230710900723,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
068940,2023-07-07,other,소송등의판결ㆍ결정(직무집행정지 가처분),20230707900637,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
048260,2023-07-07,suspension_related,"주권매매거래정지기간변경(주식의 병합, 분할 등 전자등록 변경, 말소)",20230707900591,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
323350,2023-07-07,suspension_related,"주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)",20230707600589,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
388610,2023-07-07,suspension_related,주권매매거래정지(무상증자),20230707600402,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
068940,2023-07-07,other,소송등의판결ㆍ결정(주주총회결의효력정지가처분),20230707900296,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
005110,2023-07-07,resumption_related,매매거래정지및정지해제(중요내용공시),20230707800120,panel_absence,official_status_but_panel_absent
102280,2023-07-06,resumption_related,매매거래정지및정지해제(풍문등조회공시),20230706800002,panel_absence,official_status_but_panel_absent
367340,2023-07-05,delisting,기타경영사항(자율공시)(상장폐지 사유발생에 따른 청산 예정사항 안내),20230705900117,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
367340,2023-07-04,suspension_related,주권매매거래정지(상장폐지사유 발생),20230704900826,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
096640,2023-07-04,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),20230704900800,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
096640,2023-07-04,resumption_related,기타시장안내(상장폐지금지 가처분 신청 기각결정에 따른 정리매매절차 재개 ),20230704900802,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
014200,2023-07-04,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),20230704900739,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
