ticker,concept,period_type,count,lag_min,lag_median,lag_max
GILD,Revenue,other,0,,,
GILD,NetIncome,quarterly,51,31,37,43
GILD,NetIncome,annual,39,53,148,243
GILD,NetIncome,other,0,,,
GILD,OperatingIncome,quarterly,51,31,37,43
GILD,OperatingIncome,annual,17,53,56,60
GILD,OperatingIncome,other,0,,,
GILD,StockholdersEquity,quarterly,51,31,37,43
GILD,StockholdersEquity,annual,17,53,56,60
GILD,StockholdersEquity,other,0,,,
GILD,Assets,quarterly,51,31,37,43
GILD,Assets,annual,17,53,56,60
GILD,Assets,other,0,,,
GILD,CFO,quarterly,51,31,37,43
GILD,CFO,annual,17,53,56,60
GILD,CFO,other,0,,,
GILD,Buybacks,quarterly,52,9,37,43
GILD,Buybacks,annual,17,53,56,60
GILD,Buybacks,other,0,,,
GILD,Cash,quarterly,51,31,37,43
GILD,Cash,annual,17,53,56,60
GILD,Cash,other,0,,,
GILD,LongTermDebt,quarterly,43,31,37,43
GILD,LongTermDebt,annual,14,53,56,59
GILD,LongTermDebt,other,0,,,
GILD,TotalLiabilities,quarterly,51,31,37,43
GILD,TotalLiabilities,annual,17,53,56,60
GILD,TotalLiabilities,other,0,,,
GILD,EPS_Basic,quarterly,51,31,37,43
GILD,EPS_Basic,annual,39,53,148,243
GILD,EPS_Basic,other,0,,,
GILD,EPS_Diluted,quarterly,51,31,37,43
GILD,EPS_Diluted,annual,39,53,148,243
GILD,EPS_Diluted,other,0,,,
GILD,CapEx,quarterly,51,31,37,43
GILD,CapEx,annual,17,53,56,60
GILD,CapEx,other,0,,,
GILD,Shares,quarterly,51,31,37,43
GILD,Shares,annual,17,53,56,60
GILD,Shares,other,0,,,
GILD,Dividends,quarterly,33,33,37,43
GILD,Dividends,annual,27,53,147,242
GILD,Dividends,other,0,,,
CI,Revenue,quarterly,22,30,33,37
CI,Revenue,annual,12,54,58,243
CI,Revenue,other,0,,,
CI,NetIncome,quarterly,22,30,33,37
CI,NetIncome,annual,12,54,58,243
CI,NetIncome,other,0,,,
CI,OperatingIncome,quarterly,22,30,33,37
CI,OperatingIncome,annual,12,54,58,243
CI,OperatingIncome,other,0,,,
CI,StockholdersEquity,quarterly,23,30,34,120
CI,StockholdersEquity,annual,8,54,57,60
CI,StockholdersEquity,other,0,,,
CI,Assets,quarterly,23,30,34,120
CI,Assets,annual,8,54,57,60
CI,Assets,other,0,,,
CI,CFO,quarterly,22,30,33,37
CI,CFO,annual,8,54,57,60
CI,CFO,other,0,,,
CI,Buybacks,quarterly,22,30,33,37
CI,Buybacks,annual,8,54,57,60
CI,Buybacks,other,0,,,
CI,Cash,quarterly,23,30,34,120
CI,Cash,annual,8,54,57,60
CI,Cash,other,0,,,
CI,LongTermDebt,quarterly,0,,,
CI,LongTermDebt,annual,1,59,59,59
CI,LongTermDebt,other,0,,,
CI,TotalLiabilities,quarterly,23,30,34,120
CI,TotalLiabilities,annual,8,54,57,60
CI,TotalLiabilities,other,0,,,
CI,EPS_Basic,quarterly,22,30,33,37
CI,EPS_Basic,annual,12,54,58,243
CI,EPS_Basic,other,0,,,
CI,EPS_Diluted,quarterly,22,30,33,37
CI,EPS_Diluted,annual,12,54,58,243
CI,EPS_Diluted,other,0,,,
CI,CapEx,quarterly,3,31,32,32
CI,CapEx,annual,2,58,58,59
CI,CapEx,other,0,,,
CI,Shares,quarterly,22,30,33,37
CI,Shares,annual,8,54,57,60
CI,Shares,other,0,,,
CI,Dividends,quarterly,31,30,36,43
CI,Dividends,annual,27,54,147,245
CI,Dividends,other,0,,,
ELV,Revenue,quarterly,50,17,25,38
ELV,Revenue,annual,39,37,142,239
ELV,Revenue,other,0,,,
ELV,NetIncome,quarterly,64,17,27,120
ELV,NetIncome,annual,39,37,142,239
ELV,NetIncome,other,0,,,
ELV,OperatingIncome,quarterly,50,17,25,38
ELV,OperatingIncome,annual,39,37,142,239
ELV,OperatingIncome,other,0,,,
ELV,StockholdersEquity,quarterly,81,17,29,120
ELV,StockholdersEquity,annual,17,37,51,55
ELV,StockholdersEquity,other,0,,,
ELV,Assets,quarterly,67,17,27,120
ELV,Assets,annual,17,37,51,55
ELV,Assets,other,0,,,
ELV,CFO,quarterly,50,17,25,38
ELV,CFO,annual,17,37,51,55
ELV,CFO,other,0,,,
ELV,Buybacks,quarterly,52,13,25,38
ELV,Buybacks,annual,17,37,51,55
ELV,Buybacks,other,0,,,
ELV,Cash,quarterly,67,17,27,120
ELV,Cash,annual,17,37,51,55
ELV,Cash,other,0,,,
ELV,LongTermDebt,quarterly,67,17,27,120
ELV,LongTermDebt,annual,17,37,51,55
ELV,LongTermDebt,other,0,,,
ELV,TotalLiabilities,quarterly,67,17,27,120
ELV,TotalLiabilities,annual,17,37,51,55
ELV,TotalLiabilities,other,0,,,
ELV,EPS_Basic,quarterly,50,17,25,38
ELV,EPS_Basic,annual,39,37,142,239
ELV,EPS_Basic,other,0,,,
ELV,EPS_Diluted,quarterly,50,17,25,38
ELV,EPS_Diluted,annual,39,37,142,239
ELV,EPS_Diluted,other,0,,,
ELV,CapEx,quarterly,50,17,25,38
ELV,CapEx,annual,17,37,51,55
ELV,CapEx,other,0,,,
ELV,Shares,quarterly,67,17,27,120
ELV,Shares,annual,17,37,51,55
ELV,Shares,other,0,,,
ELV,Dividends,quarterly,74,1,28,120
ELV,Dividends,annual,43,37,142,239
ELV,Dividends,other,0,,,
DHR,Revenue,quarterly,50,19,20,33
DHR,Revenue,annual,39,51,145,243
DHR,Revenue,other,0,,,
DHR,NetIncome,quarterly,50,19,20,33
DHR,NetIncome,annual,39,51,145,243
DHR,NetIncome,other,0,,,
DHR,OperatingIncome,quarterly,50,19,20,33
DHR,OperatingIncome,annual,39,51,145,243
DHR,OperatingIncome,other,0,,,
DHR,StockholdersEquity,quarterly,66,19,20,115
DHR,StockholdersEquity,annual,17,51,53,56
DHR,StockholdersEquity,other,0,,,
DHR,Assets,quarterly,66,19,20,115
DHR,Assets,annual,17,51,53,56
DHR,Assets,other,0,,,
DHR,CFO,quarterly,50,19,20,33
DHR,CFO,annual,17,51,53,56
DHR,CFO,other,0,,,
DHR,Buybacks,quarterly,6,25,25,25
DHR,Buybacks,annual,5,51,55,56
DHR,Buybacks,other,0,,,
DHR,Cash,quarterly,66,19,20,115
DHR,Cash,annual,17,51,53,56
DHR,Cash,other,0,,,
DHR,LongTermDebt,quarterly,66,19,20,115
DHR,LongTermDebt,annual,17,51,53,56
DHR,LongTermDebt,other,0,,,
DHR,TotalLiabilities,quarterly,66,19,20,115
DHR,TotalLiabilities,annual,17,51,53,56
DHR,TotalLiabilities,other,0,,,
DHR,EPS_Basic,quarterly,50,19,20,33
DHR,EPS_Basic,annual,39,51,145,243
DHR,EPS_Basic,other,0,,,
DHR,EPS_Diluted,quarterly,50,19,20,33
DHR,EPS_Diluted,annual,39,51,145,243
DHR,EPS_Diluted,other,0,,,
DHR,CapEx,quarterly,50,19,20,33
DHR,CapEx,annual,17,51,53,56
DHR,CapEx,other,0,,,
DHR,Shares,quarterly,60,19,20,115
DHR,Shares,annual,17,51,53,56
DHR,Shares,other,0,,,
DHR,Dividends,quarterly,50,19,20,33
DHR,Dividends,annual,17,51,53,56
DHR,Dividends,other,0,,,
SYK,Revenue,quarterly,50,22,28,41
SYK,Revenue,annual,49,37,134,242
SYK,Revenue,other,0,,,
SYK,NetIncome,quarterly,50,22,28,41
SYK,NetIncome,annual,49,37,134,242
SYK,NetIncome,other,0,,,
SYK,OperatingIncome,quarterly,50,22,28,41
SYK,OperatingIncome,annual,49,37,134,242
SYK,OperatingIncome,other,0,,,
SYK,StockholdersEquity,quarterly,61,22,30,120
SYK,StockholdersEquity,annual,17,37,42,58
SYK,StockholdersEquity,other,0,,,
SYK,Assets,quarterly,61,22,30,120
SYK,Assets,annual,17,37,42,58
SYK,Assets,other,0,,,
SYK,CFO,quarterly,50,22,28,41
SYK,CFO,annual,17,37,42,58
SYK,CFO,other,0,,,
SYK,Buybacks,quarterly,35,22,28,40
SYK,Buybacks,annual,13,37,42,58
SYK,Buybacks,other,0,,,
SYK,Cash,quarterly,61,22,30,120
SYK,Cash,annual,17,37,42,58
SYK,Cash,other,0,,,
SYK,LongTermDebt,quarterly,59,22,30,120
SYK,LongTermDebt,annual,16,37,42,58
SYK,LongTermDebt,other,0,,,
SYK,TotalLiabilities,quarterly,61,22,30,120
SYK,TotalLiabilities,annual,17,37,42,58
SYK,TotalLiabilities,other,0,,,
SYK,EPS_Basic,quarterly,50,22,28,41
SYK,EPS_Basic,annual,49,37,134,242
SYK,EPS_Basic,other,0,,,
SYK,EPS_Diluted,quarterly,50,22,28,41
SYK,EPS_Diluted,annual,49,37,134,242
SYK,EPS_Diluted,other,0,,,
SYK,CapEx,quarterly,50,22,28,41
SYK,CapEx,annual,17,37,42,58
SYK,CapEx,other,0,,,
SYK,Shares,quarterly,57,22,29,120
SYK,Shares,annual,17,37,42,58
SYK,Shares,other,0,,,
SYK,Dividends,quarterly,61,-251,30,120
SYK,Dividends,annual,47,37,134,242
SYK,Dividends,other,0,,,
ZTS,Revenue,quarterly,40,32,36,45
ZTS,Revenue,annual,26,43,110,243
ZTS,Revenue,other,0,,,
ZTS,NetIncome,quarterly,40,32,36,45
ZTS,NetIncome,annual,26,43,110,243
ZTS,NetIncome,other,0,,,
ZTS,OperatingIncome,quarterly,40,32,36,45
ZTS,OperatingIncome,annual,26,43,110,243
ZTS,OperatingIncome,other,0,,,
ZTS,StockholdersEquity,quarterly,40,32,36,45
ZTS,StockholdersEquity,annual,13,43,46,85
ZTS,StockholdersEquity,other,0,,,
ZTS,Assets,quarterly,40,32,36,45
ZTS,Assets,annual,13,43,46,85
ZTS,Assets,other,0,,,
ZTS,CFO,quarterly,40,32,36,45
ZTS,CFO,annual,13,43,46,85
ZTS,CFO,other,0,,,
ZTS,Buybacks,quarterly,34,32,35,39
ZTS,Buybacks,annual,12,43,45,56
ZTS,Buybacks,other,0,,,
ZTS,Cash,quarterly,40,32,36,45
ZTS,Cash,annual,13,43,46,85
ZTS,Cash,other,0,,,
ZTS,LongTermDebt,quarterly,40,32,36,45
ZTS,LongTermDebt,annual,13,43,46,85
ZTS,LongTermDebt,other,0,,,
ZTS,TotalLiabilities,quarterly,40,32,36,45
ZTS,TotalLiabilities,annual,13,43,46,85
ZTS,TotalLiabilities,other,0,,,
ZTS,EPS_Basic,quarterly,40,32,36,45
ZTS,EPS_Basic,annual,26,43,110,243
ZTS,EPS_Basic,other,0,,,
ZTS,EPS_Diluted,quarterly,40,32,36,45
ZTS,EPS_Diluted,annual,26,43,110,243
ZTS,EPS_Diluted,other,0,,,
ZTS,CapEx,quarterly,40,32,36,45
ZTS,CapEx,annual,13,43,46,85
ZTS,CapEx,other,0,,,
ZTS,Shares,quarterly,40,32,36,45
ZTS,Shares,annual,13,43,46,85
ZTS,Shares,other,0,,,
ZTS,Dividends,quarterly,40,32,36,45
ZTS,Dividends,annual,13,43,46,85
ZTS,Dividends,other,0,,,
ISRG,Revenue,quarterly,51,17,20,25
ISRG,Revenue,annual,41,29,126,225
ISRG,Revenue,other,0,,,
ISRG,NetIncome,quarterly,51,17,20,25
ISRG,NetIncome,annual,41,29,126,225
ISRG,NetIncome,other,0,,,
ISRG,OperatingIncome,quarterly,51,17,20,25
ISRG,OperatingIncome,annual,17,29,34,41
ISRG,OperatingIncome,other,0,,,
ISRG,StockholdersEquity,quarterly,82,17,22,115
ISRG,StockholdersEquity,annual,17,29,34,41
ISRG,StockholdersEquity,other,0,,,
ISRG,Assets,quarterly,68,17,22,115
ISRG,Assets,annual,17,29,34,41
ISRG,Assets,other,0,,,
ISRG,CFO,quarterly,51,17,20,25
ISRG,CFO,annual,17,29,34,41
ISRG,CFO,other,0,,,
ISRG,Buybacks,quarterly,49,17,20,110
ISRG,Buybacks,annual,17,29,34,41
ISRG,Buybacks,other,0,,,
ISRG,Cash,quarterly,68,17,22,115
ISRG,Cash,annual,17,29,34,41
ISRG,Cash,other,0,,,
ISRG,LongTermDebt,quarterly,0,,,
ISRG,LongTermDebt,annual,0,,,
ISRG,LongTermDebt,other,0,,,
ISRG,TotalLiabilities,quarterly,68,17,22,115
ISRG,TotalLiabilities,annual,17,29,34,41
ISRG,TotalLiabilities,other,0,,,
ISRG,EPS_Basic,quarterly,51,17,20,25
ISRG,EPS_Basic,annual,41,29,126,225
ISRG,EPS_Basic,other,0,,,
ISRG,EPS_Diluted,quarterly,51,17,20,25
ISRG,EPS_Diluted,annual,41,29,126,225
ISRG,EPS_Diluted,other,0,,,
ISRG,CapEx,quarterly,49,17,20,25
ISRG,CapEx,annual,17,29,34,41
ISRG,CapEx,other,0,,,
ISRG,Shares,quarterly,67,17,22,115
ISRG,Shares,annual,17,29,34,41
ISRG,Shares,other,0,,,
ISRG,Dividends,quarterly,4,18,20,23
ISRG,Dividends,annual,0,,,
ISRG,Dividends,other,0,,,
REGN,Revenue,quarterly,48,24,34,39
REGN,Revenue,annual,36,35,130,236
REGN,Revenue,other,0,,,
REGN,NetIncome,quarterly,49,24,34,120
REGN,NetIncome,annual,36,35,130,236
REGN,NetIncome,other,0,,,
REGN,OperatingIncome,quarterly,48,24,34,39
REGN,OperatingIncome,annual,16,35,39,52
REGN,OperatingIncome,other,0,,,
REGN,StockholdersEquity,quarterly,52,24,34,120
REGN,StockholdersEquity,annual,16,35,39,52
REGN,StockholdersEquity,other,0,,,
REGN,Assets,quarterly,51,24,34,119
REGN,Assets,annual,16,35,39,52
REGN,Assets,other,0,,,
REGN,CFO,quarterly,48,24,34,39
REGN,CFO,annual,16,35,39,52
REGN,CFO,other,0,,,
REGN,Buybacks,quarterly,23,28,34,37
REGN,Buybacks,annual,8,35,37,39
REGN,Buybacks,other,0,,,
REGN,Cash,quarterly,51,24,34,119
REGN,Cash,annual,16,35,39,52
REGN,Cash,other,0,,,
REGN,LongTermDebt,quarterly,19,28,34,119
REGN,LongTermDebt,annual,6,35,36,39
REGN,LongTermDebt,other,0,,,
REGN,TotalLiabilities,quarterly,51,24,34,119
REGN,TotalLiabilities,annual,16,35,39,52
REGN,TotalLiabilities,other,0,,,
REGN,EPS_Basic,quarterly,43,24,35,39
REGN,EPS_Basic,annual,32,35,130,230
REGN,EPS_Basic,other,0,,,
REGN,EPS_Diluted,quarterly,43,24,35,39
REGN,EPS_Diluted,annual,32,35,130,230
REGN,EPS_Diluted,other,0,,,
REGN,CapEx,quarterly,48,24,34,39
REGN,CapEx,annual,16,35,39,52
REGN,CapEx,other,0,,,
REGN,Shares,quarterly,49,24,34,117
REGN,Shares,annual,16,35,39,52
REGN,Shares,other,0,,,
REGN,Dividends,quarterly,5,28,29,120
REGN,Dividends,annual,3,35,127,219
REGN,Dividends,other,0,,,
VRTX,Revenue,quarterly,49,25,33,40
VRTX,Revenue,annual,38,40,136,244
VRTX,Revenue,other,0,,,
VRTX,NetIncome,quarterly,49,25,33,40
VRTX,NetIncome,annual,38,40,136,244
VRTX,NetIncome,other,0,,,
VRTX,OperatingIncome,quarterly,49,25,33,40
VRTX,OperatingIncome,annual,38,40,136,244
VRTX,OperatingIncome,other,0,,,
VRTX,StockholdersEquity,quarterly,53,25,34,120
VRTX,StockholdersEquity,annual,16,40,44,60
VRTX,StockholdersEquity,other,0,,,
VRTX,Assets,quarterly,54,25,34,120
VRTX,Assets,annual,16,40,44,60
VRTX,Assets,other,0,,,
VRTX,CFO,quarterly,49,25,33,40
VRTX,CFO,annual,16,40,44,60
VRTX,CFO,other,0,,,
VRTX,Buybacks,quarterly,25,25,32,38
VRTX,Buybacks,annual,8,40,44,46
VRTX,Buybacks,other,0,,,
VRTX,Cash,quarterly,52,25,33,120
VRTX,Cash,annual,16,40,44,60
VRTX,Cash,other,0,,,
VRTX,LongTermDebt,quarterly,3,34,36,40
VRTX,LongTermDebt,annual,0,,,
VRTX,LongTermDebt,other,0,,,
VRTX,TotalLiabilities,quarterly,54,25,34,120
VRTX,TotalLiabilities,annual,16,40,44,60
VRTX,TotalLiabilities,other,0,,,
VRTX,EPS_Basic,quarterly,49,25,33,40
VRTX,EPS_Basic,annual,34,40,134,244
VRTX,EPS_Basic,other,0,,,
VRTX,EPS_Diluted,quarterly,49,25,33,40
VRTX,EPS_Diluted,annual,34,40,134,244
VRTX,EPS_Diluted,other,0,,,
VRTX,CapEx,quarterly,49,25,33,40
VRTX,CapEx,annual,16,40,44,60
VRTX,CapEx,other,0,,,
VRTX,Shares,quarterly,52,25,33,120
VRTX,Shares,annual,34,40,134,244
VRTX,Shares,other,0,,,
VRTX,Dividends,quarterly,0,,,
VRTX,Dividends,annual,0,,,
VRTX,Dividends,other,0,,,
BIIB,Revenue,quarterly,51,17,24,39
BIIB,Revenue,annual,39,32,126,221
BIIB,Revenue,other,0,,,
BIIB,NetIncome,quarterly,51,17,24,39
BIIB,NetIncome,annual,39,32,126,221
BIIB,NetIncome,other,0,,,
BIIB,OperatingIncome,quarterly,51,17,24,39
BIIB,OperatingIncome,annual,17,32,36,46
BIIB,OperatingIncome,other,0,,,
BIIB,StockholdersEquity,quarterly,73,17,25,119
BIIB,StockholdersEquity,annual,17,32,36,46
BIIB,StockholdersEquity,other,0,,,
BIIB,Assets,quarterly,65,17,25,119
BIIB,Assets,annual,17,32,36,46
BIIB,Assets,other,0,,,
BIIB,CFO,quarterly,51,17,24,39
BIIB,CFO,annual,17,32,36,46
BIIB,CFO,other,0,,,
BIIB,Buybacks,quarterly,41,17,24,39
BIIB,Buybacks,annual,16,32,35,46
BIIB,Buybacks,other,0,,,
BIIB,Cash,quarterly,65,17,25,119
BIIB,Cash,annual,17,32,36,46
BIIB,Cash,other,0,,,
BIIB,LongTermDebt,quarterly,50,20,25,119
BIIB,LongTermDebt,annual,16,32,35,46
BIIB,LongTermDebt,other,0,,,
BIIB,TotalLiabilities,quarterly,65,17,25,119
BIIB,TotalLiabilities,annual,17,32,36,46
BIIB,TotalLiabilities,other,0,,,
BIIB,EPS_Basic,quarterly,51,17,24,39
BIIB,EPS_Basic,annual,39,32,126,221
BIIB,EPS_Basic,other,0,,,
BIIB,EPS_Diluted,quarterly,51,17,24,39
BIIB,EPS_Diluted,annual,39,32,126,221
BIIB,EPS_Diluted,other,0,,,
BIIB,CapEx,quarterly,51,17,24,39
BIIB,CapEx,annual,17,32,36,46
BIIB,CapEx,other,0,,,
BIIB,Shares,quarterly,51,17,24,39
BIIB,Shares,annual,29,32,43,221
BIIB,Shares,other,0,,,
BIIB,Dividends,quarterly,0,,,
BIIB,Dividends,annual,0,,,
BIIB,Dividends,other,0,,,
MU,Revenue,quarterly,48,20,29,40
MU,Revenue,annual,35,36,144,242
MU,Revenue,other,0,,,
MU,NetIncome,quarterly,58,20,35,120
MU,NetIncome,annual,35,36,144,242
MU,NetIncome,other,0,,,
MU,OperatingIncome,quarterly,48,20,29,40
MU,OperatingIncome,annual,35,36,144,242
MU,OperatingIncome,other,0,,,
MU,StockholdersEquity,quarterly,69,20,36,120
MU,StockholdersEquity,annual,15,36,49,60
MU,StockholdersEquity,other,0,,,
MU,Assets,quarterly,55,20,35,113
MU,Assets,annual,15,36,49,60
MU,Assets,other,0,,,
MU,CFO,quarterly,48,20,29,40
MU,CFO,annual,15,36,49,60
MU,CFO,other,0,,,
MU,Buybacks,quarterly,29,20,28,40
MU,Buybacks,annual,14,36,51,60
MU,Buybacks,other,0,,,
MU,Cash,quarterly,55,20,35,113
MU,Cash,annual,15,36,49,60
MU,Cash,other,0,,,
MU,LongTermDebt,quarterly,23,21,29,40
MU,LongTermDebt,annual,8,36,36,60
MU,LongTermDebt,other,0,,,
MU,TotalLiabilities,quarterly,55,20,35,113
MU,TotalLiabilities,annual,15,36,49,60
MU,TotalLiabilities,other,0,,,
MU,EPS_Basic,quarterly,48,20,29,40
MU,EPS_Basic,annual,35,36,144,242
MU,EPS_Basic,other,0,,,
MU,EPS_Diluted,quarterly,48,20,29,40
MU,EPS_Diluted,annual,35,36,144,242
MU,EPS_Diluted,other,0,,,
MU,CapEx,quarterly,48,20,29,40
MU,CapEx,annual,15,36,49,60
MU,CapEx,other,0,,,
MU,Shares,quarterly,55,20,35,113
MU,Shares,annual,15,36,49,60
MU,Shares,other,0,,,
MU,Dividends,quarterly,22,21,28,120
MU,Dividends,annual,7,36,36,218
MU,Dividends,other,0,,,
KLAC,Revenue,quarterly,47,20,28,38
KLAC,Revenue,annual,37,35,128,228
KLAC,Revenue,other,0,,,
KLAC,NetIncome,quarterly,55,20,28,120
KLAC,NetIncome,annual,37,35,128,228
KLAC,NetIncome,other,0,,,
KLAC,OperatingIncome,quarterly,47,20,28,38
KLAC,OperatingIncome,annual,23,35,39,220
KLAC,OperatingIncome,other,0,,,
KLAC,StockholdersEquity,quarterly,65,20,29,120
KLAC,StockholdersEquity,annual,15,35,37,47
KLAC,StockholdersEquity,other,0,,,
KLAC,Assets,quarterly,57,20,28,120
KLAC,Assets,annual,15,35,37,47
KLAC,Assets,other,0,,,
KLAC,CFO,quarterly,47,20,28,38
KLAC,CFO,annual,15,35,37,47
KLAC,CFO,other,0,,,
KLAC,Buybacks,quarterly,47,20,28,38
KLAC,Buybacks,annual,15,35,37,47
KLAC,Buybacks,other,0,,,
KLAC,Cash,quarterly,57,20,28,120
KLAC,Cash,annual,15,35,37,47
KLAC,Cash,other,0,,,
KLAC,LongTermDebt,quarterly,41,20,29,120
KLAC,LongTermDebt,annual,11,35,37,47
KLAC,LongTermDebt,other,0,,,
KLAC,TotalLiabilities,quarterly,57,20,28,120
KLAC,TotalLiabilities,annual,15,35,37,47
KLAC,TotalLiabilities,other,0,,,
KLAC,EPS_Basic,quarterly,47,20,28,38
KLAC,EPS_Basic,annual,37,35,128,228
KLAC,EPS_Basic,other,0,,,
KLAC,EPS_Diluted,quarterly,47,20,28,38
KLAC,EPS_Diluted,annual,37,35,128,228
KLAC,EPS_Diluted,other,0,,,
KLAC,CapEx,quarterly,47,20,28,38
KLAC,CapEx,annual,15,35,37,47
KLAC,CapEx,other,0,,,
KLAC,Shares,quarterly,47,20,28,38
KLAC,Shares,annual,15,35,37,47
KLAC,Shares,other,0,,,
KLAC,Dividends,quarterly,59,20,28,120
KLAC,Dividends,annual,19,-56,37,92
KLAC,Dividends,other,0,,,
LRCX,Revenue,quarterly,48,25,34,40
LRCX,Revenue,annual,15,43,51,60
LRCX,Revenue,other,0,,,
LRCX,NetIncome,quarterly,48,25,34,40
LRCX,NetIncome,annual,15,43,51,60
LRCX,NetIncome,other,0,,,
LRCX,OperatingIncome,quarterly,48,25,34,40
LRCX,OperatingIncome,annual,15,43,51,60
LRCX,OperatingIncome,other,0,,,
LRCX,StockholdersEquity,quarterly,57,25,37,120
LRCX,StockholdersEquity,annual,15,43,51,60
LRCX,StockholdersEquity,other,0,,,
LRCX,Assets,quarterly,54,25,36,120
LRCX,Assets,annual,15,43,51,60
LRCX,Assets,other,0,,,
LRCX,CFO,quarterly,48,25,34,40
LRCX,CFO,annual,15,43,51,60
LRCX,CFO,other,0,,,
LRCX,Buybacks,quarterly,48,25,34,40
LRCX,Buybacks,annual,15,43,51,60
LRCX,Buybacks,other,0,,,
LRCX,Cash,quarterly,53,25,36,120
LRCX,Cash,annual,15,43,51,60
LRCX,Cash,other,0,,,
LRCX,LongTermDebt,quarterly,28,29,37,120
LRCX,LongTermDebt,annual,14,43,51,60
LRCX,LongTermDebt,other,0,,,
LRCX,TotalLiabilities,quarterly,54,25,36,120
LRCX,TotalLiabilities,annual,15,43,51,60
LRCX,TotalLiabilities,other,0,,,
LRCX,EPS_Basic,quarterly,48,25,34,40
LRCX,EPS_Basic,annual,15,43,51,60
LRCX,EPS_Basic,other,0,,,
LRCX,EPS_Diluted,quarterly,48,25,34,40
LRCX,EPS_Diluted,annual,15,43,51,60
LRCX,EPS_Diluted,other,0,,,
LRCX,CapEx,quarterly,48,25,34,40
LRCX,CapEx,annual,15,43,51,60
LRCX,CapEx,other,0,,,
LRCX,Shares,quarterly,53,25,36,120
LRCX,Shares,annual,15,43,51,60
LRCX,Shares,other,0,,,
LRCX,Dividends,quarterly,36,25,30,38
LRCX,Dividends,annual,12,43,51,60
LRCX,Dividends,other,0,,,
AMAT,Revenue,quarterly,50,25,25,38
AMAT,Revenue,annual,39,37,129,234
AMAT,Revenue,other,0,,,
AMAT,NetIncome,quarterly,50,25,25,38
AMAT,NetIncome,annual,39,37,129,234
AMAT,NetIncome,other,0,,,
AMAT,OperatingIncome,quarterly,50,25,25,38
AMAT,OperatingIncome,annual,17,37,47,52
AMAT,OperatingIncome,other,0,,,
AMAT,StockholdersEquity,quarterly,77,25,25,120
AMAT,StockholdersEquity,annual,17,37,47,52
AMAT,StockholdersEquity,other,0,,,
AMAT,Assets,quarterly,63,25,25,120
AMAT,Assets,annual,17,37,47,52
AMAT,Assets,other,0,,,
AMAT,CFO,quarterly,50,25,25,38
AMAT,CFO,annual,17,37,47,52
AMAT,CFO,other,0,,,
AMAT,Buybacks,quarterly,47,25,25,38
AMAT,Buybacks,annual,17,37,47,52
AMAT,Buybacks,other,0,,,
AMAT,Cash,quarterly,63,25,25,120
AMAT,Cash,annual,17,37,47,52
AMAT,Cash,other,0,,,
AMAT,LongTermDebt,quarterly,63,25,25,120
AMAT,LongTermDebt,annual,17,37,47,52
AMAT,LongTermDebt,other,0,,,
AMAT,TotalLiabilities,quarterly,63,25,25,120
AMAT,TotalLiabilities,annual,17,37,47,52
AMAT,TotalLiabilities,other,0,,,
AMAT,EPS_Basic,quarterly,40,25,25,38
AMAT,EPS_Basic,annual,17,37,47,52
AMAT,EPS_Basic,other,0,,,
AMAT,EPS_Diluted,quarterly,40,25,25,38
AMAT,EPS_Diluted,annual,39,37,129,234
AMAT,EPS_Diluted,other,0,,,
AMAT,CapEx,quarterly,49,25,25,38
AMAT,CapEx,annual,17,37,47,52
AMAT,CapEx,other,0,,,
AMAT,Shares,quarterly,50,25,25,38
AMAT,Shares,annual,17,37,47,52
AMAT,Shares,other,0,,,
AMAT,Dividends,quarterly,90,25,30,116
AMAT,Dividends,annual,34,37,91,229
AMAT,Dividends,other,0,,,
ASML,Revenue,quarterly,0,,,
ASML,Revenue,annual,0,,,
ASML,Revenue,other,0,,,
ASML,NetIncome,quarterly,0,,,
ASML,NetIncome,annual,0,,,
ASML,NetIncome,other,0,,,
ASML,OperatingIncome,quarterly,0,,,
ASML,OperatingIncome,annual,0,,,
ASML,OperatingIncome,other,0,,,
ASML,StockholdersEquity,quarterly,0,,,
ASML,StockholdersEquity,annual,0,,,
ASML,StockholdersEquity,other,0,,,
ASML,Assets,quarterly,0,,,
ASML,Assets,annual,0,,,
ASML,Assets,other,0,,,
ASML,CFO,quarterly,0,,,
ASML,CFO,annual,0,,,
ASML,CFO,other,0,,,
ASML,Buybacks,quarterly,0,,,
ASML,Buybacks,annual,0,,,
ASML,Buybacks,other,0,,,
ASML,Cash,quarterly,0,,,
ASML,Cash,annual,0,,,
ASML,Cash,other,0,,,
ASML,LongTermDebt,quarterly,0,,,
ASML,LongTermDebt,annual,0,,,
ASML,LongTermDebt,other,0,,,
ASML,TotalLiabilities,quarterly,0,,,
ASML,TotalLiabilities,annual,0,,,
ASML,TotalLiabilities,other,0,,,
ASML,EPS_Basic,quarterly,0,,,
ASML,EPS_Basic,annual,0,,,
ASML,EPS_Basic,other,0,,,
ASML,EPS_Diluted,quarterly,0,,,
ASML,EPS_Diluted,annual,0,,,
ASML,EPS_Diluted,other,0,,,
ASML,CapEx,quarterly,0,,,
ASML,CapEx,annual,0,,,
ASML,CapEx,other,0,,,
ASML,Shares,quarterly,0,,,
ASML,Shares,annual,0,,,
ASML,Shares,other,0,,,
ASML,Dividends,quarterly,0,,,
ASML,Dividends,annual,0,,,
