ticker,concept,covered,matched_aliases
GOLD,Dividends,1,PaymentsOfDividends|PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
NEE,Revenue,1,Revenues
NEE,NetIncome,1,NetIncomeLoss|ProfitLoss
NEE,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
NEE,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
NEE,Assets,1,Assets|AssetsCurrent
NEE,CFO,1,NetCashProvidedByUsedInOperatingActivities
NEE,Buybacks,1,PaymentsForRepurchaseOfCommonStock
NEE,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
NEE,LongTermDebt,1,LongTermDebtNoncurrent|LongTermDebtCurrent
NEE,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
NEE,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
NEE,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
NEE,CapEx,1,CapitalExpendituresIncurredButNotYetPaid
NEE,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
NEE,Dividends,1,PaymentsOfDividends
DUK,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet
DUK,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
DUK,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
DUK,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
DUK,Assets,1,Assets|AssetsCurrent
DUK,CFO,1,NetCashProvidedByUsedInOperatingActivities
DUK,Buybacks,1,PaymentsForRepurchaseOfCommonStock
DUK,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
DUK,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
DUK,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
DUK,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
DUK,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
DUK,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
DUK,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
DUK,Dividends,1,PaymentsOfDividends|PaymentsOfDividendsCommonStock|PaymentsOfOrdinaryDividends|CommonStockDividendsPerShareDeclared
SO,Revenue,1,Revenues
SO,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
SO,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
SO,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
SO,Assets,1,Assets|AssetsCurrent
SO,CFO,1,NetCashProvidedByUsedInOperatingActivities
SO,Buybacks,1,PaymentsForRepurchaseOfCommonStock
SO,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
SO,LongTermDebt,0,
SO,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
SO,EPS_Basic,1,EarningsPerShareBasic
SO,EPS_Diluted,1,EarningsPerShareDiluted
SO,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets|CapitalExpendituresIncurredButNotYetPaid
SO,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic
SO,Dividends,1,PaymentsOfDividendsCommonStock
AEP,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet
AEP,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
AEP,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
AEP,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
AEP,Assets,1,Assets|AssetsCurrent
AEP,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
AEP,Buybacks,0,
AEP,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
AEP,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
AEP,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
AEP,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
AEP,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
AEP,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets|CapitalExpendituresIncurredButNotYetPaid
AEP,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic
AEP,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
