종목코드,종목명,appearing_panels,top100_appearance_count,best_mcap_rank,has_price_data,has_foreign_flow_data
126560,현대퓨처넷,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,81,73,True,True
452260,한화갤러리아,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,81,82,True,True
015540,쎌마테라퓨틱스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,81,87,True,True
004920,씨아이테크,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,81,92,True,True
023150,MH에탄올,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,80,94,True,True
439260,대한조선,dynamic_top100_2025_2026_krx_panel.csv,79,68,True,True
012200,계양전기,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,79,88,True,True
271940,일진하이솔루스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,78,52,False,True
000070,삼양홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,78,58,True,True
004360,세방,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,77,77,True,True
016450,한세예스24홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,77,81,True,True
456040,OCI,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,76,72,True,True
090370,메타랩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,76,86,True,True
100220,비상교육,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,76,88,True,True
002870,신풍,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,76,91,False,True
175330,JB금융지주,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,74,64,True,True
011300,성안머티리얼스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,74,94,True,True
079980,휴비스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,73,78,True,True
001020,페이퍼코리아,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,73,92,True,True
003960,사조대림,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,72,80,True,True
015590,KIB플러그에너지,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,72,85,True,True
015890,태경산업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,71,80,True,True
014280,금강공업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,71,85,True,True
293480,하나제약,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,70,80,False,True
011800,배명금속,kiwoom_dynamic_top100_2010_2016_panel.csv,70,91,True,False
030210,다올투자증권,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,68,77,True,True
013870,지엠비코리아,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,68,81,True,True
014440,영보화학,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,68,91,True,True
004840,DRB동일,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,67,78,True,True
032560,황금에스티,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,67,88,True,True
058860,KTis,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,67,91,True,True
000670,영풍,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,64,62,True,True
001530,DI동일,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,63,75,True,True
101530,해태제과식품,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,62,68,True,True
014790,HL D&I,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,62,77,True,True
035510,신세계 I&C,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,62,88,True,True
009680,모토닉,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,61,73,False,True
034230,파라다이스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,61,81,True,True
010420,한솔PNS,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,61,96,True,True
035150,백산,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,60,81,True,True
005750,대림B&Co,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,60,84,True,True
051630,진양화학,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,59,90,True,True
006200,한국전자홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,59,97,True,True
264900,크라운제과,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,58,80,False,True
084870,TBH글로벌,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,58,81,True,True
300720,한일시멘트,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,57,67,True,True
009200,무림페이퍼,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,57,90,True,True
006090,사조오양,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,57,92,True,True
005900,동양건설,kiwoom_dynamic_top100_2010_2016_panel.csv,57,96,True,False
378850,화승알앤에이,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,56,93,True,True
084010,대한제강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,55,76,True,True
092780,DYP,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,55,95,True,True
036580,팜스코,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,54,78,True,True
227840,현대코퍼레이션홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,54,83,True,True
005190,동성화학,kiwoom_dynamic_top100_2010_2016_panel.csv,54,90,True,False
079660,사조해표,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,53,91,True,True
017370,우신시스템,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,53,94,True,True
026960,동서,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,52,49,False,True
002240,고려제강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,52,68,False,True
097520,엠씨넥스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,52,77,False,True
011330,유니켐,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,52,79,True,True
003570,SNT다이내믹스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,52,80,True,True
006840,AK홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,51,66,True,True
010580,에스엠벡셀,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,51,81,True,True
018500,동원금속,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,51,96,True,True
002460,화성산업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,50,76,False,True
000480,CR홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,50,77,False,True
004550,대우차판매,kiwoom_dynamic_top100_2010_2016_panel.csv,50,85,True,False
019440,세아특수강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,50,90,True,True
016710,대성홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,49,71,True,True
009160,SIMPAC,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,49,73,True,True
462520,조선내화,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,49,77,True,True
013580,계룡건설,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,49,82,True,True
007120,미래아이앤지,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,49,88,True,True
008110,대동전자,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,49,90,True,True
008260,NI스틸,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,49,90,True,True
013520,화승코퍼레이션,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,49,90,True,True
104110,신성이엔지,kiwoom_dynamic_top100_2010_2016_panel.csv,49,93,True,False
014820,동원시스템즈,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,48,66,True,True
403550,쏘카,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,48,74,False,True
005980,성지건설,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,48,82,True,True
129260,인터지스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,48,91,True,True
017810,풀무원,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,47,71,True,True
003030,세아제강지주,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,47,78,True,True
005500,삼진제약,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,47,78,True,True
007160,사조산업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,46,80,True,True
069640,한세엠케이,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,46,85,True,True
234080,JW생명과학,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,45,79,True,True
002690,동일제강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,45,96,True,True
004010,롯데미도파,kiwoom_dynamic_top100_2010_2016_panel.csv,44,77,True,False
001210,금호전기,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,44,86,True,True
000420,로케트전기,kiwoom_dynamic_top100_2010_2016_panel.csv,44,92,True,False
001420,태원물산,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,44,98,True,True
064960,SNT모티브,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,43,65,True,True
018670,SK가스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,43,67,True,True
000370,한화손해보험,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,43,74,True,True
009580,무림P&P,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,43,78,True,True
005610,SPC삼립,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,42,53,True,True
082640,동양생명,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,42,73,True,True
027390,한화갤러리아타임월드,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,42,75,True,True
214320,이노션,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,41,70,True,True
267290,경동도시가스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,41,87,False,True
041650,상신브레이크,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,41,94,True,True
104120,신성에프에이,kiwoom_dynamic_top100_2010_2016_panel.csv,41,94,True,False
134790,시디즈,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,41,96,True,True
025530,SJM홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,40,93,False,True
446070,유니드비티플러스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,40,96,False,True
126720,수산인더스트리,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,39,80,True,True
000180,성창기업지주,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,39,84,True,True
019180,티에이치엔,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,39,97,True,True
241590,화승엔터프라이즈,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,38,73,True,True
002250,알보젠코리아,dynamic_top100_2017_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,38,81,True,True
099350,하나니켈2호,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,38,100,False,True
344820,KCC글라스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,36,71,False,True
005960,동부건설,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,36,87,True,True
009310,참엔지니어링,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,36,88,True,True
099340,하나니켈1호,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,36,99,False,True
045710,온미디어,kiwoom_dynamic_top100_2010_2016_panel.csv,35,85,True,False
005270,대구은행,kiwoom_dynamic_top100_2010_2016_panel.csv,34,70,True,False
002270,롯데푸드,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,34,72,True,True
363280,티와이홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,34,73,False,True
377740,바이오노트,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,34,78,False,True
000700,유수홀딩스,kiwoom_dynamic_top100_2010_2016_panel.csv,34,81,True,True
000650,천일고속,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,34,85,True,True
010960,삼호개발,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,34,88,True,True
004130,대덕GDS,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,33,82,True,True
016580,환인제약,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,33,83,True,True
055490,테이팩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,33,91,False,True
017390,서울가스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,32,59,False,True
033920,무학,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,32,72,True,True
460860,동국제강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,32,78,True,True
008870,금비,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,32,92,True,True
088790,진도,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,32,97,False,True
145990,삼양사,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,31,66,True,True
001620,케이비아이동국실업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,31,94,True,True
123700,SJM,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,31,94,False,True
004740,보루네오,dynamic_top100_2017_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,31,97,True,True
089860,롯데렌탈,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,30,67,False,True
183190,아세아시멘트,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,30,74,True,True
034830,한국토지신탁,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,30,79,True,True
015230,대창단조,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,30,87,False,True
019490,엑시큐어하이트론,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,30,95,True,True
136490,선진,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,29,76,True,True
029460,케이씨,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,29,81,True,True
001500,현대차증권,dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,29,83,True,True
023960,에쓰씨엔지니어링,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,29,92,True,True
017300,에이치비이에너지,kiwoom_dynamic_top100_2010_2016_panel.csv,29,97,True,False
139990,아주스틸,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,28,76,False,True
025540,한국단자,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,28,79,True,True
210540,디와이파워,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,28,81,True,True
306200,세아제강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,27,71,True,True
102260,동성케미컬,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,27,87,True,True
007280,한국특강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,27,88,True,True
000540,흥국화재,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,27,89,True,True
001290,상상인증권,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,27,91,True,True
020000,한섬,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,26,71,True,True
003920,남양유업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,26,77,True,True
016590,신대양제지,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,26,78,False,True
475560,더본코리아,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,26,85,True,True
084670,동양고속,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,26,93,True,True
010640,진양폴리,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,26,98,True,True
006040,동원산업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,25,69,True,True
002920,유성기업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,25,97,True,True
090970,코리아01호,dynamic_top100_2017_2024_panel.csv,25,99,False,True
000140,하이트진로홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,24,79,False,True
003540,대신증권,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,24,81,True,True
100250,진양홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,24,84,True,True
010400,우진아이엔에스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,24,94,False,True
003610,방림,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,23,93,True,True
023810,인팩,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,23,93,True,True
025890,한국주강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,23,95,True,True
034310,NICE,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,22,70,True,True
