event_id,review_cycle,announcement_dt,announcement_time,effective_dt,index_name,side,ticker,company_name,source_class,source_record_type,source_id_or_url,source_file,source_file_sha256,prev_snapshot_file,prev_snapshot_sha256,prev_snapshot_cycle,tier1_status,parse_status,caveat
BX01-DIFF-1015-0108,2025-06,2025-05-27,,,KOSPI 200,deletion,336260,두산퓨얼셀,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-01020-SPECIAL,,2025-06-04,,,,supplemental,,,notice_metadata_only,notice_level_skeleton_only,KRX MDCINFO005 bbsSeq=1020,,,,,,out_of_tier1,metadata_only__no_name_in_title,no-name-extracted-from-title; exact effective date and any per-constituent details are in the attachment (xlsx/hwp/pdf) which this sandbox cannot fetch; company-name extraction is title-based heuristic and NOT cross-checked against an exchange listing-name table; CARRIED FORWARD from source-A0 phase — special/supplemental event; Tier 2/3 deferred per directive
BX01-DIFF-1050-0109,2025-12,2025-11-18,,,KOSPI 200,addition,002030,아세아,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0110,2025-12,2025-11-18,,,KOSPI 200,addition,007660,이수페타시스,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0111,2025-12,2025-11-18,,,KOSPI 200,addition,034230,파라다이스,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0112,2025-12,2025-11-18,,,KOSPI 200,addition,062040,산일전기,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0113,2025-12,2025-11-18,,,KOSPI 200,addition,064400,LG씨엔에스,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0114,2025-12,2025-11-18,,,KOSPI 200,addition,082740,한화엔진,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0115,2025-12,2025-11-18,,,KOSPI 200,addition,307950,현대오토에버,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0116,2025-12,2025-11-18,,,KOSPI 200,deletion,002710,TCC스틸,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0117,2025-12,2025-11-18,,,KOSPI 200,deletion,003620,KG모빌리티,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0118,2025-12,2025-11-18,,,KOSPI 200,deletion,010620,HD현대미포,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0119,2025-12,2025-11-18,,,KOSPI 200,deletion,012630,HDC,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0120,2025-12,2025-11-18,,,KOSPI 200,deletion,039130,하나투어,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0121,2025-12,2025-11-18,,,KOSPI 200,deletion,145720,덴티움,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0122,2025-12,2025-11-18,,,KOSPI 200,deletion,456040,OCI,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0123,2025-12,2025-11-18,,,KOSPI 200,deletion,489790,한화비전,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0124,2026-06,2026-05-22,,,KOSPI 200,addition,000990,DB하이텍,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0125,2026-06,2026-05-22,,,KOSPI 200,addition,071970,HD현대마린엔진,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0126,2026-06,2026-05-22,,,KOSPI 200,addition,267270,HD건설기계,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0127,2026-06,2026-05-22,,,KOSPI 200,addition,456040,OCI,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0128,2026-06,2026-05-22,,,KOSPI 200,addition,483650,달바글로벌,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0129,2026-06,2026-05-22,,,KOSPI 200,deletion,004490,세방전지,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0130,2026-06,2026-05-22,,,KOSPI 200,deletion,005250,녹십자홀딩스,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0131,2026-06,2026-05-22,,,KOSPI 200,deletion,006360,GS건설,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0132,2026-06,2026-05-22,,,KOSPI 200,deletion,042670,HD현대인프라코어,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0133,2026-06,2026-05-22,,,KOSPI 200,deletion,114090,GKL,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-BRIDGE-0037,2022-12,,,,KOSPI 200,addition,280360,롯데제과,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,bridge_snapshot_for_cycle=2022-12_not_in_tier1,22.12.xlsx,a80b67a937f65fd4a0bc2a4b62ee8fa5f6707ebc999bec2893a93a1c08e64718,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,2022-06,bridge_only_not_in_tier1,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-BRIDGE-0038,2022-12,,,,KOSPI 200,deletion,000070,삼양홀딩스,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,bridge_snapshot_for_cycle=2022-12_not_in_tier1,22.12.xlsx,a80b67a937f65fd4a0bc2a4b62ee8fa5f6707ebc999bec2893a93a1c08e64718,22.6.xlsx,62f5385fc780f73c28146d2b471edfd35d49fec0a6e7eb9ac6cb98672ca9bd30,2022-06,bridge_only_not_in_tier1,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
