ticker,classification,in_official_universe,in_union_panel,in_kiwoom_2010_2016,in_dynamic_top100_2017_2024,in_dynamic_top100_2018_2024,in_krx_2025_2026
050090,official_only,True,False,False,False,False,False
050110,official_only,True,False,False,False,False,False
050120,official_only,True,False,False,False,False,False
050320,official_only,True,False,False,False,False,False
050470,official_only,True,False,False,False,False,False
050540,official_only,True,False,False,False,False,False
050640,official_only,True,False,False,False,False,False
050760,official_only,True,False,False,False,False,False
050860,official_only,True,False,False,False,False,False
050890,official_only,True,False,False,False,False,False
050960,official_only,True,False,False,False,False,False
051160,official_only,True,False,False,False,False,False
051170,official_only,True,False,False,False,False,False
051310,matched_official_and_panel,True,True,True,False,False,False
051360,official_only,True,False,False,False,False,False
051370,official_only,True,False,False,False,False,False
051380,official_only,True,False,False,False,False,False
051390,official_only,True,False,False,False,False,False
051490,official_only,True,False,False,False,False,False
051500,official_only,True,False,False,False,False,False
051600,matched_official_and_panel,True,True,True,True,True,True
051630,matched_official_and_panel,True,True,True,True,True,True
051710,official_only,True,False,False,False,False,False
051780,official_only,True,False,False,False,False,False
051810,official_only,True,False,False,False,False,False
051820,official_only,True,False,False,False,False,False
051900,matched_official_and_panel,True,True,True,True,True,True
051905,official_only,True,False,False,False,False,False
051910,matched_official_and_panel,True,True,True,True,True,True
051915,official_only,True,False,False,False,False,False
051980,official_only,True,False,False,False,False,False
052020,official_only,True,False,False,False,False,False
052190,official_only,True,False,False,False,False,False
052210,official_only,True,False,False,False,False,False
052220,official_only,True,False,False,False,False,False
052260,official_only,True,False,False,False,False,False
052270,official_only,True,False,False,False,False,False
052290,official_only,True,False,False,False,False,False
052300,official_only,True,False,False,False,False,False
052330,official_only,True,False,False,False,False,False
052350,official_only,True,False,False,False,False,False
052400,official_only,True,False,False,False,False,False
052420,official_only,True,False,False,False,False,False
052460,official_only,True,False,False,False,False,False
052510,official_only,True,False,False,False,False,False
052600,official_only,True,False,False,False,False,False
052650,official_only,True,False,False,False,False,False
052670,official_only,True,False,False,False,False,False
052690,matched_official_and_panel,True,True,True,True,True,True
052710,official_only,True,False,False,False,False,False
052770,official_only,True,False,False,False,False,False
052790,official_only,True,False,False,False,False,False
052810,official_only,True,False,False,False,False,False
052860,official_only,True,False,False,False,False,False
052880,official_only,True,False,False,False,False,False
052900,official_only,True,False,False,False,False,False
052970,official_only,True,False,False,False,False,False
053000,matched_official_and_panel,True,True,True,False,False,False
053030,official_only,True,False,False,False,False,False
053040,official_only,True,False,False,False,False,False
053050,official_only,True,False,False,False,False,False
053060,official_only,True,False,False,False,False,False
053080,official_only,True,False,False,False,False,False
053110,official_only,True,False,False,False,False,False
053160,official_only,True,False,False,False,False,False
053210,matched_official_and_panel,True,True,True,True,True,False
053260,official_only,True,False,False,False,False,False
053270,official_only,True,False,False,False,False,False
053280,official_only,True,False,False,False,False,False
053290,official_only,True,False,False,False,False,False
053300,official_only,True,False,False,False,False,False
053320,official_only,True,False,False,False,False,False
053330,official_only,True,False,False,False,False,False
053350,official_only,True,False,False,False,False,False
053440,official_only,True,False,False,False,False,False
053450,official_only,True,False,False,False,False,False
053470,official_only,True,False,False,False,False,False
053580,official_only,True,False,False,False,False,False
053590,official_only,True,False,False,False,False,False
053595,official_only,True,False,False,False,False,False
053610,official_only,True,False,False,False,False,False
053620,official_only,True,False,False,False,False,False
053660,official_only,True,False,False,False,False,False
053690,matched_official_and_panel,True,True,True,True,True,True
053700,official_only,True,False,False,False,False,False
